date,portfolio_value,cash,positions_count,regime_mult
2000-02-22,94449.10764717059,4890.1135924071705,35,0.75
2000-02-23,93205.50471306003,4911.431595308855,35,0.75
2000-02-24,91514.64293238943,10803.977122590606,30,0.75
2000-02-25,89681.45770281294,4787.738566780623,35,0.75
2000-02-28,91105.7248680809,13242.247279523603,28,0.75
2000-02-29,91607.99144579732,4815.964401268019,35,0.75
2000-03-01,92943.05351793168,4182.140682213851,37,0.75
2000-03-02,92372.85565872432,13772.804501475395,28,0.75
2000-03-03,92985.35127925787,4262.86559560979,37,0.75
2000-03-06,92628.54385327993,13597.156626033457,28,0.75
2000-03-07,90841.21914313336,4490.331250832374,36,0.75
2000-03-08,91218.75720298494,13189.646182723174,28,0.75
2000-03-09,93785.12150856959,4757.452747237083,35,0.75
2000-03-10,91236.61799489673,4457.117606420434,36,0.75
2000-03-13,90643.69891878407,12054.50721121338,29,0.75
2000-03-14,89830.25894838605,4119.20020043966,37,0.75
2000-03-15,94340.4779536261,13860.150725065652,28,0.75
2000-03-16,97893.86528149781,16067.211401781626,26,0.5
2000-03-17,97421.91871217,17225.52676603937,25,0.5
2000-03-20,97537.18511892868,17225.52676603937,25,0.5
2000-03-21,99279.24949800862,17225.52676603937,25,0.5
2000-03-22,99143.39434697042,17225.52676603937,25,0.5
2000-03-23,99216.52295472805,17225.52676603937,25,0.5
2000-03-24,98739.84183682477,17225.52676603937,25,0.5
2000-03-27,97901.38788621963,17225.52676603937,25,0.5
2000-03-28,98192.81102583093,17225.52676603937,25,0.5
2000-03-29,99571.16920048016,17225.52676603937,25,0.5
2000-03-30,100784.5267791256,17225.52676603937,25,0.5
2000-03-31,100257.68857065949,17225.52676603937,25,0.5
2000-04-03,103880.66662527726,17225.52676603937,25,0.5
2000-04-04,104687.25463240771,17225.52676603937,25,0.5
2000-04-05,104689.04876105775,17225.52676603937,25,0.5
2000-04-06,105450.7540454884,17225.52676603937,25,0.5
2000-04-07,105771.7092327249,17225.52676603937,25,0.5
2000-04-10,106930.9762800381,17225.52676603937,25,0.5
2000-04-11,107178.0925053256,4952.338945236319,35,0.75
2000-04-12,108613.99073384897,13487.097808886849,28,0.75
2000-04-13,105942.2411167648,4594.8964825975,36,0.75
2000-04-14,100978.577986999,4463.722366599362,36,0.75
2000-04-17,102413.17110726757,12946.666862362066,28,0.5
2000-04-18,104738.78757891353,15086.261768645492,26,0.5
2000-04-19,104674.29416547292,16158.826212805501,25,0.5
2000-04-20,106490.0979074006,16158.826212805501,25,0.5
2000-04-24,108780.69060702264,16158.826212805501,25,0.5
2000-04-25,110204.7794369319,16158.826212805501,25,0.5
2000-04-26,108125.81597773214,16158.826212805501,25,0.5
2000-04-27,108091.64767175567,16158.826212805501,25,0.5
2000-04-28,106711.37899515897,16158.826212805501,25,0.5
2000-05-01,107043.25754986718,16158.826212805501,25,0.5
2000-05-02,107357.65441051775,16158.826212805501,25,0.5
2000-05-03,105811.62904990568,16158.826212805501,25,0.5
2000-05-04,105440.72790608024,16158.826212805501,25,0.5
2000-05-05,106599.40184520437,16158.826212805501,25,0.5
2000-05-08,107353.41358955369,16158.826212805501,25,0.5
2000-05-09,106312.98870886341,16158.826212805501,25,0.5
2000-05-10,105897.636139661,16158.826212805501,25,0.5
2000-05-11,107903.76474363994,16158.826212805501,25,0.5
2000-05-12,107561.70534080728,16158.826212805501,25,0.5
2000-05-15,109365.9371101541,4645.662536181584,35,0.75
2000-05-16,109965.79168919886,10451.938386873268,30,0.75
2000-05-17,108284.16083587418,4347.349240692825,36,0.75
2000-05-18,109569.30146404801,10831.9449602112,30,0.75
2000-05-19,108737.65393332051,4665.576914245779,35,0.75
2000-05-22,108147.74975254895,11610.844715366533,29,0.75
2000-05-23,107155.38778853756,4670.150371302832,35,0.75
2000-05-24,107611.42101254845,9301.26286874824,31,0.75
2000-05-25,106411.60739026728,12763.358787934245,28,0.75
2000-05-26,106890.13382345201,4683.196313361854,35,0.75
2000-05-30,109586.29698643596,10498.294269506428,30,0.75
2000-05-31,109320.28689567554,10498.294269506428,30,0.75
2000-06-01,109920.54096331906,11661.91876781497,29,0.75
2000-06-02,111032.6018217493,11661.91876781497,29,0.75
2000-06-05,110569.36921700255,11661.91876781497,29,0.75
2000-06-06,110166.91503132597,11661.91876781497,29,0.75
2000-06-07,109792.52136773021,11661.91876781497,29,0.75
2000-06-08,109472.50668067628,11661.91876781497,29,0.75
2000-06-09,109705.29479554846,11661.91876781497,29,0.75
2000-06-12,108797.47899106039,11661.91876781497,29,0.75
2000-06-13,111112.81447464567,583.0959383907466,39,1.0
2000-06-14,111324.55175086862,5137.053391709533,35,0.75
2000-06-15,110942.4706478763,10741.630655031133,30,0.75
2000-06-16,109144.47187028917,595.1346028185926,39,1.0
2000-06-19,111211.54269102271,7236.744426682958,33,0.75
2000-06-20,110260.3865739527,11657.374787938128,29,0.75
2000-06-21,111503.585459348,11657.374787938128,29,0.75
2000-06-22,109885.56890371376,11657.374787938128,29,0.75
2000-06-23,109650.36144347022,11657.374787938128,29,0.75
2000-06-26,110462.29062085261,11657.374787938128,29,0.75
2000-06-27,110353.39056855856,11657.374787938128,29,0.75
2000-06-28,109410.51746386634,11657.374787938128,29,0.75
2000-06-29,108214.00294100819,11657.374787938128,29,0.75
2000-06-30,109598.70650391692,11657.374787938128,29,0.75
2000-07-03,111754.96048703016,11657.374787938128,29,0.75
2000-07-05,109849.01664792316,11657.374787938128,29,0.75
2000-07-06,110446.65191428283,11657.374787938128,29,0.75
2000-07-07,111962.30981298938,11657.374787938128,29,0.75
2000-07-10,112622.64277575462,11657.374787938128,29,0.75
2000-07-11,112468.06074849878,11657.374787938128,29,0.75
2000-07-12,112168.11030587103,11657.374787938128,29,0.75
2000-07-13,110661.21130404936,11657.374787938128,29,0.75
2000-07-14,111053.67176718835,11657.374787938128,29,0.75
2000-07-17,112110.89102586509,11657.374787938128,29,0.75
2000-07-18,111087.45586991885,11657.374787938128,29,0.75
2000-07-19,110991.40595673883,11657.374787938128,29,0.75
2000-07-20,109937.28523736286,11657.374787938128,29,0.75
2000-07-21,109030.75222310926,11657.374787938128,29,0.75
2000-07-24,108507.15067625551,11657.374787938128,29,0.75
2000-07-25,107836.07398431878,11657.374787938128,29,0.75
2000-07-26,106276.0639977398,11657.374787938128,29,0.75
2000-07-27,106774.63424644552,11657.374787938128,29,0.75
2000-07-28,106831.94092369053,11657.374787938128,29,0.75
2000-07-31,106462.26231784778,11657.374787938128,29,0.75
2000-08-01,107044.38270399386,582.8687393969049,39,1.0
2000-08-02,106442.74328423853,3746.5854033455885,36,1.0
2000-08-03,107343.57168253277,528.8286879652296,40,1.0
2000-08-04,107619.75914816372,5753.018632166804,35,1.0
2000-08-07,108144.38609838804,9869.095603579115,31,1.0
2000-08-08,107224.33186433422,594.8971026986455,39,1.0
2000-08-09,106092.72232080917,5249.509564021098,35,1.0
2000-08-10,105378.49778003871,598.5198957412158,39,1.0
2000-08-11,106958.28593916063,5197.176361429366,35,1.0
2000-08-14,108989.78586565783,9891.71336730146,31,1.0
2000-08-15,108025.39454813408,615.7377337824214,39,1.0
2000-08-16,107790.27559165834,4069.061723157536,36,1.0
2000-08-17,108481.6428471025,8601.137262176248,32,1.0
2000-08-18,108638.21161714425,546.57376562432,40,1.0
2000-08-21,108508.7364214347,6939.401699719792,34,1.0
2000-08-22,108585.93540017138,608.0779443908236,39,1.0
2000-08-23,108538.53844142417,8559.684416250098,32,1.0
2000-08-24,107922.94640988,601.47524326026,39,1.0
2000-08-25,107672.5848940708,4018.143361367005,36,1.0
2000-08-28,107634.54369117712,9751.707762659393,31,1.0
2000-08-29,107052.62129243865,601.866542313725,39,1.0
2000-08-30,106740.95099670184,3998.911566570636,36,1.0
2000-08-31,108956.90192724722,544.1651758481148,40,1.0
2000-09-01,109154.07692143365,7056.201229731472,34,1.0
2000-09-05,108180.27100530852,9135.253378411926,32,1.0
2000-09-06,106347.37672561684,10185.620133066066,31,1.0
2000-09-07,107436.64868258903,10185.620133066066,31,1.0
2000-09-08,107589.58899378373,10185.620133066066,31,1.0
2000-09-11,108823.76640619924,10185.620133066066,31,1.0
2000-09-12,107848.41508317547,10185.620133066066,31,1.0
2000-09-13,107232.21263467627,10185.620133066066,31,1.0
2000-09-14,106559.0062264189,10185.620133066066,31,1.0
2000-09-15,106051.697943951,10185.620133066066,31,1.0
2000-09-18,104687.82238614571,10185.620133066066,31,1.0
2000-09-19,106186.30933305058,10185.620133066066,31,1.0
2000-09-20,104583.90323039249,10185.620133066066,31,1.0
2000-09-21,103649.42336635217,10185.620133066066,31,0.75
2000-09-22,107263.28148649124,10185.620133066066,31,0.75
2000-09-25,106353.006965455,10185.620133066066,31,0.75
2000-09-26,104962.95919882064,10185.620133066066,31,0.75
2000-09-27,105313.9810831157,10185.620133066066,31,0.75
2000-09-28,106250.86693793772,10185.620133066066,31,0.75
2000-09-29,106547.46564931227,10185.620133066066,31,0.75
2000-10-02,107224.79946571891,10185.620133066066,31,0.75
2000-10-03,107217.53749709074,10185.620133066066,31,0.75
2000-10-04,106505.0659239323,10185.620133066066,31,0.75
2000-10-05,107705.33262590364,10185.620133066066,31,0.75
2000-10-06,106183.3549246259,10185.620133066066,31,0.75
2000-10-09,105748.783978096,10185.620133066066,31,0.75
2000-10-10,106840.40063066388,10185.620133066066,31,0.75
2000-10-11,106432.79894619827,10185.620133066066,31,0.75
2000-10-12,104396.3769085876,10185.620133066066,31,0.75
2000-10-13,103941.3966348818,10185.620133066066,31,0.75
2000-10-16,104371.5739687627,10185.620133066066,31,0.75
2000-10-17,103298.6213820624,10185.620133066066,31,0.75
2000-10-18,102685.24165500945,10185.620133066066,31,0.75
2000-10-19,104377.07908203932,10185.620133066066,31,0.75
2000-10-20,104749.15171222056,10185.620133066066,31,1.0
2000-10-23,105189.70851845332,10185.620133066066,31,1.0
2000-10-24,104767.7880982272,10185.620133066066,31,1.0
2000-10-25,105064.35975658245,10185.620133066066,31,1.0
2000-10-26,105524.70723962769,10185.620133066066,31,1.0
2000-10-27,106609.86735245786,10185.620133066066,31,1.0
2000-10-30,108795.55424513762,10185.620133066066,31,1.0
2000-10-31,109132.14027633655,10185.620133066066,31,0.75
2000-11-01,109242.02278693092,10185.620133066066,31,0.75
2000-11-02,108792.70063484304,10185.620133066066,31,0.75
2000-11-03,108298.93462429022,10185.620133066066,31,1.0
2000-11-06,110217.22557981701,10185.620133066066,31,1.0
2000-11-07,109078.48916897814,10185.620133066066,31,0.75
2000-11-08,109324.63952964071,10185.620133066066,31,0.75
2000-11-09,109442.39372856148,10185.620133066066,31,1.0
2000-11-10,108260.04555827468,10185.620133066066,31,1.0
2000-11-13,107726.29777420369,10185.620133066066,31,1.0
2000-11-14,108849.90638529524,10185.620133066066,31,1.0
2000-11-15,108940.25564205305,10185.620133066066,31,1.0
2000-11-16,107765.93361476762,10185.620133066066,31,1.0
2000-11-17,107199.47026605345,10185.620133066066,31,1.0
2000-11-20,106788.94259605397,10185.620133066066,31,1.0
2000-11-21,107309.5939763412,10185.620133066066,31,1.0
2000-11-22,106230.72155359824,10185.620133066066,31,1.0
2000-11-24,106688.8646295575,10185.620133066066,31,1.0
2000-11-27,107508.96084326234,10185.620133066066,31,1.0
2000-11-28,107820.84631578827,10185.620133066066,31,1.0
2000-11-29,108728.60838435226,10185.620133066066,31,1.0
2000-11-30,106754.45054360604,10185.620133066066,31,1.0
2000-12-01,105382.57441952125,10185.620133066066,31,1.0
2000-12-04,106846.05668056327,10185.620133066066,31,1.0
2000-12-05,107761.38980456453,10185.620133066066,31,1.0
2000-12-06,105737.5671228693,10185.620133066066,31,1.0
2000-12-07,106295.39769771756,10185.620133066066,31,0.75
2000-12-08,107203.32203081237,10185.620133066066,31,0.75
2000-12-11,107527.07894930916,10185.620133066066,31,0.75
2000-12-12,107819.1973348156,10185.620133066066,31,0.75
2000-12-13,108442.24222678872,10185.620133066066,31,1.0
2000-12-14,107385.66418653606,10185.620133066066,31,0.75
2000-12-15,106220.3819528585,10185.620133066066,31,1.0
2000-12-18,107693.39124035371,10185.620133066066,31,0.75
2000-12-19,107158.39936849925,10185.620133066066,31,0.75
2000-12-20,106119.36812960627,10185.620133066066,31,0.75
2000-12-21,106528.38652073927,10185.620133066066,31,0.75
2000-12-22,107089.02682641322,10185.620133066066,31,0.75
2000-12-26,107932.24381302611,10185.620133066066,31,0.75
2000-12-27,108944.32100869872,10185.620133066066,31,0.75
2000-12-28,109849.41883499875,10185.620133066066,31,0.75
2000-12-29,109529.27982814776,10185.620133066066,31,1.0
2001-01-02,109251.02636809126,10185.620133066066,31,1.0
2001-01-03,109360.82832148355,10185.620133066066,31,1.0
2001-01-04,106793.15243374268,10185.620133066066,31,1.0
2001-01-05,105882.23392425416,10185.620133066066,31,1.0
2001-01-08,106012.45698575962,10185.620133066066,31,1.0
2001-01-09,106437.0816449078,10185.620133066066,31,1.0
2001-01-10,106760.45641899777,10185.620133066066,31,1.0
2001-01-11,106557.4465254038,10185.620133066066,31,1.0
2001-01-12,106329.960279169,10185.620133066066,31,1.0
2001-01-16,106762.92602388709,10185.620133066066,31,1.0
2001-01-17,105689.5561146638,10185.620133066066,31,1.0
2001-01-18,107377.87757751692,10185.620133066066,31,1.0
2001-01-19,106123.9526324984,10185.620133066066,31,1.0
2001-01-22,107520.2047990756,10185.620133066066,31,1.0
2001-01-23,108727.6462468059,10185.620133066066,31,1.0
2001-01-24,109120.10296414916,10185.620133066066,31,1.0
2001-01-25,110322.61426662141,10185.620133066066,31,1.0
2001-01-26,110020.92477472792,10185.620133066066,31,1.0
2001-01-29,110190.20749513824,10185.620133066066,31,1.0
2001-01-30,111199.64093748211,10185.620133066066,31,1.0
2001-01-31,112111.24261190336,10185.620133066066,31,1.0
2001-02-01,112946.90667017196,10185.620133066066,31,0.75
2001-02-02,112790.54281089641,10185.620133066066,31,1.0
2001-02-05,113412.14761810696,10185.620133066066,31,1.0
2001-02-06,112769.45360591613,10185.620133066066,31,1.0
2001-02-07,112752.67951095926,10185.620133066066,31,1.0
2001-02-08,112272.98244395762,10185.620133066066,31,1.0
2001-02-09,111636.12104089398,10185.620133066066,31,1.0
2001-02-12,113022.94873848726,10185.620133066066,31,1.0
2001-02-13,112245.17164049554,10185.620133066066,31,1.0
2001-02-14,111728.88091510297,10185.620133066066,31,1.0
2001-02-15,111348.64361422097,10185.620133066066,31,1.0
2001-02-16,111476.01057616917,10185.620133066066,31,1.0
2001-02-20,110450.69172552931,10185.620133066066,31,1.0
2001-02-21,109268.44341013099,10185.620133066066,31,1.0
2001-02-22,107785.25500235701,10185.620133066066,31,1.0
2001-02-23,107645.67268901263,10185.620133066066,31,1.0
2001-02-26,109505.86078252851,10185.620133066066,31,1.0
2001-02-27,109424.14854407357,10185.620133066066,31,1.0
2001-02-28,109322.31614083092,10185.620133066066,31,1.0
2001-03-01,108270.98521049788,10185.620133066066,31,1.0
2001-03-02,108963.18529605134,10185.620133066066,31,1.0
2001-03-05,109152.20167251983,10185.620133066066,31,1.0
2001-03-06,109745.23808711549,10185.620133066066,31,1.0
2001-03-07,110209.51090002147,10185.620133066066,31,1.0
2001-03-08,112092.68961082016,10185.620133066066,31,1.0
2001-03-09,110141.4120599322,10185.620133066066,31,1.0
2001-03-12,107484.31953325492,10185.620133066066,31,1.0
2001-03-13,108009.02471200477,10185.620133066066,31,0.75
2001-03-14,105933.67653927593,10185.620133066066,31,0.75
2001-03-15,106203.85328058834,10185.620133066066,31,0.75
2001-03-16,104302.09284904719,10185.620133066066,31,0.75
2001-03-19,105299.22576496459,10185.620133066066,31,0.75
2001-03-20,103687.8727168959,10185.620133066066,31,0.75
2001-03-21,102097.28639088501,10185.620133066066,31,0.75
2001-03-22,102505.95484396808,10185.620133066066,31,0.75
2001-03-23,105218.17485565973,10185.620133066066,31,0.75
2001-03-26,106090.38424003735,10185.620133066066,31,0.75
2001-03-27,108076.85241321115,10185.620133066066,31,0.75
2001-03-28,106814.53770140314,10185.620133066066,31,0.75
2001-03-29,107459.31957296978,10185.620133066066,31,0.75
2001-03-30,108406.83550355323,10185.620133066066,31,0.75
2001-04-02,106679.27614540522,10185.620133066066,31,0.75
2001-04-03,104306.28054926424,10185.620133066066,31,0.75
2001-04-04,104055.4518646474,10185.620133066066,31,0.75
2001-04-05,106646.84133652685,10185.620133066066,31,0.75
2001-04-06,104715.91016338457,10185.620133066066,31,0.75
2001-04-09,105123.65231482823,10185.620133066066,31,0.75
2001-04-10,106218.81281048215,10185.620133066066,31,0.75
2001-04-11,106076.80310715898,10185.620133066066,31,0.75
2001-04-12,107347.39940379298,10185.620133066066,31,0.75
2001-04-16,107004.54275563573,10185.620133066066,31,0.75
2001-04-17,107751.7077498688,10185.620133066066,31,0.75
2001-04-18,111259.02110209648,10185.620133066066,31,0.75
2001-04-19,111473.43751600175,10185.620133066066,31,0.75
2001-04-20,110467.40633728128,10185.620133066066,31,0.75
2001-04-23,110140.21256069707,10185.620133066066,31,0.75
2001-04-24,109643.1207979185,10185.620133066066,31,0.75
2001-04-25,111188.50819803416,10185.620133066066,31,0.75
2001-04-26,112644.9502674582,10185.620133066066,31,0.75
2001-04-27,114605.54105734792,10185.620133066066,31,0.75
2001-04-30,114662.15688694837,10185.620133066066,31,0.75
2001-05-01,116296.49428704748,10185.620133066066,31,0.75
2001-05-02,115456.56420704443,10185.620133066066,31,0.75
2001-05-03,114449.6503772309,10185.620133066066,31,0.75
2001-05-04,114642.27819210544,10185.620133066066,31,0.75
2001-05-07,114237.30624711889,10185.620133066066,31,0.75
2001-05-08,113549.21386242191,10185.620133066066,31,0.75
2001-05-09,113032.2334824247,10185.620133066066,31,0.75
2001-05-10,112871.01955465732,10185.620133066066,31,0.75
2001-05-11,112124.16753703663,10185.620133066066,31,0.75
2001-05-14,112731.26992710347,10185.620133066066,31,0.75
2001-05-15,113224.9535759811,10185.620133066066,31,0.75
2001-05-16,116273.50181852702,10185.620133066066,31,1.0
2001-05-17,115634.39685248263,10185.620133066066,31,0.75
2001-05-18,115796.32716493035,10185.620133066066,31,0.75
2001-05-21,116327.71032337837,10185.620133066066,31,0.75
2001-05-22,115489.20082170579,10185.620133066066,31,0.75
2001-05-23,114082.59939072111,10185.620133066066,31,0.75
2001-05-24,114522.21569466595,10185.620133066066,31,0.75
2001-05-25,113423.22223629845,10185.620133066066,31,1.0
2001-05-29,112836.68744116,10185.620133066066,31,1.0
2001-05-30,112504.13016761486,10185.620133066066,31,1.0
2001-05-31,113290.25538960104,10185.620133066066,31,1.0
2001-06-01,113612.78755621506,10185.620133066066,31,1.0
2001-06-04,113398.16631599849,10185.620133066066,31,1.0
2001-06-05,114708.29263960476,10185.620133066066,31,1.0
2001-06-06,113999.44560399964,10185.620133066066,31,1.0
2001-06-07,114828.02264149196,10185.620133066066,31,1.0
2001-06-08,114879.74282688218,10185.620133066066,31,1.0
2001-06-11,113474.91245012352,10185.620133066066,31,1.0
2001-06-12,113690.13213735631,10185.620133066066,31,1.0
2001-06-13,113545.32631908488,10185.620133066066,31,1.0
2001-06-14,112455.36278966059,10185.620133066066,31,1.0
2001-06-15,111879.35378067744,10185.620133066066,31,1.0
2001-06-18,112098.40607732374,10185.620133066066,31,1.0
2001-06-19,112021.59743279128,10185.620133066066,31,1.0
2001-06-20,112337.61358794612,10185.620133066066,31,1.0
2001-06-21,113648.39068378693,10185.620133066066,31,1.0
2001-06-22,112613.73718285824,10185.620133066066,31,1.0
2001-06-25,112421.84429276847,10185.620133066066,31,1.0
2001-06-26,112270.25558134294,10185.620133066066,31,1.0
2001-06-27,112016.66159049977,10185.620133066066,31,1.0
2001-06-28,113023.26129881713,10185.620133066066,31,1.0
2001-06-29,112138.31451781034,10185.620133066066,31,1.0
2001-07-02,113759.4857320714,10185.620133066066,31,1.0
2001-07-03,113699.79004609633,10185.620133066066,31,1.0
2001-07-05,112460.10511637785,10185.620133066066,31,1.0
2001-07-06,108344.78139237307,10185.620133066066,31,1.0
2001-07-09,109986.55456828454,10185.620133066066,31,0.75
2001-07-10,109142.95122495183,10185.620133066066,31,0.75
2001-07-11,109524.52084497947,10185.620133066066,31,0.75
2001-07-12,111058.94675749136,10185.620133066066,31,0.75
2001-07-13,111151.57185172445,10185.620133066066,31,0.75
2001-07-16,111012.39490896533,10185.620133066066,31,0.75
2001-07-17,112466.71622896928,10185.620133066066,31,0.75
2001-07-18,112409.02768675932,10185.620133066066,31,0.75
2001-07-19,112427.81169738776,10185.620133066066,31,0.75
2001-07-20,111839.91889563519,10185.620133066066,31,0.75
2001-07-23,110337.17006723005,10185.620133066066,31,0.75
2001-07-24,109082.0934031605,10185.620133066066,31,0.75
2001-07-25,110125.47914978076,10185.620133066066,31,0.75
2001-07-26,111175.42948856099,10185.620133066066,31,0.75
2001-07-27,111221.44530201747,10185.620133066066,31,0.75
2001-07-30,112141.291354426,10185.620133066066,31,0.75
2001-07-31,113054.69672880216,10185.620133066066,31,0.75
2001-08-01,112033.06775205671,10185.620133066066,31,0.75
2001-08-02,112086.00492038691,10185.620133066066,31,0.75
2001-08-03,111773.23898021711,10185.620133066066,31,1.0
2001-08-06,110234.2282074615,10185.620133066066,31,1.0
2001-08-07,111037.16088143348,10185.620133066066,31,1.0
2001-08-08,110025.47011235742,10185.620133066066,31,1.0
2001-08-09,110267.84989896268,10185.620133066066,31,1.0
2001-08-10,110783.70221009188,10185.620133066066,31,1.0
2001-08-13,111185.00955299924,10185.620133066066,31,1.0
2001-08-14,111093.88909010672,10185.620133066066,31,1.0
2001-08-15,110743.5563268362,10185.620133066066,31,1.0
2001-08-16,111280.54352154027,10185.620133066066,31,1.0
2001-08-17,110074.54305733558,10185.620133066066,31,1.0
2001-08-20,111117.96885027588,10185.620133066066,31,1.0
2001-08-21,110501.59162320463,10185.620133066066,31,1.0
2001-08-22,111209.24910148038,10185.620133066066,31,1.0
2001-08-23,111222.22180588325,10185.620133066066,31,1.0
2001-08-24,111674.07149991013,10185.620133066066,31,1.0
2001-08-27,111333.68504644195,10185.620133066066,31,1.0
2001-08-28,110310.59999252435,10185.620133066066,31,1.0
2001-08-29,109219.63601395887,10185.620133066066,31,1.0
2001-08-30,108051.82269698103,10185.620133066066,31,1.0
2001-08-31,107942.08663592987,10185.620133066066,31,1.0
2001-09-04,108764.89936161951,10185.620133066066,31,1.0
2001-09-05,109112.42161418937,10185.620133066066,31,1.0
2001-09-06,107022.78712550913,10185.620133066066,31,1.0
2001-09-07,105456.44017152717,10185.620133066066,31,1.0
2001-09-10,106267.79041304108,10185.620133066066,31,1.0
2001-09-17,103891.83014988038,10185.620133066066,31,1.0
2001-09-18,103378.53802648818,10185.620133066066,31,1.0
2001-09-19,102411.6227553331,10185.620133066066,31,1.0
2001-09-20,100735.76841604427,10185.620133066066,31,1.0
2001-09-21,98568.62242615198,10185.620133066066,31,1.0
2001-09-24,100514.22658350556,10185.620133066066,31,0.75
2001-09-25,101531.14584081223,10185.620133066066,31,0.75
2001-09-26,102544.01631354316,10185.620133066066,31,0.75
2001-09-27,104134.33918808773,10185.620133066066,31,0.75
2001-09-28,105314.45994818486,10185.620133066066,31,0.75
2001-10-01,105828.69201079366,10185.620133066066,31,0.75
2001-10-02,106776.73052750833,10185.620133066066,31,0.75
2001-10-03,106896.55391824708,10185.620133066066,31,0.75
2001-10-04,106676.61005523884,10185.620133066066,31,0.75
2001-10-05,106851.89912201097,10185.620133066066,31,0.75
2001-10-08,106234.39432018531,10185.620133066066,31,0.75
2001-10-09,105891.37069899413,10185.620133066066,31,0.75
2001-10-10,108167.32079984313,10185.620133066066,31,0.75
2001-10-11,107620.86972285331,10185.620133066066,31,0.75
2001-10-12,106937.60697011145,10185.620133066066,31,0.75
2001-10-15,107747.03375774974,10185.620133066066,31,0.75
2001-10-16,108522.168697747,10185.620133066066,31,0.75
2001-10-17,107848.18644010136,10185.620133066066,31,0.75
2001-10-18,107236.55815442873,10185.620133066066,31,0.75
2001-10-19,107650.9490729678,10185.620133066066,31,1.0
2001-10-22,109120.38136392269,10185.620133066066,31,1.0
2001-10-23,108610.05273775372,10185.620133066066,31,1.0
2001-10-24,108547.89675682671,10185.620133066066,31,1.0
2001-10-25,109337.05395105222,10185.620133066066,31,1.0
2001-10-26,109597.75354416651,10185.620133066066,31,1.0
2001-10-29,108102.39363555929,10185.620133066066,31,1.0
2001-10-30,107372.31256079835,10185.620133066066,31,1.0
2001-10-31,107111.11447582731,10185.620133066066,31,1.0
2001-11-01,108973.63453808548,10185.620133066066,31,1.0
2001-11-02,109691.16183513234,10185.620133066066,31,1.0
2001-11-05,110273.27718932423,10185.620133066066,31,1.0
2001-11-06,111183.05651103637,10185.620133066066,31,1.0
2001-11-07,110865.92337522483,10185.620133066066,31,1.0
2001-11-08,110277.19655091953,10185.620133066066,31,1.0
2001-11-09,110402.31521846484,10185.620133066066,31,1.0
2001-11-12,110548.40549883441,10185.620133066066,31,1.0
2001-11-13,111522.3216581072,10185.620133066066,31,1.0
2001-11-14,111799.85433131998,10185.620133066066,31,1.0
2001-11-15,111651.81583531848,10185.620133066066,31,1.0
2001-11-16,111314.14365762867,10185.620133066066,31,1.0
2001-11-19,112198.43070171993,10185.620133066066,31,1.0
2001-11-20,112886.14655452283,10185.620133066066,31,1.0
2001-11-21,112975.99502600386,10185.620133066066,31,1.0
2001-11-23,113727.39265417607,10185.620133066066,31,1.0
2001-11-26,113909.36008453617,10185.620133066066,31,1.0
2001-11-27,112828.25945781372,10185.620133066066,31,1.0
2001-11-28,111825.30291541775,10185.620133066066,31,1.0
2001-11-29,112437.50768547988,10185.620133066066,31,1.0
2001-11-30,112292.029025905,10185.620133066066,31,1.0
2001-12-03,112518.24962169932,10185.620133066066,31,1.0
2001-12-04,113001.11914302598,10185.620133066066,31,1.0
2001-12-05,114335.09447762641,10185.620133066066,31,1.0
2001-12-06,113796.53615076435,10185.620133066066,31,1.0
2001-12-07,114698.21323172603,10185.620133066066,31,1.0
2001-12-10,113229.85399046275,10185.620133066066,31,1.0
2001-12-11,112434.98496112885,10185.620133066066,31,1.0
2001-12-12,112198.04364594165,10185.620133066066,31,1.0
2001-12-13,110820.85549801055,10185.620133066066,31,1.0
2001-12-14,111869.15360082552,10185.620133066066,31,1.0
2001-12-17,112834.72007321572,10185.620133066066,31,1.0
2001-12-18,113159.26505862665,10185.620133066066,31,1.0
2001-12-19,113621.71242876255,10185.620133066066,31,1.0
2001-12-20,113032.60521926553,10185.620133066066,31,1.0
2001-12-21,113345.18679723796,10185.620133066066,31,1.0
2001-12-24,113425.54073765207,10185.620133066066,31,1.0
2001-12-26,113846.85592078534,10185.620133066066,31,1.0
2001-12-27,114316.31504076859,10185.620133066066,31,1.0
2001-12-28,114497.21909664373,10185.620133066066,31,1.0
2001-12-31,113449.53148026674,10185.620133066066,31,1.0
2002-01-02,113903.96362181885,10185.620133066066,31,1.0
2002-01-03,114869.91470499717,10185.620133066066,31,1.0
2002-01-04,115222.98921554109,10185.620133066066,31,1.0
2002-01-07,114576.06771833226,10185.620133066066,31,1.0
2002-01-08,114283.36654807985,10185.620133066066,31,1.0
2002-01-09,113548.6618368809,10185.620133066066,31,1.0
2002-01-10,114316.57498313961,10185.620133066066,31,1.0
2002-01-11,114396.71314027913,10185.620133066066,31,1.0
2002-01-14,114728.8634152923,10185.620133066066,31,1.0
2002-01-15,115068.75085726018,10185.620133066066,31,1.0
2002-01-16,114073.86936199172,10185.620133066066,31,1.0
2002-01-17,114164.36301682336,10185.620133066066,31,1.0
2002-01-18,113725.1470524255,10185.620133066066,31,1.0
2002-01-22,114112.37489673831,10185.620133066066,31,1.0
2002-01-23,114616.48223617613,10185.620133066066,31,1.0
2002-01-24,114640.50968987454,10185.620133066066,31,1.0
