date,value,cash,active_pairs,qualifying_pairs,gross_exposure
2000-09-12,102105.05960610289,102117.21497034171,0,0,0.0
2000-09-13,102117.21497034171,102129.3717816477,0,0,0.0
2000-09-14,102129.3717816477,102141.53004019313,0,0,0.0
2000-09-15,102141.53004019313,102153.6897461503,0,0,0.0
2000-09-18,102153.6897461503,102165.8508996915,0,0,0.0
2000-09-19,102165.8508996915,102178.01350098908,0,0,0.0
2000-09-20,102178.01350098908,102190.17755021539,0,0,0.0
2000-09-21,102190.17755021539,102202.3430475428,0,0,0.0
2000-09-22,102202.3430475428,102214.5099931437,0,0,0.0
2000-09-25,102214.5099931437,102226.6783871905,0,0,0.0
2000-09-26,102226.6783871905,102238.84822985565,0,0,0.0
2000-09-27,102238.84822985565,102251.01952131158,0,0,0.0
2000-09-28,102251.01952131158,102263.19226173079,0,0,0.0
2000-09-29,102263.19226173079,102275.36645128575,0,0,0.0
2000-10-02,102275.36645128575,102287.542090149,0,0,0.0
2000-10-03,102287.542090149,102299.71917849306,0,0,0.0
2000-10-04,102299.71917849306,102311.89771649051,0,0,0.0
2000-10-05,102311.89771649051,102324.0777043139,0,0,0.0
2000-10-06,102324.0777043139,102336.25914213584,0,0,0.0
2000-10-09,102336.25914213584,102348.44203012895,0,0,0.0
2000-10-10,102348.44203012895,102360.62636846588,0,0,0.0
2000-10-11,102360.62636846588,102372.81215731926,0,0,0.0
2000-10-12,102372.81215731926,102384.9993968618,0,0,0.0
2000-10-13,102384.9993968618,102397.18808726619,0,0,0.0
2000-10-16,102397.18808726619,102409.37822870514,0,0,0.0
2000-10-17,102409.37822870514,102421.56982135141,0,0,0.0
2000-10-18,102421.56982135141,102433.76286537776,0,0,0.0
2000-10-19,102433.76286537776,102445.95736095698,0,0,0.0
2000-10-20,102445.95736095698,102458.15330826186,0,0,0.0
2000-10-23,102458.15330826186,102470.35070746522,0,0,0.0
2000-10-24,102470.35070746522,102482.54955873992,0,0,0.0
2000-10-25,102482.54955873992,102494.74986225882,0,0,0.0
2000-10-26,102494.74986225882,102506.9516181948,0,0,0.0
2000-10-27,102506.9516181948,102519.15482672077,0,0,0.0
2000-10-30,102519.15482672077,102531.35948800966,0,0,0.0
2000-10-31,102531.35948800966,102543.56560223443,0,0,0.0
2000-11-01,102543.56560223443,102555.77316956803,0,0,0.0
2000-11-02,102555.77316956803,102567.98219018345,0,0,0.0
2000-11-03,102567.98219018345,102580.19266425371,0,0,0.0
2000-11-06,102580.19266425371,102592.40459195184,0,0,0.0
2000-11-07,102592.40459195184,102604.61797345088,0,0,0.0
2000-11-08,102604.61797345088,102616.83280892391,0,0,0.0
2000-11-09,102616.83280892391,102629.04909854401,0,0,0.0
2000-11-10,102629.04909854401,102641.26684248431,0,0,0.0
2000-11-13,102641.26684248431,102653.48604091794,0,0,0.0
2000-11-14,102653.48604091794,102665.70669401805,0,0,0.0
2000-11-15,102665.70669401805,102677.92880195781,0,0,0.0
2000-11-16,102677.92880195781,102690.15236491042,0,0,0.0
2000-11-17,102690.15236491042,102702.3773830491,0,0,0.0
2000-11-20,102702.3773830491,102714.60385654708,0,0,0.0
2000-11-21,102714.60385654708,102726.83178557763,0,0,0.0
2000-11-22,102726.83178557763,102739.061170314,0,0,0.0
2000-11-24,102739.061170314,102751.29201092952,0,0,0.0
2000-11-27,102751.29201092952,102763.52430759749,0,0,0.0
2000-11-28,102763.52430759749,102775.75806049125,0,0,0.0
2000-11-29,102775.75806049125,102787.99326978417,0,0,0.0
2000-11-30,102787.99326978417,102800.22993564962,0,0,0.0
2000-12-01,102800.22993564962,102812.46805826102,0,0,0.0
2000-12-04,102812.46805826102,102824.70763779175,0,0,0.0
2000-12-05,102824.70763779175,102836.9486744153,0,0,0.0
2000-12-06,102836.9486744153,102849.19116830511,0,0,0.0
2000-12-07,102849.19116830511,102861.43511963467,0,0,0.0
2000-12-08,102861.43511963467,102873.68052857748,0,0,0.0
2000-12-11,102873.68052857748,102885.92739530707,0,0,0.0
2000-12-12,102885.92739530707,102898.17571999699,0,0,0.0
2000-12-13,102898.17571999699,102910.4255028208,0,0,0.0
2000-12-14,102910.4255028208,102922.67674395209,0,0,0.0
2000-12-15,102922.67674395209,102934.92944356447,0,0,0.0
2000-12-18,102934.92944356447,102947.18360183157,0,0,0.0
2000-12-19,102947.18360183157,102959.43921892703,0,0,0.0
2000-12-20,102959.43921892703,102971.69629502452,0,0,0.0
2000-12-21,102971.69629502452,102983.95483029773,0,0,0.0
2000-12-22,102983.95483029773,102996.21482492039,0,0,0.0
2000-12-26,102996.21482492039,103008.4762790662,0,0,0.0
2000-12-27,103008.4762790662,103020.73919290895,0,0,0.0
2000-12-28,103020.73919290895,103033.00356662238,0,0,0.0
2000-12-29,103033.00356662238,103045.26940038032,0,0,0.0
2001-01-02,103045.26940038032,103057.53669435656,0,30,0.0
2001-01-03,103057.53669435656,103069.80544872493,0,30,0.0
2001-01-04,103069.80544872493,103082.0756636593,0,30,0.0
2001-01-05,103082.0756636593,103094.34733933354,0,30,0.0
2001-01-08,103094.34733933354,103106.62047592156,0,30,0.0
2001-01-09,103106.62047592156,103118.89507359726,0,30,0.0
2001-01-10,103118.89507359726,103131.1711325346,0,30,0.0
2001-01-11,103131.1711325346,103143.44865290752,0,30,0.0
2001-01-12,103143.44865290752,103155.72763489,0,30,0.0
2001-01-16,103155.72763489,103168.00807865606,0,30,0.0
2001-01-17,103168.00807865606,103180.2899843797,0,30,0.0
2001-01-18,103180.2899843797,103192.57335223499,0,30,0.0
2001-01-19,103192.57335223499,103204.85818239597,0,30,0.0
2001-01-22,103204.85818239597,103217.14447503672,0,30,0.0
2001-01-23,103217.14447503672,103229.43223033137,0,30,0.0
2001-01-24,103229.43223033137,82595.83500238776,2,30,41291.77289213255
2001-01-25,102712.54655583984,82605.17905952162,2,30,41291.77289213255
2001-01-26,102787.98948130391,72335.7302763634,3,30,61849.37078839333
2001-01-29,103506.83937894416,72343.69551635775,3,30,61849.37078839333
2001-01-30,103490.90384570311,62002.568534291015,4,30,82547.55155753395
2001-01-31,103334.68196473892,10875.844014673203,9,30,185991.5720189599
2001-02-01,104324.4089720009,10874.461925125002,9,30,185991.5720189599
2001-02-02,104868.87726973771,10873.114753374764,9,30,185991.5720189599
2001-02-05,104945.59244549891,660.6147191203163,10,30,207302.87260421168
2001-02-06,105281.76744196794,11754.708650771516,9,30,187414.7704021555
2001-02-07,104847.95467646181,1269.382606057903,10,30,208384.36133744786
2001-02-08,104020.6336066041,12259.548050767233,9,30,187717.42494450006
2001-02-09,103388.6249160037,2789.345922893659,10,30,208405.9385179538
2001-02-12,104514.19285590218,3224.9732372858016,10,30,208631.0521059335
2001-02-13,105307.3528148332,3223.4049948115266,10,30,208631.0521059335
2001-02-14,104931.97382689537,3027.864559769003,10,30,208561.09338291897
2001-02-15,103729.4622595863,2990.368837741089,10,30,208404.1472636558
2001-02-16,103693.64870846889,2989.032189016607,10,30,208404.1472636558
2001-02-20,104267.30415379349,3716.6405270748746,10,30,208268.4896053147
2001-02-21,101905.82776459657,3789.7794957051174,10,30,208003.76871216774
2001-02-22,101262.38718812683,3788.606980669254,10,30,208003.76871216774
2001-02-23,100837.09888373472,3135.443395746077,10,30,207473.00771977406
2001-02-26,102425.24585133295,3134.270671677721,10,30,207473.00771977406
2001-02-27,103003.96327284924,3133.12483452927,10,30,207473.00771977406
2001-02-28,101987.36338480139,3132.0251257466525,10,30,207473.00771977406
2001-03-01,101014.44920821313,3130.9089958067266,10,30,207473.00771977406
2001-03-02,100829.23565618634,3129.791017174293,10,30,207473.00771977406
2001-03-05,99666.43167951153,3128.6373646869283,10,30,207473.00771977406
2001-03-06,99601.0345465188,2168.857811434629,10,30,206747.32818301153
2001-03-07,101202.94912587048,2167.5662359062,10,30,206747.32818301153
2001-03-08,101434.66214181556,2166.2661615920206,10,30,206747.32818301153
2001-03-09,101192.8609938811,12701.271393461462,9,30,186001.43573109427
2001-03-12,99492.48307048202,2752.192114207681,10,30,205899.93234519067
2001-03-13,100343.79127291824,2751.0312572753783,10,30,205899.93234519067
2001-03-14,97880.24449309339,2749.8847083802707,10,30,205899.93234519067
2001-03-15,99683.4197828055,2748.7688898123747,10,30,205899.93234519067
2001-03-16,99887.27094055447,2747.7070916594853,10,30,205899.93234519067
2001-03-19,99604.55330356,2746.591621394588,10,30,205899.93234519067
2001-03-20,99560.99763721076,2348.125931422581,10,30,204842.54093734047
2001-03-21,99050.4834714028,2347.2856008689077,10,30,204842.54093734047
2001-03-22,98243.35428355836,2346.422238197311,10,30,204842.54093734047
2001-03-23,99299.54016030159,2345.553758817427,10,30,204842.54093734047
2001-03-26,100920.99697994147,2360.685910066417,10,30,203970.3868449352
2001-03-27,102910.92926792492,2408.085276099466,10,30,203699.11186776144
2001-03-28,101094.53576068195,2984.479908746671,10,30,203536.8534669785
2001-03-29,100425.38337939442,2983.6392260705356,10,30,203536.8534669785
2001-03-30,101727.20529834059,13232.307728345588,9,30,183638.3568528821
2001-04-02,100807.8801812611,2881.7414199213054,10,30,202975.11416000748
2001-04-03,99173.08976599266,2460.59231776444,10,30,202648.15607695378
2001-04-04,98155.90516319835,2459.7329452823506,10,30,202648.15607695378
2001-04-05,100071.85534182793,2968.1239596783307,10,30,201984.80216211863
2001-04-06,97880.84434647099,2967.2575382209407,10,30,201984.80216211863
2001-04-09,99020.26289354547,2966.378060755753,10,30,201984.80216211863
2001-04-10,100836.69095449838,14172.336807169391,9,30,182072.6026346765
2001-04-11,102305.07084358617,14276.766989357566,9,30,182912.84802655497
2001-04-12,101966.24065708036,14277.261580521808,9,30,182912.84802655497
2001-04-16,101308.26007590714,14277.762092690948,9,30,182912.84802655497
2001-04-17,101351.37897777671,14278.244405432682,9,30,182912.84802655497
2001-04-18,105085.46597073817,2595.811672797292,10,30,206410.6944782739
2001-04-19,105479.38734944875,573.5112834830215,10,30,207031.14507536864
2001-04-20,104947.49980767567,571.5523308271476,10,30,207031.14507536864
2001-04-23,105011.42268313967,569.6190661028667,10,30,207031.14507536864
2001-04-24,104912.7633847112,567.7219389080891,10,30,207031.14507536864
2001-04-25,104538.86687908524,565.7829327274346,10,30,207031.14507536864
2001-04-26,105213.10199143935,623.0644445374019,10,30,207612.75130493927
2001-04-27,105910.00054704121,620.9416750318445,10,30,207612.75130493927
2001-04-30,105600.4330031102,618.8374475466491,10,30,207612.75130493927
2001-05-01,104538.33835498751,908.7784513261504,10,30,208952.70140985143
2001-05-02,105398.90756956692,906.1833600623934,10,30,208952.70140985143
2001-05-03,105490.27723114777,903.6116451587092,10,30,208952.70140985143
2001-05-04,105418.73034300312,1209.419236500522,10,30,210201.82952525353
2001-05-07,105979.11348895886,1206.918569538009,10,30,210201.82952525353
2001-05-08,105857.91320488144,1204.4145337892228,10,30,210201.82952525353
2001-05-09,107334.22614160157,1201.9710246832967,10,30,210201.82952525353
2001-05-10,107550.49892791544,1199.4881211855866,10,30,210201.82952525353
2001-05-11,106759.23194791416,1196.9842020696992,10,30,210201.82952525353
2001-05-14,107516.19757577703,1433.6679784844491,10,30,210609.19157051918
2001-05-15,108705.22254467737,1431.012670961971,10,30,210609.19157051918
2001-05-16,109660.5925545024,24466.17759834509,8,30,169961.68214341896
2001-05-17,108987.28728442924,2669.39810279469,10,30,213556.59705719067
2001-05-18,108157.17664402054,2667.0023801145203,10,30,213556.59705719067
2001-05-21,106538.29024638186,2664.5178493179415,10,30,213556.59705719067
2001-05-22,107086.17643909671,2537.182937552161,10,30,213877.95487512025
2001-05-23,107518.48604687412,2534.766679962152,10,30,213877.95487512025
2001-05-24,106046.70903679042,2532.293613811018,10,30,213877.95487512025
2001-05-25,106600.72125589006,2728.027562169056,10,30,214006.7437834732
2001-05-29,106786.51520620033,13498.396136091382,9,30,192209.28632658737
2001-05-30,107333.17120245892,13498.007388714146,9,30,192209.28632658737
2001-05-31,107286.65857467477,23758.41879340721,8,30,171132.1176531213
2001-06-01,107687.5360429589,23759.425349535846,8,30,171132.1176531213
2001-06-04,107667.95294205443,23760.419364537658,8,30,171132.1176531213
2001-06-05,107550.42687115747,2251.3187087150873,10,30,214152.28840158432
2001-06-06,107578.37142771555,2249.057071104365,10,30,214152.28840158432
2001-06-07,106744.06910758326,2246.7460731138817,10,30,214152.28840158432
2001-06-08,106819.65675060761,2244.4528344032747,10,30,214152.28840158432
2001-06-11,107234.59863853153,2242.2013490108848,10,30,214152.28840158432
2001-06-12,107094.16832618337,2239.934254234546,10,30,214152.28840158432
2001-06-13,107774.03578404497,2397.4692325356045,10,30,214197.0101841618
2001-06-14,108300.51138026097,2395.6156647246153,10,30,214197.0101841618
2001-06-15,109371.33119000295,2575.6596992868126,10,30,214751.13217098438
2001-06-18,109154.91657831892,2573.8650452569573,10,30,214751.13217098438
2001-06-19,109086.42923506901,2572.066900799551,10,30,214751.13217098438
2001-06-20,109549.27662652187,2570.2452253457427,10,30,214751.13217098438
2001-06-21,109811.42795421292,2821.4900911125587,10,30,216252.95216129365
2001-06-22,110709.42150053494,2819.4657521559925,10,30,216252.95216129365
2001-06-25,110951.18163417415,2189.7377280636283,10,30,216985.85677319352
2001-06-26,110847.43767239031,2187.76777199461,10,30,216985.85677319352
2001-06-27,110352.13737601621,3062.659533103968,10,30,218148.6165773992
2001-06-28,110130.29411537957,3060.882900806682,10,30,218148.6165773992
2001-06-29,110765.18124661449,3059.1447249937783,10,30,218148.6165773992
2001-07-02,110489.37532683703,3057.3680819817096,10,30,218148.6165773992
2001-07-03,110944.5437717406,110916.09328785019,0,30,0.0
2001-07-05,110916.09328785019,110929.29758467017,0,30,0.0
2001-07-06,110929.29758467017,110942.50345343025,0,30,0.0
2001-07-09,110942.50345343025,110955.71089431757,0,30,0.0
2001-07-10,110955.71089431757,110968.91990751927,0,30,0.0
2001-07-11,110968.91990751927,110982.13049322255,0,30,0.0
2001-07-12,110982.13049322255,110995.3426516146,0,30,0.0
2001-07-13,110995.3426516146,111008.55638288264,0,30,0.0
2001-07-16,111008.55638288264,111021.77168721394,0,30,0.0
2001-07-17,111021.77168721394,111034.98856479576,0,30,0.0
2001-07-18,111034.98856479576,111048.20701581538,0,30,0.0
2001-07-19,111048.20701581538,111061.42704046013,0,30,0.0
2001-07-20,111061.42704046013,111074.64863891732,0,30,0.0
2001-07-23,111074.64863891732,111087.87181137434,0,30,0.0
2001-07-24,111087.87181137434,111101.09655801854,0,30,0.0
2001-07-25,111101.09655801854,111114.32287903735,0,30,0.0
2001-07-26,111114.32287903735,111127.5507746182,0,30,0.0
2001-07-27,111127.5507746182,111140.7802449485,0,30,0.0
2001-07-30,111140.7802449485,100039.9332657209,1,30,22228.156048989702
2001-07-31,111083.85394586233,44509.59959630747,6,30,133312.00999485204
2001-08-01,111442.79658432692,44513.59126986295,6,30,133312.00999485204
2001-08-02,111612.53527627393,11033.816584271159,9,30,200279.53116061643
2001-08-03,111945.67541621588,11033.469916469161,9,30,200279.53116061643
2001-08-06,111723.16393770097,11033.153466739534,9,30,200279.53116061643
2001-08-07,111359.15113108155,11032.835268768316,9,30,200279.53116061643
2001-08-08,110953.69710064879,22816.18020219959,8,30,177957.02410536163
2001-08-09,111265.03675261533,34290.301610836716,7,30,155634.51705010684
2001-08-10,111702.79648830231,34293.04726722486,7,30,155634.51705010684
2001-08-13,111381.26379047299,12019.517888832766,9,30,200187.02256629604
2001-08-14,111824.32410145935,12019.515160603658,9,30,200187.02256629604
2001-08-15,112133.01710854062,34266.99309237751,7,30,155857.57735440444
2001-08-16,112418.07487725656,11715.135443932735,9,30,201080.26623176868
2001-08-17,111428.03849593461,11714.732436242983,9,30,201080.26623176868
2001-08-20,112078.6892950973,11714.318787971231,9,30,201080.26623176868
2001-08-21,111638.58328204467,663.5091404241648,10,30,223518.9287554141
2001-08-22,112542.72176374847,881.0412049171973,10,30,223699.75645175483
2001-08-23,112918.57736913367,1369.4204432649349,10,30,224055.85576754808
2001-08-24,113408.91404926292,1367.4747365060477,10,30,224055.85576754808
2001-08-27,113494.89004290184,1571.4677087591062,10,30,224271.21880067713
2001-08-28,113434.01231655304,1569.8025645937303,10,30,224271.21880067713
2001-08-29,113025.64271879704,1678.3990396491608,10,30,224954.08484503004
2001-08-30,111059.73312613413,1676.4048778488348,10,30,224954.08484503004
2001-08-31,111338.95050909689,1674.4134429633443,10,30,224954.08484503004
2001-09-04,110900.2425730842,1672.407349633839,10,30,224954.08484503004
2001-09-05,110259.10573711802,1670.3727633564786,10,30,224954.08484503004
2001-09-06,108540.88920524096,1668.3577338366385,10,30,224954.08484503004
2001-09-07,108675.54165624657,1666.3823905663712,10,30,224954.08484503004
2001-09-10,108914.04781711723,2120.0681622270295,10,30,224253.27943300217
2001-09-17,108250.49734334403,2118.1643754581296,10,30,224253.27943300217
2001-09-18,109596.62173755543,2440.8702525975496,10,30,223588.8883066865
2001-09-19,110329.86862473164,3085.940986359552,10,30,223228.2586099247
2001-09-20,110020.55175527257,3084.279875673901,10,30,223228.2586099247
2001-09-21,111618.11578897592,3281.6938121404964,10,30,223485.90804277355
2001-09-24,113192.54175324239,3640.09609060231,10,30,223902.9565121492
2001-09-25,112649.7214109681,3638.467245773056,10,30,223902.9565121492
2001-09-26,112164.66510713138,2992.2628363305103,10,30,224059.6367754809
2001-09-27,111774.71634666254,3687.7247993962246,10,30,223776.07169416494
2001-09-28,112019.04133128146,3434.3712003090677,10,30,223671.33560767153
2001-10-01,111396.18686529732,14998.97364161352,9,30,201032.82725702302
2001-10-02,112019.34552075865,14998.596671972318,9,30,201032.82725702302
2001-10-03,112256.34836434739,14998.198700578569,9,30,201032.82725702302
2001-10-04,112668.73308034056,15025.711609762537,9,30,201133.64085166488
2001-10-05,112666.10826550945,3759.0458488877284,10,30,223666.8625047668
2001-10-08,112773.89987160839,15375.31086588178,9,30,201263.0542385105
2001-10-09,113881.176898112,15375.118181762655,9,30,201263.0542385105
2001-10-10,115013.33522599889,12033.526258145037,9,30,203789.19771494716
2001-10-11,117147.65182333473,24794.552821699748,8,30,182151.75981044408
2001-10-12,116979.90316859758,24795.1340517145,8,30,182151.75981044408
2001-10-15,117180.1258948818,12170.742728387768,9,30,206418.6816246374
2001-10-16,117790.74076074277,1092.9779517442948,10,30,231752.16836551105
2001-10-17,117667.93960308284,1090.2077240546312,10,30,231752.16836551105
2001-10-18,118530.42251716026,13109.610369575581,9,30,208749.5013203113
2001-10-19,118625.92115693477,25324.921269781033,8,30,185319.97095564436
2001-10-22,117586.83680236399,35805.24278244654,7,30,162996.34779784916
2001-10-23,118233.60135670599,47789.88981366517,6,30,139560.3226188728
2001-10-24,118319.2632803272,12402.451348561102,9,30,211440.89367502386
2001-10-25,118195.93714169001,12402.089290588723,9,30,211440.89367502386
2001-10-26,119191.65494162311,12401.741346816947,9,30,211440.89367502386
2001-10-29,118167.50437027072,12401.458110162768,9,30,211440.89367502386
2001-10-30,118232.1888733638,12401.2185419363,9,30,211440.89367502386
2001-10-31,118429.87970267206,12400.975640742134,9,30,211440.89367502386
2001-11-01,118761.76568352967,12400.668412361068,9,30,211440.89367502386
2001-11-02,118436.32248247805,12400.326628272098,9,30,211440.89367502386
2001-11-05,119159.18850908207,12399.970133766024,9,30,211440.89367502386
2001-11-06,119537.01077761575,12182.50495934318,9,30,211790.14767839844
2001-11-07,119601.61872466831,23932.277817600552,8,30,189149.6562259838
2001-11-08,117555.41698700411,12178.323736807908,9,30,212660.73962338464
2001-11-09,117411.3168871649,12178.187713062325,9,30,212660.73962338464
2001-11-12,116971.35926133746,12178.0529020993,9,30,212660.73962338464
2001-11-13,118264.58587837366,12754.4933166621,9,30,213310.98975385958
2001-11-14,117719.98495815278,982.3575138405376,10,30,236854.98674549014
2001-11-15,117409.70297766587,980.4864402857802,10,30,236854.98674549014
2001-11-16,117540.23374108427,978.6332491645859,10,30,236854.98674549014
2001-11-19,118147.60426870966,976.7418956165585,10,30,236854.98674549014
2001-11-20,118019.71599104925,974.8883917593023,10,30,236854.98674549014
2001-11-21,120399.20566141505,2365.6588568002226,10,30,238518.94065036043
2001-11-23,119318.94291493631,2363.4181260770847,10,30,238518.94065036043
2001-11-26,118839.08977304968,2358.2465692496353,10,30,238366.43486003668
2001-11-27,119491.14893219774,2859.553199151611,10,30,238720.6676548457
2001-11-28,120092.48303168495,2857.299574791927,10,30,238720.6676548457
2001-11-29,119656.61962895916,2855.003558153271,10,30,238720.6676548457
2001-11-30,120180.05623374204,2852.6902818427893,10,30,238720.6676548457
2001-12-03,120364.21694251712,2650.290668599562,10,30,239702.35385877697
2001-12-04,120672.92868255546,2648.04008076908,10,30,239702.35385877697
2001-12-05,121722.87111380143,2645.726410060163,10,30,239702.35385877697
2001-12-06,121157.35637827004,2643.406069264403,10,30,239702.35385877697
2001-12-07,121496.21906414906,2641.126719712039,10,30,239702.35385877697
2001-12-10,122498.09965449775,2638.909185510677,10,30,239702.35385877697
2001-12-11,123025.15141313976,3750.532980686741,10,30,240234.54075290152
2001-12-12,122107.75546485586,3200.6852779995043,10,30,240051.06156324473
2001-12-13,124632.06199984883,3037.9843729265085,10,30,246128.98499988037
2001-12-14,125004.01816782664,3429.6084044930885,10,30,246203.37623347592
2001-12-17,126263.8778280655,3813.094885632412,10,30,246529.73939911925
2001-12-18,125764.18358042507,14929.341811814997,9,30,223092.31105916906
2001-12-19,125518.2881796541,2376.578083488659,10,30,248195.96869509987
2001-12-20,124915.2877461238,2374.0459179722643,10,30,248195.96869509987
2001-12-21,124846.70624463973,2371.498983318274,10,30,248195.96869509987
2001-12-24,124759.97996014915,2368.969063409456,10,30,248195.96869509987
2001-12-26,124631.56672775085,2366.4112832643405,10,30,248195.96869509987
2001-12-27,124688.12571415883,1627.910151171307,10,30,248207.18143796187
2001-12-28,124409.85727756844,1625.2778432538403,10,30,248207.18143796187
2001-12-31,124323.26576297464,1622.6927469320503,10,30,248207.18143796187
2002-01-02,124357.16886632894,13707.802892006954,9,30,223280.7690379921
2002-01-03,124708.77196139976,1955.1539798824742,10,30,248237.86542258225
2002-01-04,124720.44962328218,1952.9519391526972,10,30,248237.86542258225
2002-01-07,124260.446178505,1950.7671874803418,10,30,248237.86542258225
2002-01-08,124938.88250671417,124905.00381409258,0,28,0.0
2002-01-09,124905.00381409258,124919.87345740378,0,28,0.0
2002-01-10,124919.87345740378,124934.74487091061,0,28,0.0
2002-01-11,124934.74487091061,124949.61805482382,0,28,0.0
2002-01-14,124949.61805482382,124964.49300935415,0,28,0.0
2002-01-15,124964.49300935415,124979.36973471241,0,28,0.0
2002-01-16,124979.36973471241,124994.2482311094,0,28,0.0
2002-01-17,124994.2482311094,125009.12849875596,0,28,0.0
2002-01-18,125009.12849875596,125024.01053786295,0,28,0.0
2002-01-22,125024.01053786295,125038.89434864128,0,28,0.0
2002-01-23,125038.89434864128,125053.77993130183,0,28,0.0
2002-01-24,125053.77993130183,125068.66728605556,0,28,0.0
2002-01-25,125068.66728605556,125083.55641311342,0,28,0.0
2002-01-28,125083.55641311342,125098.4473126864,0,28,0.0
2002-01-29,125098.4473126864,125113.33998498553,0,28,0.0
2002-01-30,125113.33998498553,12526.228443734879,9,28,225204.01197297394
2002-01-31,125346.03496544607,12525.165062000278,9,28,225204.01197297394
2002-02-01,124806.56011172556,12524.11942454825,9,28,225204.01197297394
2002-02-04,124499.01747562765,12523.13697221704,9,28,225204.01197297394
2002-02-05,124717.39549634504,12522.155735263044,9,28,225204.01197297394
2002-02-06,124691.43417354683,12521.194151107624,9,28,225204.01197297394
2002-02-07,124885.76164424323,12520.238948142845,9,28,225204.01197297394
2002-02-08,123947.69211697779,12519.210877066042,9,28,225204.01197297394
2002-02-11,121546.27058308056,12518.072254261853,9,28,225204.01197297394
2002-02-12,121447.19332227472,12516.948458982908,9,28,225204.01197297394
2002-02-13,120019.06931373788,24075.93211507805,8,28,200181.34397597684
2002-02-14,120765.79985961644,24076.603761392562,8,28,200181.34397597684
2002-02-15,121508.12445522833,24077.33037212891,8,28,200181.34397597684
2002-02-19,122687.08260709919,36852.23047394337,7,28,175158.67597897974
2002-02-20,123532.45623146107,38003.03128199403,7,28,174526.32247756998
2002-02-21,122929.83634835294,1127.0187392324842,10,28,248284.22428658177
2002-02-22,122239.94628105559,1124.78009821855,10,28,248284.22428658177
2002-02-25,123510.74367884574,1122.4666524352758,10,28,248284.22428658177
2002-02-26,123219.46888305552,1120.164589805265,10,28,248284.22428658177
2002-02-27,123192.38707826845,1459.0804239481076,10,28,247900.03370523837
2002-02-28,123090.62194782929,1456.782814986459,10,28,247900.03370523837
2002-03-01,125062.48234826844,1511.918511148404,10,28,248195.8674012564
2002-03-04,125853.7009400174,1900.7972687340298,10,28,248928.71251059568
2002-03-05,126711.84787514945,2248.633743705086,10,28,249685.11481595493
2002-03-06,126775.55178534631,2246.126154853903,10,28,249685.11481595493
2002-03-07,126874.24979372969,3110.8178525349176,10,28,250353.47352840868
2002-03-08,126328.27183481453,3559.1747949473447,10,28,250606.6314257179
2002-03-11,127617.35943202574,3214.00480923139,10,28,251107.4353151259
2002-03-12,128886.65143157131,2640.942952768015,10,28,251862.09760444312
2002-03-13,128497.52762507241,3050.0074008641386,10,28,252219.2335544277
2002-03-14,127816.28629592252,3047.5710224072527,10,28,252219.2335544277
2002-03-15,126993.9914369939,3045.0529211129747,10,28,252219.2335544277
2002-03-18,127350.35696693287,3042.5493876409287,10,28,252219.2335544277
2002-03-19,126596.49367385857,3040.012074153025,10,28,252219.2335544277
2002-03-20,125540.2692878361,2368.5610964039133,10,28,251952.43745324897
2002-03-21,126480.03043182571,2703.1886247074763,10,28,251982.78917265122
2002-03-22,126228.45999830458,2700.565123390925,10,28,251982.78917265122
2002-03-25,126892.23550621045,2698.0055074583665,10,28,251982.78917265122
2002-03-26,125798.6681825678,2695.3838928635073,10,28,251982.78917265122
2002-03-27,125651.05942122487,2692.7619610500315,10,28,251982.78917265122
2002-03-28,126309.10653394747,15575.856508201055,9,28,226686.78308628607
2002-04-01,126221.06288560493,2952.9699858395034,10,28,251930.99566340705
2002-04-02,126026.25701380147,2950.287410562294,10,28,251930.99566340705
2002-04-03,126256.27727850691,2028.213199977019,10,28,252169.75464945473
2002-04-04,125148.13874677371,2025.4492932424387,10,28,252169.75464945473
2002-04-05,124215.34858791853,3038.7936100621064,10,28,251768.61178991746
2002-04-08,124924.93368052185,3036.320884428396,10,28,251768.61178991746
2002-04-09,124116.30347023021,3033.862111618457,10,28,251768.61178991746
2002-04-10,124556.56644202162,3539.643678320781,10,28,251156.45319191663
2002-04-11,125093.55953894768,3642.459278576427,10,28,251004.42491170266
2002-04-12,124705.6693097305,3640.1851441216536,10,28,251004.42491170266
2002-04-15,125343.36630608898,3637.91853040679,10,28,251004.42491170266
2002-04-16,125702.75451441998,3635.5741303077766,10,28,251004.42491170266
2002-04-17,125518.29413287246,3633.217905144856,10,28,251004.42491170266
2002-04-18,124699.35882158001,4157.747882038882,10,28,251032.98338761437
2002-04-19,124009.84557501397,4155.326486235557,10,28,251032.98338761437
2002-04-22,124292.12131449452,4281.20139060062,10,28,250783.3537929461
2002-04-23,123541.9482025575,4278.685150941514,10,28,250783.3537929461
2002-04-24,123702.93846200891,4276.201084964451,10,28,250783.3537929461
2002-04-25,123891.1626820702,4804.764523003203,10,28,250542.87442157057
2002-04-26,122993.3720320491,4802.366866218775,10,28,250542.87442157057
2002-04-29,124050.95940991584,4800.018447907932,10,28,250542.87442157057
2002-04-30,122745.16826789973,4797.617762443685,10,28,250542.87442157057
2002-05-01,122449.28362031326,4795.186489620408,10,28,250542.87442157057
2002-05-02,121672.33597491919,6177.547607812063,10,28,248576.0542623251
2002-05-03,121116.47575721281,6175.433693330161,10,28,248576.0542623251
2002-05-06,122030.72008778666,6173.389331416875,10,28,248576.0542623251
