date,portfolio_value,cash,positions_value,positions_count
2000-03-20,101587.04465576328,37066.68101392244,64520.363641840835,10
2000-03-21,103761.85912285012,37066.68101392244,66695.17810892768,10
2000-03-22,104471.16599878113,37097.519579280364,67373.64641950076,10
2000-03-23,105932.74170473215,37097.519579280364,68835.22212545178,10
2000-03-24,106176.47227970086,37347.73361257336,68828.7386671275,10
2000-03-27,105742.69365985475,37347.73361257336,68394.96004728139,10
2000-03-28,104992.7749911634,37258.93287043437,67733.84212072904,10
2000-03-29,105377.66637921656,37258.93287043437,68118.73350878218,10
2000-03-30,104906.46370802939,37026.80871569556,67879.65499233383,10
2000-03-31,106216.88876059133,37026.80871569556,69190.08004489577,10
2000-04-03,107433.07495578319,33781.98555159071,73651.08940419248,11
2000-04-04,106698.61648407494,34130.41151387185,72568.20497020309,11
2000-04-05,107800.04803501585,33882.08441044651,73917.96362456934,11
2000-04-06,108814.59261369811,33882.08441044651,74932.50820325161,11
2000-04-07,109075.91842355362,34790.956063585836,74284.96235996779,11
2000-04-10,108865.57460028814,34790.956063585836,74074.6185367023,11
2000-04-11,108964.9616558625,34340.08619520883,74624.87546065367,11
2000-04-12,108829.40892458861,34493.326407153036,74336.08251743557,11
2000-04-13,107547.95669052337,34664.38866484776,72883.5680256756,11
2000-04-14,104087.9993842802,34233.75114857675,69854.24823570346,11
2000-04-17,104867.53692936903,33936.05436946105,70931.48255990798,11
2000-04-18,107023.52214188204,34408.32211197793,72615.20002990411,11
2000-04-19,106770.32234581385,34436.614273624065,72333.7080721898,11
2000-04-20,107282.73117423127,34473.93173639767,72808.7994378336,11
2000-04-24,107615.64963785702,34473.93173639767,73141.71790145934,11
2000-04-25,109512.42607517306,34473.93173639767,75038.49433877539,11
2000-04-26,108954.76195894276,34473.93173639767,74480.83022254509,11
2000-04-27,108723.51754440738,34473.93173639767,74249.58580800971,11
2000-04-28,107716.82082700824,34473.93173639767,73242.88909061057,11
2000-05-01,107680.12720973644,34473.93173639767,73206.19547333877,11
2000-05-02,106083.79194246477,34473.93173639767,71609.8602060671,11
2000-05-03,104684.36619912848,29338.404506049083,75345.96169307939,12
2000-05-04,104285.47345372158,29338.404506049083,74947.0689476725,12
2000-05-05,105420.23960123592,29298.255262012717,76121.98433922321,12
2000-05-08,105707.84613150719,29298.255262012717,76409.59086949447,12
2000-05-09,105086.13372450734,29445.84653345986,75640.28719104748,12
2000-05-10,103883.1309243649,29445.84653345986,74437.28439090504,12
2000-05-11,104750.91708598215,29441.342318862768,75309.57476711938,12
2000-05-12,105173.60753675664,29441.342318862768,75732.26521789387,12
2000-05-15,107798.79445972072,29599.016630485927,78199.7778292348,12
2000-05-16,108806.59594012477,29599.016630485927,79207.57930963884,12
2000-05-17,108577.40142989528,29511.126269395798,79066.27516049948,12
2000-05-18,107989.12479528275,29507.604628203335,78481.52016707942,12
2000-05-19,106927.39673131956,29507.604628203335,77419.79210311623,12
2000-05-22,106786.6754433021,29627.283048759837,77159.39239454226,12
2000-05-23,106605.68894841301,29627.283048759837,76978.40589965317,12
2000-05-24,106754.35504932556,29588.718959255384,77165.63609007017,12
2000-05-25,106861.85957547644,29588.718959255384,77273.14061622106,12
2000-05-26,106361.65297425516,29518.8362344725,76842.81673978266,12
2000-05-30,108421.28670701072,29412.534292246102,79008.75241476462,12
2000-05-31,108900.7474626068,29412.534292246102,79488.2131703607,12
2000-06-01,110372.36565523752,29430.93759455272,80941.42806068479,12
2000-06-02,112255.18531683445,29430.93759455272,82824.24772228174,12
2000-06-05,111633.13568328165,34495.32654696131,77137.80913632034,11
2000-06-06,109893.51442560878,34495.32654696131,75398.18787864747,11
2000-06-07,110023.63485914675,34495.32654696131,75528.30831218544,11
2000-06-08,110115.22290311298,34495.32654696131,75619.89635615167,11
2000-06-09,110211.78944379494,34495.32654696131,75716.46289683363,11
2000-06-12,109368.01411200572,34495.32654696131,74872.68756504441,11
2000-06-13,110596.79001131377,34495.32654696131,76101.46346435246,11
2000-06-14,110604.73504492085,34495.32654696131,76109.40849795954,11
2000-06-15,109888.52178621916,34495.32654696131,75393.19523925785,11
2000-06-16,108368.62597411843,34495.32654696131,73873.29942715712,11
2000-06-19,109696.81576309736,34495.32654696131,75201.48921613605,11
2000-06-20,109616.34580170045,34495.32654696131,75121.01925473913,11
2000-06-21,109588.1143361353,34495.32654696131,75092.78778917399,11
2000-06-22,108093.58774504937,34495.32654696131,73598.26119808806,11
2000-06-23,106961.524785728,34495.32654696131,72466.1982387667,11
2000-06-26,108406.96485272591,34495.32654696131,73911.6383057646,11
2000-06-27,107262.06030411665,34495.32654696131,72766.73375715534,11
2000-06-28,106521.5424626508,34495.32654696131,72026.21591568949,11
2000-06-29,105980.22060879863,34495.32654696131,71484.89406183732,11
2000-06-30,106423.72941140833,34495.32654696131,71928.40286444702,11
2000-07-03,107087.05597085168,23989.503003062502,83097.55296778918,13
2000-07-05,106808.02184730666,24009.118717184425,82798.90313012224,13
2000-07-06,107361.60243560959,24009.118717184425,83352.48371842517,13
2000-07-07,108613.7469678323,23882.63213031766,84731.11483751463,13
2000-07-10,109334.85574884983,23882.63213031766,85452.22361853218,13
2000-07-11,109789.926051419,23874.518833406077,85915.40721801292,13
2000-07-12,109696.97713106309,23874.518833406077,85822.45829765701,13
2000-07-13,108835.19112922397,23663.329059253338,85171.86206997064,13
2000-07-14,108454.64361431282,24082.99321410611,84371.65040020671,13
2000-07-17,108612.76633080177,24523.257540993043,84089.50878980872,13
2000-07-18,107349.2531621801,24375.37101979284,82973.88214238726,13
2000-07-19,107071.01028262883,24481.04496926712,82589.96531336171,13
2000-07-20,107642.64884750497,23004.68436946963,84637.96447803534,13
2000-07-21,107649.06487683592,23640.532290442803,84008.53258639312,13
2000-07-24,106471.72057439791,24175.270739522755,82296.44983487515,13
2000-07-25,106100.53702590214,24321.363928488103,81779.17309741404,13
2000-07-26,105244.15419688766,24297.71974979675,80946.4344470909,13
2000-07-27,105374.64436770833,23024.55923283164,82350.08513487669,13
2000-07-28,104568.94058777296,23834.037534519935,80734.90305325303,13
2000-07-31,104751.71505023385,23184.898499442257,81566.8165507916,13
2000-08-01,106355.26405368908,23973.391635130574,82381.87241855852,13
2000-08-02,107251.6405123834,33839.32804018937,73412.31247219403,11
2000-08-03,108296.72333769748,33839.32804018937,74457.3952975081,11
2000-08-04,110688.66706468232,33839.32804018937,76849.33902449295,11
2000-08-07,111170.88457656674,33839.32804018937,77331.55653637736,11
2000-08-08,110696.47879985365,33839.32804018937,76857.15075966428,11
2000-08-09,109877.78631027797,33839.32804018937,76038.4582700886,11
2000-08-10,109386.80456992442,33839.32804018937,75547.47652973505,11
2000-08-11,109923.53529783618,33839.32804018937,76084.2072576468,11
2000-08-14,111256.41574906492,33839.32804018937,77417.08770887555,11
2000-08-15,110014.68140049095,33839.32804018937,76175.35336030158,11
2000-08-16,109586.007099487,33839.32804018937,75746.67905929763,11
2000-08-17,110501.81576515439,33839.32804018937,76662.48772496502,11
2000-08-18,109918.92284626409,33839.32804018937,76079.59480607472,11
2000-08-21,109933.77950273914,33839.32804018937,76094.45146254977,11
2000-08-22,109545.91232889023,33839.32804018937,75706.58428870086,11
2000-08-23,109630.11626661627,33839.32804018937,75790.7882264269,11
2000-08-24,109344.1709671836,33839.32804018937,75504.84292699423,11
2000-08-25,108950.49496232533,33839.32804018937,75111.16692213596,11
2000-08-28,109048.39764275016,33839.32804018937,75209.06960256079,11
2000-08-29,108698.44641237636,33839.32804018937,74859.11837218699,11
2000-08-30,108711.94415199095,33839.32804018937,74872.61611180157,11
2000-08-31,109977.27159090305,29858.260484106017,80119.01110679703,12
2000-09-01,110781.79335678002,30095.88461752843,80685.9087392516,12
2000-09-05,110523.85035432654,30197.89810476429,80325.95224956225,12
2000-09-06,109298.37230211028,30197.89810476429,79100.47419734599,12
2000-09-07,111083.1048101009,30159.255651957286,80923.84915814361,12
2000-09-08,111148.71465952386,30159.255651957286,80989.45900756658,12
2000-09-11,110956.31673918289,30159.98996106683,80796.32677811605,12
2000-09-12,110247.38716700402,30159.98996106683,80087.3972059372,12
2000-09-13,110469.85192869756,30062.953748554326,80406.89818014324,12
2000-09-14,110306.85428161675,30062.953748554326,80243.90053306242,12
2000-09-15,110067.77746810901,30072.297363033384,79995.48010507562,12
2000-09-18,110631.21466655156,30072.297363033384,80558.91730351817,12
2000-09-19,110783.19567373279,30207.878105986387,80575.3175677464,12
2000-09-20,110241.06761455546,30207.878105986387,80033.18950856908,12
2000-09-21,110108.18470979515,30103.688070886292,80004.49663890887,12
2000-09-22,110935.01509391025,30103.688070886292,80831.32702302396,12
2000-09-25,111318.75791434542,29784.206753931117,81534.55116041431,12
2000-09-26,111159.57567852933,29738.711286188558,81420.86439234078,12
2000-09-27,110832.71317365441,29501.591682285787,81331.12149136863,12
2000-09-28,113881.14266947295,29555.32156691527,84325.82110255767,12
2000-09-29,111246.3643445927,27994.764852284312,83251.59949230839,12
2000-10-02,112109.58100758199,27523.943935719966,84585.63707186203,12
2000-10-03,111800.30214379114,27523.943935719966,84276.35820807116,12
2000-10-04,110627.63792128912,27535.984338713835,83091.65358257528,12
2000-10-05,110869.2803248641,27506.66557643509,83362.61474842901,12
2000-10-06,108979.47452776892,27506.66557643509,81472.80895133383,12
2000-10-09,108701.39593305544,27542.471765566464,81158.92416748896,12
2000-10-10,107679.63290805035,27693.161752902484,79986.47115514787,12
2000-10-11,106649.74179064797,27782.631265201642,78867.11052544632,12
2000-10-12,101594.32822043836,27782.631265201642,73811.69695523671,12
2000-10-13,103922.71324233247,27736.02653803324,76186.68670429922,12
2000-10-16,103538.63937259054,27736.02653803324,75802.6128345573,12
2000-10-17,101401.91716748521,27543.34589933068,73858.57126815453,12
2000-10-18,100577.30554401662,27471.9702668129,73105.33527720372,12
2000-10-19,102633.7428374874,27471.9702668129,75161.7725706745,12
2000-10-20,103625.25519971631,27422.928743429708,76202.32645628661,12
2000-10-23,104006.30149699072,27521.658794110182,76484.64270288053,12
2000-10-24,103143.77009264863,27473.439733929314,75670.33035871932,12
2000-10-25,102944.45880803902,27473.439733929314,75471.0190741097,12
2000-10-26,104201.8963181603,27394.06664083384,76807.82967732646,12
2000-10-27,104814.14129200984,27394.06664083384,77420.074651176,12
2000-10-30,106022.1642234063,27394.780503533068,78627.38371987324,12
2000-10-31,108015.76269644144,24236.13192905024,83779.6307673912,13
2000-11-01,108563.56181063238,24166.244896603246,84397.31691402913,13
2000-11-02,109282.41000505563,24108.738537350127,85173.6714677055,13
2000-11-03,109141.94031849992,24468.279678488958,84673.66064001096,13
2000-11-06,110973.91580319325,24736.010824566834,86237.90497862641,13
2000-11-07,110082.16197857115,24697.238192680845,85384.9237858903,13
2000-11-08,109575.04615227546,24788.890361826372,84786.15579044909,13
2000-11-09,107847.44224955532,24809.110297479383,83038.33195207593,13
2000-11-10,106248.20475402346,24115.016601730804,82133.18815229266,13
2000-11-13,105451.85313021582,24115.016601730804,81336.83652848502,13
2000-11-14,108041.6327037449,24117.484774575816,83924.14792916908,13
2000-11-15,106973.6259870164,24117.484774575816,82856.14121244059,13
2000-11-16,106305.2052401414,24228.789404042574,82076.41583609882,13
2000-11-17,105296.90065032206,24554.740951515265,80742.15969880679,13
2000-11-20,103781.76404896492,24184.90031687682,79596.8637320881,13
2000-11-21,104301.20107771753,24184.90031687682,80116.3007608407,13
2000-11-22,102195.57490798584,24362.685557494282,77832.88935049156,13
2000-11-24,103410.54968948729,24838.521579400673,78572.02811008663,13
2000-11-27,103397.56039119593,24838.521579400673,78559.03881179527,13
2000-11-28,103067.60501662982,24809.458091483,78258.14692514682,13
2000-11-29,103694.19067858212,24710.47709055885,78983.71358802327,13
2000-11-30,102623.82114285282,20890.11440869577,81733.70673415705,14
2000-12-01,102984.58346764515,20558.395220959952,82426.1882466852,14
2000-12-04,103560.1918416852,20558.395220959952,83001.79662072525,14
2000-12-05,106442.14824831544,20617.67947650591,85824.46877180952,14
2000-12-06,103996.05913794812,20617.67947650591,83378.37966144222,14
2000-12-07,103567.27184616763,20449.144396369615,83118.12744979802,14
2000-12-08,106443.57449945094,20449.144396369615,85994.43010308134,14
2000-12-11,107403.61684350122,20397.89484384284,87005.72199965837,14
2000-12-12,106904.47141228153,20397.89484384284,86506.5765684387,14
2000-12-13,106775.57060743464,20430.992809544558,86344.57779789007,14
2000-12-14,104456.17458319583,21001.705260848015,83454.46932234781,14
2000-12-15,104468.50562781162,21306.947602151704,83161.55802565992,14
2000-12-18,106312.80538631062,21295.85070581069,85016.95468049993,14
2000-12-19,105787.41605328923,21339.523968270736,84447.8920850185,14
2000-12-20,102974.14756635533,21299.35466857878,81674.79289777654,14
2000-12-21,103244.14912432316,21268.16824451855,81975.98087980461,14
2000-12-22,104693.61061941709,21358.005394316016,83335.60522510107,14
2000-12-26,105355.18835631383,21350.544263569387,84004.64409274443,14
2000-12-27,106816.0672564492,21350.544263569387,85465.5229928798,14
2000-12-28,107150.54854359524,21482.511924499202,85668.03661909605,14
2000-12-29,106970.94331058647,21482.511924499202,85488.43138608728,14
2001-01-02,105321.61636777234,21482.511924499202,83839.10444327314,14
2001-01-03,108157.80130263322,21482.511924499202,86675.28937813401,14
2001-01-04,107148.81819232774,21482.511924499202,85666.30626782855,14
2001-01-05,105162.10784636589,21482.511924499202,83679.59592186668,14
2001-01-08,104536.6323477148,21482.511924499202,83054.12042321559,14
2001-01-09,103772.65173718263,21482.511924499202,82290.13981268342,14
2001-01-10,104218.67706282483,21482.511924499202,82736.16513832562,14
2001-01-11,104255.16143464262,21482.511924499202,82772.64951014343,14
2001-01-12,104718.92240677789,21482.511924499202,83236.41048227869,14
2001-01-16,105645.21922793551,21482.511924499202,84162.7073034363,14
2001-01-17,105172.65191410689,21482.511924499202,83690.13998960769,14
2001-01-18,105711.8147967225,21482.511924499202,84229.30287222328,14
2001-01-19,105211.65851358362,21482.511924499202,83729.14658908443,14
2001-01-22,105985.98528359583,21482.511924499202,84503.47335909662,14
2001-01-23,106473.70446349581,21482.511924499202,84991.19253899662,14
2001-01-24,106782.01500654133,21482.511924499202,85299.50308204214,14
2001-01-25,106754.40051454928,21482.511924499202,85271.88859005009,14
2001-01-26,107214.70500882214,21482.511924499202,85732.19308432295,14
2001-01-29,106772.31858197498,21482.511924499202,85289.80665747577,14
2001-01-30,108026.93184736831,21482.511924499202,86544.4199228691,14
2001-01-31,106790.98276340865,21482.511924499202,85308.47083890944,14
2001-02-01,107729.58677898676,19248.644267686075,88480.94251130069,15
2001-02-02,106875.08430426351,19248.644267686075,87626.44003657743,15
2001-02-05,107190.58997668081,19209.04565215147,87981.54432452934,15
2001-02-06,106367.28261096872,19209.04565215147,87158.23695881724,15
2001-02-07,104731.45222278057,19204.962885103338,85526.48933767724,15
2001-02-08,104406.33036948716,19204.962885103338,85201.36748438382,15
2001-02-09,104026.35087707073,19114.826582170444,84911.52429490029,15
2001-02-12,105303.84449515046,19114.826582170444,86189.01791298002,15
2001-02-13,104789.49600054126,19005.410550861903,85784.08544967936,15
2001-02-14,104952.94574098341,19005.410550861903,85947.5351901215,15
2001-02-15,105061.37938026192,18990.071993938374,86071.30738632355,15
2001-02-16,105121.09792098624,18990.071993938374,86131.02592704787,15
2001-02-20,103198.54359790489,18990.071993938374,84208.47160396652,15
2001-02-21,101835.79411375975,18990.071993938374,82845.72211982138,15
2001-02-22,101945.81804305562,18990.071993938374,82955.74604911725,15
2001-02-23,101703.88686061632,18990.071993938374,82713.81486667795,15
2001-02-26,103535.48944267211,18990.071993938374,84545.41744873374,15
2001-02-27,103487.01240891771,18990.071993938374,84496.94041497934,15
2001-02-28,102198.84558933745,18990.071993938374,83208.77359539908,15
2001-03-01,101395.4632280882,18990.071993938374,82405.39123414984,15
2001-03-02,101118.76195266606,18990.071993938374,82128.68995872769,15
2001-03-05,101477.63014171814,16354.137323505045,85123.4928182131,16
2001-03-06,102070.10433817204,16400.14357775431,85669.96076041773,16
2001-03-07,103196.40055216556,16400.14357775431,86796.25697441126,16
2001-03-08,103977.0965624951,16465.874463753404,87511.2220987417,16
2001-03-09,102910.66129619892,16498.20114927735,86412.46014692157,16
2001-03-12,99824.32119041879,16498.20114927735,83326.12004114145,16
2001-03-13,101289.85913427302,16470.469302471593,84819.38983180143,16
2001-03-14,98550.88805179294,16411.591316382124,82139.29673541081,16
2001-03-15,99781.74772997209,16388.963202174185,83392.7845277979,16
2001-03-16,98337.65358291868,16335.726259302506,82001.92732361617,16
2001-03-19,99869.49121912612,16335.726259302506,83533.76495982362,16
2001-03-20,98300.96991308342,16403.601754188676,81897.36815889475,16
2001-03-21,97478.93007127091,16403.601754188676,81075.32831708223,16
2001-03-22,97395.60723030641,16378.49638882889,81017.11084147752,16
2001-03-23,99404.20400651895,16378.49638882889,83025.70761769006,16
2001-03-26,100072.18588973899,16333.937325262363,83738.24856447663,16
2001-03-27,102848.94446971397,16333.937325262363,86515.0071444516,16
2001-03-28,101109.85958520921,16309.416413199475,84800.44317200973,16
2001-03-29,100311.79822843258,16303.308440741903,84008.48978769068,16
2001-03-30,102268.3958904703,16303.308440741903,85965.0874497284,16
2001-04-02,100492.24701045842,16356.75151995337,84135.49549050505,16
2001-04-03,98817.83569119062,16356.75151995337,82461.08417123725,16
2001-04-04,98239.0610410087,18967.962274512105,79271.0987664966,15
2001-04-05,101687.62916241284,18967.962274512105,82719.66688790073,15
2001-04-06,100584.75894782117,18967.962274512105,81616.79667330907,15
2001-04-09,100782.97268785261,18967.962274512105,81815.01041334051,15
2001-04-10,102210.19572795028,18967.962274512105,83242.23345343818,15
2001-04-11,101781.00369392819,18967.962274512105,82813.04141941608,15
2001-04-12,102534.63915399727,18967.962274512105,83566.67687948517,15
2001-04-16,102289.63589710892,18967.962274512105,83321.67362259682,15
2001-04-17,103616.65937402255,18967.962274512105,84648.69709951045,15
2001-04-18,106664.76628578882,18967.962274512105,87696.80401127672,15
2001-04-19,108002.30295217717,18967.962274512105,89034.34067766507,15
2001-04-20,107295.62735204432,18967.962274512105,88327.66507753222,15
2001-04-23,106306.60718240301,18967.962274512105,87338.6449078909,15
2001-04-24,104912.83069570441,18967.962274512105,85944.86842119231,15
2001-04-25,106118.19177720687,18967.962274512105,87150.22950269477,15
2001-04-26,106623.3587472771,18967.962274512105,87655.396472765,15
2001-04-27,108467.9504426636,18967.962274512105,89499.9881681515,15
2001-04-30,108216.31768531166,18967.962274512105,89248.35541079956,15
2001-05-01,109628.06711778988,18967.962274512105,90660.10484327778,15
2001-05-02,109074.26423847093,18967.962274512105,90106.30196395883,15
2001-05-03,108041.58361528214,18967.962274512105,89073.62134077004,15
2001-05-04,109155.1947103905,18967.962274512105,90187.2324358784,15
2001-05-07,109495.93564483208,18967.962274512105,90527.97337031997,15
2001-05-08,108636.33695047861,18967.962274512105,89668.37467596651,15
2001-05-09,107791.88956252098,18967.962274512105,88823.92728800888,15
2001-05-10,107205.07907745015,18967.962274512105,88237.11680293805,15
2001-05-11,106346.22933412011,18967.962274512105,87378.26705960801,15
2001-05-14,106514.60287955702,18967.962274512105,87546.64060504491,15
2001-05-15,106751.68713271461,18967.962274512105,87783.7248582025,15
2001-05-16,108837.60102625037,18967.962274512105,89869.63875173827,15
2001-05-17,109035.88708208784,18967.962274512105,90067.92480757574,15
2001-05-18,109169.04941833064,18967.962274512105,90201.08714381854,15
2001-05-21,110158.85691564748,18967.962274512105,91190.89464113538,15
2001-05-22,110604.77943761104,18967.962274512105,91636.81716309894,15
2001-05-23,109745.89023482727,18967.962274512105,90777.92796031517,15
2001-05-24,110233.62979974682,18967.962274512105,91265.66752523472,15
2001-05-25,109031.68703933954,18967.962274512105,90063.72476482744,15
2001-05-29,108691.98647450563,18967.962274512105,89724.02419999352,15
2001-05-30,107875.17279157095,18967.962274512105,88907.21051705885,15
2001-05-31,108036.92697240954,18967.962274512105,89068.96469789743,15
2001-06-01,108352.85871630315,18967.962274512105,89384.89644179105,15
2001-06-04,108852.44212631714,18967.962274512105,89884.47985180504,15
2001-06-05,109593.8393546958,18967.962274512105,90625.8770801837,15
2001-06-06,109145.46888740826,18967.962274512105,90177.50661289616,15
2001-06-07,109931.46044724919,18967.962274512105,90963.49817273709,15
2001-06-08,109049.6476659862,18967.962274512105,90081.6853914741,15
2001-06-11,108259.05219195578,18967.962274512105,89291.08991744368,15
2001-06-12,108639.8416460296,18967.962274512105,89671.8793715175,15
2001-06-13,107958.57886702703,18967.962274512105,88990.61659251493,15
2001-06-14,106990.7815820666,18967.962274512105,88022.8193075545,15
2001-06-15,106268.27316034712,18967.962274512105,87300.31088583502,15
2001-06-18,106597.8211974456,18967.962274512105,87629.8589229335,15
2001-06-19,106798.13693295603,18967.962274512105,87830.17465844392,15
2001-06-20,108002.98450589049,18967.962274512105,89035.02223137839,15
2001-06-21,109055.12890438443,18967.962274512105,90087.16662987233,15
2001-06-22,108591.05173921376,18967.962274512105,89623.08946470165,15
2001-06-25,108019.38374388027,18967.962274512105,89051.42146936817,15
2001-06-26,107815.18578905905,18967.962274512105,88847.22351454695,15
2001-06-27,107391.73139273346,18967.962274512105,88423.76911822136,15
2001-06-28,108173.70489649673,18967.962274512105,89205.74262198462,15
2001-06-29,108087.67234682097,18967.962274512105,89119.71007230887,15
2001-07-02,108533.48060297525,18967.962274512105,89565.51832846315,15
2001-07-03,108290.99038773454,18967.962274512105,89323.02811322243,15
2001-07-05,107086.20867714274,18967.962274512105,88118.24640263064,15
2001-07-06,106238.44428408422,18967.962274512105,87270.48200957212,15
2001-07-09,106991.45003806542,18967.962274512105,88023.48776355332,15
2001-07-10,105787.97563990389,18967.962274512105,86820.01336539179,15
2001-07-11,105708.66770553768,18967.962274512105,86740.70543102558,15
2001-07-12,106485.34414520649,18967.962274512105,87517.38187069439,15
2001-07-13,106772.14224922145,18967.962274512105,87804.17997470935,15
2001-07-16,105909.75669772462,18967.962274512105,86941.79442321252,15
2001-07-17,107928.4993218557,18967.962274512105,88960.5370473436,15
2001-07-18,107592.72596425857,18967.962274512105,88624.76368974647,15
2001-07-19,107742.76909041802,18967.962274512105,88774.80681590592,15
2001-07-20,107011.94838070558,18967.962274512105,88043.98610619348,15
2001-07-23,105668.95396738042,18967.962274512105,86700.99169286832,15
2001-07-24,105051.36832010135,18967.962274512105,86083.40604558925,15
2001-07-25,106072.61125907139,18967.962274512105,87104.64898455929,15
2001-07-26,107034.09763015411,18967.962274512105,88066.135355642,15
2001-07-27,107368.89093791868,18967.962274512105,88400.92866340658,15
2001-07-30,106927.99423372732,18967.962274512105,87960.03195921522,15
2001-07-31,107252.34290198798,18967.962274512105,88284.38062747588,15
2001-08-01,107765.31878935822,18967.962274512105,88797.35651484612,15
2001-08-02,107379.45372176579,17869.741472837763,89509.71224892803,16
2001-08-03,106986.3003155126,17862.0086186909,89124.2916968217,16
2001-08-06,106701.67997243581,17842.604562389606,88859.0754100462,16
2001-08-07,106751.87063320573,17842.604562389606,88909.26607081613,16
2001-08-08,105970.82872351479,17858.430137855394,88112.3985856594,16
2001-08-09,106511.61172258967,17858.430137855394,88653.18158473428,16
2001-08-10,106559.92380891256,17858.429952188177,88701.49385672438,16
2001-08-13,107301.23064946407,17858.429952188177,89442.80069727589,16
2001-08-14,106934.94740486397,17828.529949536605,89106.41745532736,16
2001-08-15,106749.69205490015,17828.529949536605,88921.16210536355,16
2001-08-16,107414.70984930167,17796.040476258506,89618.66937304316,16
2001-08-17,106326.22756024421,17793.092418636257,88533.13514160796,16
2001-08-20,107290.59914077888,17885.491864389667,89405.10727638922,16
2001-08-21,106522.22589205804,17885.491864389667,88636.73402766837,16
2001-08-22,107478.2677284642,17926.588756557598,89551.6789719066,16
2001-08-23,107263.34695903132,17926.588756557598,89336.75820247372,16
2001-08-24,107844.50041868772,17924.887345280596,89919.61307340712,16
2001-08-27,107695.24145279404,17924.887345280596,89770.35410751344,16
2001-08-28,106422.29051637053,17934.007331811576,88488.28318455895,16
2001-08-29,105094.63724448088,17934.007331811576,87160.6299126693,16
2001-08-30,104321.68233708307,17902.40696825335,86419.27536882972,16
2001-08-31,104796.02345779925,17902.40696825335,86893.6164895459,16
2001-09-04,104765.45399813788,17902.40696825335,86863.04702988452,16
2001-09-05,104879.96338143671,17902.40696825335,86977.55641318337,16
2001-09-06,103027.12650984162,17902.40696825335,85124.71954158826,16
2001-09-07,101639.91422591661,17902.40696825335,83737.50725766327,16
2001-09-10,101684.53560606457,17902.40696825335,83782.12863781121,16
2001-09-17,97314.38061177506,17902.40696825335,79411.9736435217,16
2001-09-18,96885.4711996399,17902.40696825335,78983.06423138654,16
2001-09-19,95463.66366141013,17902.40696825335,77561.25669315679,16
2001-09-20,93584.39849327452,17902.40696825335,75681.99152502118,16
2001-09-21,91910.78688812922,17902.40696825335,74008.37991987588,16
2001-09-24,94111.41670070286,17902.40696825335,76209.00973244951,16
2001-09-25,95043.57365375568,17902.40696825335,77141.16668550234,16
2001-09-26,95742.9596575354,17902.40696825335,77840.55268928205,16
2001-09-27,97040.02852911939,17902.40696825335,79137.62156086604,16
2001-09-28,98613.43090663632,17902.40696825335,80711.02393838296,16
2001-10-01,98660.87773812204,17902.40696825335,80758.4707698687,16
2001-10-02,99261.69192083829,17902.40696825335,81359.28495258495,16
2001-10-03,101320.01660511902,17902.40696825335,83417.60963686566,16
2001-10-04,101032.4253675536,17902.40696825335,83130.01839930024,16
2001-10-05,100854.28506100818,17902.40696825335,82951.87809275484,16
2001-10-08,100130.98664113216,17902.40696825335,82228.5796728788,16
2001-10-09,99505.87947112738,17902.40696825335,81603.47250287404,16
2001-10-10,101722.96207087798,17902.40696825335,83820.55510262464,16
2001-10-11,102597.24314592182,17902.40696825335,84694.83617766846,16
2001-10-12,102084.69002456384,17902.40696825335,84182.2830563105,16
2001-10-15,102864.41188127079,17902.40696825335,84962.00491301744,16
2001-10-16,103683.0943554395,17902.40696825335,85780.68738718615,16
2001-10-17,102318.60321553319,17902.40696825335,84416.19624727985,16
2001-10-18,102521.90400839795,17902.40696825335,84619.4970401446,16
2001-10-19,103057.05687605625,17902.40696825335,85154.6499078029,16
2001-10-22,104086.05218968607,17902.40696825335,86183.64522143271,16
2001-10-23,103606.2769261704,17902.40696825335,85703.86995791705,16
2001-10-24,104425.14391801553,17902.40696825335,86522.73694976218,16
2001-10-25,105321.73356629015,17902.40696825335,87419.32659803679,16
2001-10-26,104501.82858240238,17902.40696825335,86599.42161414903,16
2001-10-29,102509.22560008004,17902.40696825335,84606.81863182668,16
2001-10-30,101321.56110328238,17902.40696825335,83419.15413502902,16
2001-10-31,101203.4223061795,17902.40696825335,83301.01533792616,16
2001-11-01,103029.79469150165,17902.40696825335,85127.3877232483,16
2001-11-02,103481.51093167692,17902.40696825335,85579.10396342358,16
2001-11-05,103949.19340372863,17902.40696825335,86046.78643547528,16
2001-11-06,105548.32034864789,17902.40696825335,87645.91338039454,16
2001-11-07,105226.57758287128,17902.40696825335,87324.17061461793,16
2001-11-08,105033.91703246903,17902.40696825335,87131.51006421568,16
2001-11-09,105120.99981033913,17902.40696825335,87218.59284208577,16
2001-11-12,104832.43072866168,17902.40696825335,86930.02376040832,16
2001-11-13,105745.24666993815,17902.40696825335,87842.83970168479,16
2001-11-14,105975.8290973778,17902.40696825335,88073.42212912446,16
2001-11-15,105944.36099495785,17902.40696825335,88041.95402670451,16
2001-11-16,105862.11013120908,17902.40696825335,87959.70316295573,16
2001-11-19,106725.23956591121,17902.40696825335,88822.83259765785,16
2001-11-20,106391.59262618472,17902.40696825335,88489.18565793138,16
2001-11-21,106270.21801045528,17902.40696825335,88367.81104220192,16
2001-11-23,107174.3904355799,17902.40696825335,89271.98346732656,16
2001-11-26,107956.79389474975,17902.40696825335,90054.3869264964,16
