symbol,strategy,entry_date,exit_date,exit_reason,pnl,return
JPM,COMPASS,2021-03-18,2021-03-25,hold_expired,-3546.07874170686,-0.032349817490149105
DIS,COMPASS,2021-03-18,2021-03-25,hold_expired,-1789.041536886684,-0.02792799839692472
WFC,COMPASS,2021-03-25,2021-04-01,hold_expired,283.0632071131062,0.008397147112745605
XOM,COMPASS,2021-03-25,2021-04-01,hold_expired,706.7626550117766,0.02153816472889302
JPM,COMPASS,2021-03-25,2021-04-01,hold_expired,371.43483953523463,0.0076038600735272655
AAL,COMPASS,2021-03-25,2021-04-09,hold_expired,681.2677325267205,0.0338164445447401
BAC,COMPASS,2021-03-25,2021-04-09,hold_expired,2476.755364893122,0.0618693189947363
XOM,COMPASS,2021-04-01,2021-04-09,hold_expired,-2417.1704718834535,-0.026485681245242813
JPM,COMPASS,2021-04-01,2021-04-09,hold_expired,3134.9187195314553,0.02270808359709463
WFC,COMPASS,2021-04-01,2021-04-09,hold_expired,1921.8405388094636,0.021952897303363153
HAR,COMPASS,2021-04-09,2021-04-15,trailing_stop,-96.85482620824645,-0.0015552099533437014
XOM,COMPASS,2021-04-09,2021-04-16,hold_expired,1165.5239571989957,0.014140092731408857
BAC,COMPASS,2021-04-09,2021-04-16,hold_expired,-2019.4933567189169,-0.021005122273186117
JPM,COMPASS,2021-04-09,2021-04-16,hold_expired,-2068.7248807362053,-0.01906834632685476
AAL,COMPASS,2021-04-09,2021-04-16,hold_expired,-2649.4805576079575,-0.06414614146789675
CSCO,COMPASS,2021-04-15,2021-04-22,hold_expired,-443.97360585218854,-0.002711079245536366
BAC,COMPASS,2021-04-19,2021-04-26,hold_expired,496.2915881999464,0.006127242605237729
JPM,COMPASS,2021-04-19,2021-04-26,hold_expired,-1397.1687069553127,-0.013691222577607819
HAR,COMPASS,2021-04-19,2021-04-26,hold_expired,-2054.6317803398015,-0.05511811023622047
XOM,COMPASS,2021-04-19,2021-04-26,hold_expired,-1258.1260113238634,-0.014164225771663107
WFC,COMPASS,2021-04-23,2021-04-30,hold_expired,4367.204403453401,0.027131637065083727
JPM,COMPASS,2021-04-27,2021-05-04,hold_expired,1462.8240862790126,0.027966973043793586
BAC,COMPASS,2021-04-27,2021-05-04,hold_expired,1199.2144038499878,0.02808389737980714
HD,COMPASS,2021-04-27,2021-05-04,hold_expired,2496.8693895255033,0.03799240198974951
GOOG,COMPASS,2021-04-27,2021-05-04,trailing_stop,938.4235955156423,0.020428010637963286
WFC,COMPASS,2021-04-30,2021-05-07,hold_expired,5789.129230846069,0.035328062131339065
BAC,COMPASS,2021-05-04,2021-05-11,hold_expired,1056.6495055904663,0.013902557988350567
GOOGL,COMPASS,2021-05-04,2021-05-11,hold_expired,-1469.6568536714178,-0.01593957187592742
GOOG,COMPASS,2021-05-04,2021-05-11,hold_expired,-1743.635107382146,-0.01932231092490477
WFC,COMPASS,2021-05-10,2021-05-17,hold_expired,3412.3728864898367,0.027896751602210248
GOOG,COMPASS,2021-05-11,2021-05-18,hold_expired,-180.56781723886107,-0.0023087545163973976
BAC,COMPASS,2021-05-11,2021-05-18,hold_expired,1039.0465575389574,0.014192785273191205
GOOGL,COMPASS,2021-05-11,2021-05-18,hold_expired,-267.99310933451017,-0.0033434693479076666
XOM,COMPASS,2021-05-11,2021-05-18,hold_expired,707.0756370905608,0.011888783747616212
HD,COMPASS,2021-05-18,2021-05-25,hold_expired,-0.2045055884400947,0.0
XOM,COMPASS,2021-05-18,2021-05-25,hold_expired,-1774.626328936743,-0.03590944668671156
WFC,COMPASS,2021-05-18,2021-05-25,hold_expired,-1009.9700700186149,-0.016432031615062292
BRK-B,COMPASS,2021-05-18,2021-05-25,hold_expired,-108.4038348252341,-0.0013560420592696177
GOOG,COMPASS,2021-05-18,2021-06-02,hold_expired,2984.9358016677525,0.05116281832518308
WFC,COMPASS,2021-05-25,2021-06-02,hold_expired,1152.96752284929,0.0156215973261493
BRK-B,COMPASS,2021-05-25,2021-06-02,hold_expired,901.5733625415095,0.009818860330019117
BAC,COMPASS,2021-05-25,2021-06-02,hold_expired,1979.0779984692574,0.022137690597601317
GOOGL,COMPASS,2021-05-25,2021-06-02,hold_expired,202.46514558250118,0.003267187757109504
WFC,COMPASS,2021-06-02,2021-06-09,hold_expired,-1342.136545469751,-0.019012955410377747
BAC,COMPASS,2021-06-02,2021-06-09,hold_expired,-867.937743002939,-0.010290134246637649
BRK-B,COMPASS,2021-06-02,2021-06-09,hold_expired,-412.42520009094574,-0.00496518342167914
UNH,COMPASS,2021-06-02,2021-06-09,hold_expired,-1224.6668788668064,-0.011703807249083415
GOOG,COMPASS,2021-06-02,2021-06-09,hold_expired,1660.276320503709,0.028959859169282384
BAC,COMPASS,2021-06-09,2021-06-16,hold_expired,-1227.708345936209,-0.016540779751397488
WFC,COMPASS,2021-06-09,2021-06-16,hold_expired,-481.5504352583159,-0.007621975648287662
BRK-B,COMPASS,2021-06-09,2021-06-16,hold_expired,-2013.4570860322824,-0.01895488764025338
XOM,COMPASS,2021-06-09,2021-06-16,hold_expired,1012.0815046105035,0.02314439176503262
UNH,COMPASS,2021-06-09,2021-06-16,hold_expired,-1066.2570798440647,-0.009598638290816112
WFC,COMPASS,2021-06-16,2021-06-17,position_stop,-4037.258463614871,-0.06100502692785824
BAC,COMPASS,2021-06-16,2021-06-18,position_stop,-5061.104000107801,-0.0682364462172772
BRK-B,COMPASS,2021-06-16,2021-06-23,hold_expired,-3210.3841540732046,-0.02984699278254012
UNH,COMPASS,2021-06-16,2021-06-23,hold_expired,-70.44316751894002,-0.0006070941988453583
AAL,COMPASS,2021-06-16,2021-06-23,hold_expired,-878.5065929956162,-0.02759523271449631
WFC,COMPASS,2021-06-18,2021-06-25,hold_expired,13871.473968584512,0.11089849599943598
BAC,COMPASS,2021-06-23,2021-06-30,hold_expired,938.0999161010704,0.025621802791766554
BRK-B,COMPASS,2021-06-23,2021-06-30,hold_expired,826.9652718062434,0.011869255523769344
UNH,COMPASS,2021-06-23,2021-06-30,hold_expired,807.0005019621146,0.012336900135494993
XOM,COMPASS,2021-06-23,2021-06-30,hold_expired,-550.4804025668027,-0.01836301760874581
GOOG,COMPASS,2021-06-25,2021-07-02,hold_expired,2286.096382033248,0.013575219891276703
UNH,COMPASS,2021-06-30,2021-07-08,hold_expired,2898.100890833254,0.023748671515360267
META,COMPASS,2021-06-30,2021-07-08,hold_expired,-446.52928042057255,-0.005924580579731279
CSCO,COMPASS,2021-06-30,2021-07-08,hold_expired,1394.7987667005582,0.011911828582392295
HD,COMPASS,2021-07-06,2021-07-13,hold_expired,-1177.829594710116,-0.006922223108140404
NVDA,COMPASS,2021-07-09,2021-07-16,position_stop,-4867.889064931203,-0.09422569891290067
META,COMPASS,2021-07-09,2021-07-16,hold_expired,-1671.114596042755,-0.02642535984235603
UNH,COMPASS,2021-07-09,2021-07-16,hold_expired,1878.7591406239567,0.018417526685125963
PFE,COMPASS,2021-07-09,2021-07-16,hold_expired,2022.5210852636885,0.018682296598061185
ADBE,COMPASS,2021-07-14,2021-07-21,hold_expired,955.1822068408878,0.005633744361318331
NVDA,COMPASS,2021-07-19,2021-07-26,hold_expired,843.5993849004433,0.02738306527627975
UNH,COMPASS,2021-07-19,2021-07-26,hold_expired,739.7086480702012,0.010952121473308322
META,COMPASS,2021-07-19,2021-07-26,hold_expired,5373.134280427682,0.10538646876407372
GOOG,COMPASS,2021-07-19,2021-07-27,trailing_stop,5192.623956496746,0.05835415742417989
ADBE,COMPASS,2021-07-21,2021-07-28,hold_expired,2447.3062824287854,0.014144273685041613
NVDA,COMPASS,2021-07-26,2021-08-02,hold_expired,1538.6024847427095,0.023634207334955575
UNH,COMPASS,2021-07-26,2021-08-02,hold_expired,844.7103765842703,0.004908733173251374
ADBE,COMPASS,2021-07-28,2021-08-04,hold_expired,1250.9644202826955,0.007666059873472855
GOOG,COMPASS,2021-07-28,2021-08-04,hold_expired,-277.33850443508965,-0.0025883288933907663
V,COMPASS,2021-08-03,2021-08-10,hold_expired,295.30936963616443,0.0041334846795310935
NVDA,COMPASS,2021-08-03,2021-08-10,hold_expired,266.83968181520726,0.006106747686068405
GOOG,COMPASS,2021-08-04,2021-08-11,hold_expired,1053.5603787891946,0.012210570522418801
GOOGL,COMPASS,2021-08-04,2021-08-11,hold_expired,645.812555110916,0.008536521678878466
ADBE,COMPASS,2021-08-04,2021-08-11,hold_expired,85.52598217344129,0.0005594499187944054
NVDA,COMPASS,2021-08-10,2021-08-17,hold_expired,-3389.8604990247964,-0.023976776803421803
ADBE,COMPASS,2021-08-12,2021-08-19,hold_expired,524.0076449039742,0.005217935975383881
GOOG,COMPASS,2021-08-12,2021-08-19,hold_expired,-703.3092768920618,-0.010665544839145353
GOOGL,COMPASS,2021-08-12,2021-08-19,hold_expired,-647.853573879177,-0.011035418969284226
PFE,COMPASS,2021-08-12,2021-08-19,hold_expired,1304.7325390427998,0.033022641740133335
NVDA,COMPASS,2021-08-17,2021-08-24,hold_expired,21217.864877764074,0.12000198058087608
PFE,COMPASS,2021-08-20,2021-08-27,hold_expired,-1152.9829196715693,-0.04351404306398248
ADBE,COMPASS,2021-08-20,2021-08-27,hold_expired,1183.156022136987,0.01727066489320828
JNJ,COMPASS,2021-08-24,2021-08-31,hold_expired,-2392.937402400208,-0.012885392879426603
GOOG,COMPASS,2021-08-20,2021-09-03,hold_expired,3360.6970772068616,0.04578255266923026
GOOGL,COMPASS,2021-08-20,2021-09-03,hold_expired,2566.333920096442,0.04591432637061698
ADBE,COMPASS,2021-08-27,2021-09-03,hold_expired,2272.1192658602554,0.01225476384144429
NVDA,COMPASS,2021-09-01,2021-09-09,hold_expired,-2202.0908442226173,-0.011764306089139217
ADBE,COMPASS,2021-09-07,2021-09-14,hold_expired,-1812.9596368677173,-0.024766029906755256
MSFT,COMPASS,2021-09-07,2021-09-14,hold_expired,-90.61375696144209,-0.0012990564459174517
GOOG,COMPASS,2021-09-07,2021-09-14,hold_expired,-1203.5121347419054,-0.014520368089630201
PFE,COMPASS,2021-09-07,2021-09-14,hold_expired,-1306.0032231196271,-0.043636144602586295
GOOGL,COMPASS,2021-09-09,2021-09-16,hold_expired,87.65675828543445,0.00048069101260967773
ADBE,COMPASS,2021-09-14,2021-09-21,hold_expired,150.59717636046307,0.0013643274825025805
NVDA,COMPASS,2021-09-14,2021-09-21,hold_expired,-2057.6279005646074,-0.044780272306718646
GOOG,COMPASS,2021-09-14,2021-09-21,hold_expired,-2843.256785880148,-0.026215731668777092
GOOGL,COMPASS,2021-09-16,2021-09-23,hold_expired,-3098.791660973623,-0.01666997286278508
ADBE,COMPASS,2021-09-21,2021-09-27,position_stop,-7933.348528516697,-0.06539811620615706
NVDA,COMPASS,2021-09-21,2021-09-27,trailing_stop,1740.7709805115578,0.01948619510070325
GOOG,COMPASS,2021-09-21,2021-09-28,hold_expired,-3059.387736084122,-0.024794842302909462
MSFT,COMPASS,2021-09-24,2021-10-01,hold_expired,-6267.084479504701,-0.03424077181518694
ADBE,COMPASS,2021-09-28,2021-10-05,hold_expired,-2041.7510066129628,-0.020854582851396374
NVDA,COMPASS,2021-09-28,2021-10-05,hold_expired,-984.0278690949636,-0.011980964972161867
GOOG,COMPASS,2021-09-28,2021-10-05,hold_expired,-7.176134950014415,-5.1363016415620046e-05
GOOGL,COMPASS,2021-10-04,2021-10-11,hold_expired,6855.606694376841,0.03931263817286302
TSLA,COMPASS,2021-10-06,2021-10-13,hold_expired,2971.5636116551286,0.036192893870054414
ADBE,COMPASS,2021-10-06,2021-10-13,hold_expired,2615.372269238,0.036488922950111406
AAPL,COMPASS,2021-10-06,2021-10-13,hold_expired,-689.469839718799,-0.007676249891126382
NFLX,COMPASS,2021-10-11,2021-10-18,hold_expired,3121.6260009499524,0.017431142261065978
MSFT,COMPASS,2021-10-13,2021-10-20,hold_expired,3706.023786185131,0.037460961798675106
GOOGL,COMPASS,2021-10-13,2021-10-20,hold_expired,3059.5728543629957,0.030432932016546732
TSLA,COMPASS,2021-10-13,2021-10-27,hold_expired,28546.316073544345,0.2796025941974608
AMD,COMPASS,2021-10-21,2021-10-28,hold_expired,1658.1373976455504,0.015335639009254116
NFLX,COMPASS,2021-10-19,2021-11-02,hold_expired,11241.963920434597,0.06059470352877995
MSFT,COMPASS,2021-10-21,2021-11-04,hold_expired,14119.907066653901,0.08263630509317155
AMD,COMPASS,2021-10-28,2021-11-04,hold_expired,13695.58835895829,0.13486295678448107
TSLA,COMPASS,2021-11-01,2021-11-08,hold_expired,-4078.6394687711436,-0.03777130656359589
HD,COMPASS,2021-11-03,2021-11-10,hold_expired,-214.20049939021007,-0.0010570982854222343
NFLX,COMPASS,2021-11-05,2021-11-12,hold_expired,6833.181944338052,0.05713007295611633
MSFT,COMPASS,2021-11-05,2021-11-12,hold_expired,376.8120635374062,0.0019641216549171506
TSLA,COMPASS,2021-11-11,2021-11-18,hold_expired,1772.3461045951797,0.030907086683312723
CRM,COMPASS,2021-11-12,2021-11-19,hold_expired,-3664.6406012098496,-0.017870435414832988
BAC,COMPASS,2021-11-12,2021-11-19,hold_expired,-6600.190071804475,-0.03218931018849027
AMD,COMPASS,2021-11-11,2021-11-26,hold_expired,5213.824064561695,0.06026986769967868
NVDA,COMPASS,2021-11-12,2021-11-29,hold_expired,6632.906368617592,0.09825594525809823
CRM,COMPASS,2021-11-22,2021-11-30,hold_expired,-5125.836927115971,-0.04002148575538538
NFLX,COMPASS,2021-11-22,2021-11-30,hold_expired,-2062.5568161379024,-0.0262438679549912
BAC,COMPASS,2021-11-22,2021-11-30,hold_expired,-4889.122655288111,-0.039109430210242296
AMD,COMPASS,2021-11-26,2021-12-03,hold_expired,-14160.52807976058,-0.0697629560240135
NVDA,COMPASS,2021-12-01,2021-12-08,hold_expired,589.2149554470618,0.01243834855936749
TSLA,COMPASS,2021-12-01,2021-12-08,hold_expired,-1162.2522586568855,-0.02378080185145548
BAC,COMPASS,2021-12-01,2021-12-08,hold_expired,1572.9013906533744,0.01214753397800764
AMD,COMPASS,2021-12-03,2021-12-10,hold_expired,-7520.252633244442,-0.037913975858244665
NVDA,COMPASS,2021-12-08,2021-12-13,position_stop,-8739.694908592188,-0.11515745212378561
TSLA,COMPASS,2021-12-08,2021-12-13,position_stop,-8754.04975280328,-0.09593440981906824
HD,COMPASS,2021-12-08,2021-12-15,hold_expired,-1477.7021935083123,-0.008364738425094822
NVDA,COMPASS,2021-12-13,2021-12-17,trailing_stop,-928.2991711445466,-0.012783585804708057
TSLA,COMPASS,2021-12-13,2021-12-20,hold_expired,-5866.498179178703,-0.06878027134722664
NFLX,COMPASS,2021-12-13,2021-12-20,hold_expired,-3233.698168884133,-0.017897325484355363
HD,COMPASS,2021-12-16,2021-12-23,hold_expired,-1178.2624967455554,-0.006157336867715798
MSFT,COMPASS,2021-12-20,2021-12-28,hold_expired,6992.586938564126,0.06670625866486692
UNH,COMPASS,2021-12-20,2021-12-28,hold_expired,5102.4955632344445,0.03971223081794707
HD,COMPASS,2021-12-27,2022-01-03,hold_expired,2184.5026039861928,0.011259830051810008
AAPL,COMPASS,2021-12-20,2022-01-04,hold_expired,5088.534200000585,0.05861579312976496
AMD,COMPASS,2021-12-29,2022-01-05,hold_expired,-6809.962021968876,-0.08168083811572782
NVDA,COMPASS,2021-12-29,2022-01-05,hold_expired,-6359.46820419211,-0.07989723260839682
PFE,COMPASS,2021-12-29,2022-01-05,hold_expired,-3954.2317134534856,-0.033866078426603434
UNH,COMPASS,2022-01-05,2022-01-07,position_stop,-9619.468449165957,-0.06348896155486339
HD,COMPASS,2022-01-04,2022-01-10,position_stop,-9921.311937003662,-0.06147678043567675
AAPL,COMPASS,2022-01-05,2022-01-12,hold_expired,300.1263986635894,0.0034874009172969826
MSFT,COMPASS,2022-01-05,2022-01-12,hold_expired,529.6856352127458,0.005973586128051065
MU,COMPASS,2022-01-05,2022-01-12,hold_expired,395.61347124640344,0.007521077683456513
HD,COMPASS,2022-01-10,2022-01-18,hold_expired,-3546.5063709032047,-0.053527952971432924
UNH,COMPASS,2022-01-10,2022-01-18,hold_expired,-563.6679674775295,-0.00862337959244201
QCOM,COMPASS,2022-01-12,2022-01-19,position_stop,-3440.0927470182287,-0.0748312386904681
MU,COMPASS,2022-01-12,2022-01-20,position_stop,-3367.401020028879,-0.1055620240563714
XOM,COMPASS,2022-01-12,2022-01-20,hold_expired,1652.2449559491436,0.029940943519914547
HD,COMPASS,2022-01-18,2022-01-21,regime_reduce,-3917.5105166916815,-0.048047360683075725
BAC,COMPASS,2022-01-18,2022-01-25,hold_expired,-1173.9564079202937,-0.017941900911979912
BRK-B,COMPASS,2022-01-20,2022-01-27,hold_expired,-836.2877099350978,-0.010739192415085363
XOM,COMPASS,2022-01-20,2022-01-27,hold_expired,1255.894934479835,0.025249308520937083
MU,COMPASS,2022-01-25,2022-01-28,regime_reduce,-2287.4164665871635,-0.01796345791974897
BRK-B,COMPASS,2022-01-27,2022-02-03,hold_expired,1851.0825756642105,0.02457177244661656
UNH,COMPASS,2022-01-31,2022-02-07,hold_expired,3007.9023811808147,0.02355203008106838
XOM,COMPASS,2022-01-27,2022-02-10,trailing_stop,2711.2447338380503,0.05307990386562116
BRK-B,COMPASS,2022-02-04,2022-02-11,hold_expired,2389.9386787632766,0.01317509934513978
QCOM,COMPASS,2022-02-07,2022-02-11,trailing_stop,-10861.331243347997,-0.059683363875943474
XOM,COMPASS,2022-02-11,2022-02-18,hold_expired,-5101.485693768745,-0.035531789199387494
QCOM,COMPASS,2022-02-11,2022-02-18,hold_expired,1377.5044714149128,0.018221531055767796
UNH,COMPASS,2022-02-15,2022-02-22,regime_reduce,-5809.20511961333,-0.03287115518139508
XOM,COMPASS,2022-02-18,2022-02-28,hold_expired,951.1739027478302,0.01370229373954788
BRK-B,COMPASS,2022-02-18,2022-02-28,hold_expired,3176.8970587931717,0.021124601880340457
MU,COMPASS,2022-02-28,2022-03-04,position_stop,-4571.25477789033,-0.07821318400304494
XOM,COMPASS,2022-02-28,2022-03-07,hold_expired,9426.658539596467,0.1109413789503712
MU,COMPASS,2022-03-04,2022-03-11,position_stop,-13899.218294667975,-0.11097511363666664
QCOM,COMPASS,2022-03-07,2022-03-14,hold_expired,-7613.7362595037175,-0.05869418507126403
XOM,COMPASS,2022-03-11,2022-03-15,position_stop,-15591.972479159023,-0.09067365846717902
BRK-B,COMPASS,2022-03-14,2022-03-28,hold_expired,14995.601088594902,0.08967208725596597
PFE,COMPASS,2022-03-21,2022-03-28,hold_expired,-2044.3170432129966,-0.016792786027246247
XOM,COMPASS,2022-03-15,2022-03-29,hold_expired,10988.789600182527,0.06669294922251029
WFC,COMPASS,2022-03-29,2022-03-30,regime_reduce,-426.79969583085915,-0.0288761433940218
PFE,COMPASS,2022-03-29,2022-03-31,regime_reduce,-465.42629696233416,-0.01839209933133818
BRK-B,COMPASS,2022-03-29,2022-04-05,hold_expired,-1071.064798185177,-0.0290606202582685
XOM,COMPASS,2022-03-29,2022-04-05,hold_expired,67.76986993093796,0.004370338080169954
UNH,COMPASS,2022-03-29,2022-04-05,hold_expired,410.8692497291279,0.013764791082473379
BRK-B,COMPASS,2022-04-05,2022-04-12,hold_expired,716.3715279000396,0.01432715375956573
XOM,COMPASS,2022-04-05,2022-04-12,hold_expired,799.3125241312829,0.03469119112222498
UNH,COMPASS,2022-04-05,2022-04-12,hold_expired,1505.339595236529,0.030805402336502363
BRK-B,COMPASS,2022-04-12,2022-04-20,hold_expired,-122.86760994313339,-0.002630476742278548
XOM,COMPASS,2022-04-12,2022-04-20,hold_expired,833.1131823788262,0.027569986680503724
UNH,COMPASS,2022-04-12,2022-04-20,hold_expired,1038.952214733111,0.02304639440646556
UNH,COMPASS,2022-04-20,2022-04-22,regime_reduce,-1883.9834984072172,-0.045914769132092824
XOM,COMPASS,2022-04-20,2022-04-25,position_stop,-2100.1831029102423,-0.06480219163726579
BRK-B,COMPASS,2022-04-20,2022-04-27,hold_expired,-2857.3910297558946,-0.055157446098182225
BRK-B,COMPASS,2022-04-27,2022-05-04,hold_expired,-1033.0638905835774,-0.00843497449044078
XOM,COMPASS,2022-04-25,2022-05-09,trailing_stop,3523.3716801584237,0.02674458469258629
BRK-B,COMPASS,2022-05-04,2022-05-11,hold_expired,-7241.385151310269,-0.04669516468193455
BRK-B,COMPASS,2022-05-11,2022-05-18,hold_expired,-2698.8651733203897,-0.015728297368194463
XOM,COMPASS,2022-05-09,2022-05-23,hold_expired,20954.07072716529,0.12303726876321147
WMT,COMPASS,2022-05-18,2022-05-25,hold_expired,1331.9160151625267,0.007677887831619577
XOM,COMPASS,2022-05-23,2022-05-31,hold_expired,3946.865510426832,0.02247308418521939
UNH,COMPASS,2022-05-25,2022-06-02,hold_expired,-2079.363056470595,-0.011704735656403321
UNH,COMPASS,2022-06-02,2022-06-09,hold_expired,-1020.3938932559589,-0.005748979988214241
XOM,COMPASS,2022-05-31,2022-06-13,trailing_stop,-278.599213059672,-0.0015624586691448854
BRK-B,COMPASS,2022-06-09,2022-06-13,position_stop,-11488.166252327037,-0.06396273608766662
XOM,COMPASS,2022-06-13,2022-06-17,position_stop,-9431.655491039628,-0.10151258659324058
PFE,COMPASS,2022-06-13,2022-06-21,hold_expired,408.11514870788614,0.004174537357998438
XOM,COMPASS,2022-06-17,2022-06-23,trailing_stop,-1254.5121848635208,-0.010566791633234512
XOM,COMPASS,2022-06-23,2022-06-30,trailing_stop,614.501382932027,0.00504628302208621
PFE,COMPASS,2022-06-21,2022-07-06,hold_expired,11755.00985829759,0.09644596427200902
XOM,COMPASS,2022-06-30,2022-07-08,hold_expired,874.4353695693021,0.0051378321200274656
UNH,COMPASS,2022-07-06,2022-07-13,hold_expired,-4622.2076796119345,-0.02726617872189559
PFE,COMPASS,2022-07-08,2022-07-15,hold_expired,-4585.117090993076,-0.026706799362801726
UNH,COMPASS,2022-07-13,2022-07-20,hold_expired,4339.215332376009,0.03636974779909636
PFE,COMPASS,2022-07-15,2022-07-22,hold_expired,-1716.7906280427142,-0.010048412524803875
XOM,COMPASS,2022-07-13,2022-07-27,hold_expired,6208.959703222156,0.07932570287126586
UNH,COMPASS,2022-07-21,2022-07-28,hold_expired,6192.255277037246,0.03642362087894383
XOM,COMPASS,2022-07-27,2022-08-03,trailing_stop,-1037.6915104804202,-0.006005986963003794
QCOM,COMPASS,2022-07-28,2022-08-04,hold_expired,5407.532027637793,0.03113696621642213
V,COMPASS,2022-07-29,2022-08-05,hold_expired,3112.8246314634207,0.017726624056497303
XOM,COMPASS,2022-08-04,2022-08-11,hold_expired,8211.046979022889,0.07919991260655425
UNH,COMPASS,2022-08-04,2022-08-11,hold_expired,-213.49904366086736,-0.0016674332188042855
MA,COMPASS,2022-08-05,2022-08-12,hold_expired,-1594.9137151454152,-0.00906251288130515
UNH,COMPASS,2022-08-11,2022-08-18,hold_expired,1697.3249979804377,0.02319574339989268
QCOM,COMPASS,2022-08-11,2022-08-18,hold_expired,1291.5312971074395,0.02401423307521665
PFE,COMPASS,2022-08-11,2022-08-18,hold_expired,620.3359594046111,0.006005603199647858
HD,COMPASS,2022-08-12,2022-08-19,hold_expired,3666.1142334299984,0.020419956619176678
QCOM,COMPASS,2022-08-18,2022-08-22,position_stop,-5358.781489583497,-0.0645396448411886
XOM,COMPASS,2022-08-18,2022-08-25,hold_expired,3719.572360991038,0.0499045941849244
MA,COMPASS,2022-08-18,2022-08-25,hold_expired,-5017.27105226722,-0.03551026233399409
ADBE,COMPASS,2022-08-25,2022-08-26,regime_reduce,-7381.710117043835,-0.056717758219301966
QCOM,COMPASS,2022-08-22,2022-08-29,hold_expired,-5659.104062881172,-0.031989316000120935
HD,COMPASS,2022-08-25,2022-08-31,position_stop,-9271.643337465674,-0.06287748491782928
PFE,COMPASS,2022-08-29,2022-09-06,hold_expired,-1755.0720142379585,-0.010166642140437257
XOM,COMPASS,2022-08-31,2022-09-08,hold_expired,-1212.9617314249351,-0.007113640820671815
NFLX,COMPASS,2022-09-06,2022-09-13,trailing_stop,-210.8219778272745,-0.001190575380137828
XOM,COMPASS,2022-09-08,2022-09-15,hold_expired,-147.573515972301,-0.0008429641299363956
UNH,COMPASS,2022-09-12,2022-09-19,hold_expired,-2555.1557947450606,-0.014494228573178097
HD,COMPASS,2022-09-15,2022-09-22,hold_expired,-1499.9702064666071,-0.008838551781011412
AMZN,COMPASS,2022-09-19,2022-09-23,position_stop,-14959.170997643107,-0.08727743111818548
BA,COMPASS,2022-09-22,2022-09-26,position_stop,-13630.534355807706,-0.08196964765080553
TSLA,COMPASS,2022-09-23,2022-09-29,regime_reduce,-4193.756303790426,-0.02585986076499779
BA,COMPASS,2022-09-27,2022-10-04,hold_expired,5430.177095529036,0.0470550723087208
NFLX,COMPASS,2022-09-26,2022-10-07,trailing_stop,347.646804955161,0.0030348013882862896
TSLA,COMPASS,2022-10-04,2022-10-07,position_stop,-12406.913380846272,-0.10571678503483756
NFLX,COMPASS,2022-10-07,2022-10-14,hold_expired,1267.37599833902,0.02335927072833899
TSLA,COMPASS,2022-10-07,2022-10-14,hold_expired,-4750.665845373638,-0.08105079677868347
PYPL,COMPASS,2022-10-14,2022-10-28,hold_expired,4239.732497841939,0.07182792649803223
NFLX,COMPASS,2022-10-14,2022-10-28,hold_expired,15219.72650172031,0.28573915232782776
AMZN,COMPASS,2022-10-28,2022-11-02,position_stop,-4667.023591591335,-0.10917706716670518
ABNB,COMPASS,2022-10-28,2022-11-02,position_stop,-8481.134331199068,-0.1805398453923483
NFLX,COMPASS,2022-10-28,2022-11-04,position_stop,-3643.2021756484164,-0.11811848948465405
WMT,COMPASS,2022-11-02,2022-11-09,hold_expired,-1033.6408260519868,-0.009094159077266151
XOM,COMPASS,2022-11-04,2022-11-11,hold_expired,1068.808856270527,0.014602531024875768
PYPL,COMPASS,2022-11-04,2022-11-11,hold_expired,8419.572647594407,0.21082727290666328
XOM,COMPASS,2022-11-11,2022-11-18,hold_expired,-495.4685886640476,-0.008492692146350058
WFC,COMPASS,2022-11-11,2022-11-18,hold_expired,-1254.433268686306,-0.02208188964871041
XOM,COMPASS,2022-11-18,2022-11-28,hold_expired,-1039.3456659041553,-0.02025328303338557
BAC,COMPASS,2022-11-18,2022-11-28,hold_expired,-564.815274856071,-0.008873391678922454
WMT,COMPASS,2022-11-23,2022-12-01,hold_expired,714.9729738929163,0.006232773003939397
JPM,COMPASS,2022-11-25,2022-12-02,hold_expired,-1202.7547655917467,-0.011554541788222092
PYPL,COMPASS,2022-11-25,2022-12-02,hold_expired,-2551.1659535509198,-0.06768224749396894
XOM,COMPASS,2022-11-28,2022-12-05,hold_expired,-4323.890900924178,-0.026955770530037622
BAC,COMPASS,2022-12-02,2022-12-06,position_stop,-4262.244765186065,-0.08536589690142887
WMT,COMPASS,2022-12-02,2022-12-09,hold_expired,-2219.150313687161,-0.048049804657350745
JPM,COMPASS,2022-12-02,2022-12-09,hold_expired,-1274.4289173607117,-0.022196033664757715
XOM,COMPASS,2022-12-06,2022-12-13,hold_expired,3615.6370092936036,0.03244138732851367
NFLX,COMPASS,2022-12-14,2022-12-15,position_stop,-9681.354126478642,-0.08627255130781472
WMT,COMPASS,2022-12-09,2022-12-16,hold_expired,-758.289982247885,-0.017617630521291134
JPM,COMPASS,2022-12-09,2022-12-16,hold_expired,-1479.8391353830316,-0.02171604881460929
XOM,COMPASS,2022-12-13,2022-12-20,hold_expired,-588.5812837054896,-0.005221560442247568
UNH,COMPASS,2022-12-15,2022-12-21,regime_reduce,-31.06024350034738,-0.0002651988056340176
WMT,COMPASS,2022-12-16,2022-12-23,hold_expired,827.3759625250469,0.007145307856021801
