date,hydra_value,combined_value,source,event
2022-09-07,1540520.6437790834,713117.6417640727,HYDRA,
2022-09-08,1539900.3569594426,712830.5067127991,HYDRA,
2022-09-09,1534230.3238880422,710205.809258124,HYDRA,
2022-09-12,1539013.9841456106,712420.1986177559,HYDRA,
2022-09-13,1533888.4972275868,710047.575337027,HYDRA,
2022-09-14,1547158.1014491208,716190.1667445588,HYDRA,
2022-09-15,1537645.1371749048,711786.5499044929,HYDRA,
2022-09-16,1539702.357781296,712738.851526248,HYDRA,
2022-09-19,1541186.9124704993,713426.0621412499,HYDRA,
2022-09-20,1534596.521866214,710375.3248304515,HYDRA,
2022-09-21,1530828.3920594077,708631.0315277023,HYDRA,
2022-09-22,1519703.577497841,703481.2780614031,HYDRA,
2022-09-23,1508867.5582145338,698465.2099232534,HYDRA,
2022-09-26,1496521.0802572384,692749.9400367037,HYDRA,
2022-09-27,1512720.6063510536,700248.8125071032,HYDRA,
2022-09-28,1541014.816897993,713346.3979125883,HYDRA,
2022-09-29,1527320.0772950286,707007.0084018564,HYDRA,
2022-09-30,1522364.1790994443,704712.8889115858,HYDRA,
2022-10-03,1513062.2254511914,700406.9503470961,HYDRA,
2022-10-04,1521908.1282076717,704501.7798052076,HYDRA,
2022-10-05,1488857.8158993523,689202.5620582401,HYDRA,
2022-10-06,1482439.3191381684,686231.3955941689,HYDRA,
2022-10-07,1464852.630694306,678090.3960949599,HYDRA,
2022-10-10,1467824.7840380045,679466.2263975127,HYDRA,
2022-10-11,1449115.0410791324,670805.3572097344,HYDRA,
2022-10-12,1448853.9260887024,670684.4852779257,HYDRA,
2022-10-13,1461925.4717617969,676735.3940159882,HYDRA,
2022-10-14,1449693.7625455258,671073.2513720224,HYDRA,
2022-10-17,1480194.8704879896,685192.4248183216,HYDRA,
2022-10-18,1495547.852426987,692299.4261549128,HYDRA,
2022-10-19,1472013.978542827,681405.4334560056,HYDRA,
2022-10-20,1481115.1455776347,685618.4265109001,HYDRA,
2022-10-21,1497872.5615504123,693375.5500579446,HYDRA,
2022-10-24,1502274.2094482402,695413.1032588383,HYDRA,
2022-10-25,1517416.7330427798,702422.6819747749,HYDRA,
2022-10-26,1538636.8713936363,712245.6305212795,HYDRA,
2022-10-27,1551395.909710206,718151.8774464551,HYDRA,
2022-10-28,1549736.331853212,717383.6473987225,HYDRA,
2022-10-31,1548407.9258259428,716768.7190773807,HYDRA,
2022-11-01,1547812.3042817172,716493.001752386,HYDRA,
2022-11-02,1533897.0259749377,710051.5233530584,HYDRA,
2022-11-03,1544482.339768061,714951.5381889305,HYDRA,
2022-11-04,1531548.4809755892,708964.365658499,HYDRA,
2022-11-07,1534508.3530311256,710334.5108679715,HYDRA,
2022-11-08,1549984.813941359,717498.6714728469,HYDRA,
2022-11-09,1546575.5768347937,715920.5120788355,HYDRA,
2022-11-10,1590489.579444328,736248.607069183,HYDRA,
2022-11-11,1596943.9341272458,739236.372412788,HYDRA,
2022-11-14,1605271.5008485378,743091.2605416175,HYDRA,
2022-11-15,1618274.9971185862,749110.6687411967,HYDRA,
2022-11-16,1604941.8241896557,742938.6509401324,HYDRA,
2022-11-17,1612990.3464226709,746664.3674488147,HYDRA,
2022-11-18,1603430.7123504025,742239.1468370219,HYDRA,
2022-11-21,1590716.2953769146,736353.5554396248,HYDRA,
2022-11-22,1615152.6358225264,747665.3061404598,HYDRA,
2022-11-23,1601797.9521692176,741483.3308765708,HYDRA,
2022-11-25,1598646.1613459478,740024.3451445068,HYDRA,
2022-11-28,1588642.6267330055,735393.6399077455,HYDRA,
2022-11-29,1590602.778191171,736301.0075506213,HYDRA,
2022-11-30,1611833.1030191856,746128.67148773,HYDRA,
2022-12-01,1625386.180398851,752402.4845772603,HYDRA,
2022-12-02,1642740.4151340006,760435.8796498451,HYDRA,
2022-12-05,1623488.8996249186,751524.2202081754,HYDRA,
2022-12-06,1586575.0047116878,734436.5233992094,HYDRA,
2022-12-07,1584404.6938547818,733431.8715197154,HYDRA,
2022-12-08,1586076.565253187,734205.7923326418,HYDRA,
2022-12-09,1577356.3705710229,730169.1540100201,HYDRA,
2022-12-12,1586801.3137261914,734541.283404461,HYDRA,
2022-12-13,1601245.2878456872,741227.4987456123,HYDRA,
2022-12-14,1596629.6343242018,739090.8808640322,HYDRA,
2022-12-15,1563061.104956781,723551.7768626346,HYDRA,
2022-12-16,1553879.0394694058,719301.3353555234,HYDRA,
2022-12-19,1543303.7914731477,714405.9800465145,HYDRA,
2022-12-20,1548873.3825695957,716984.1822175324,HYDRA,
2022-12-21,1568484.9539702868,726062.5140172548,HYDRA,
2022-12-22,1560488.3635501815,722360.837103306,HYDRA,
2022-12-23,1570297.4701443252,726901.5402678339,HYDRA,
2022-12-27,1575918.1770179109,729503.4042849924,HYDRA,
2022-12-28,1559511.3561300095,721908.5736232465,HYDRA,
2022-12-29,1573066.327200708,728183.2633154301,HYDRA,
2022-12-30,1572036.099494944,727706.3637977372,HYDRA,
2023-01-03,1573493.7627944725,728381.1262028003,HYDRA,
2023-01-04,1589860.5818991994,735957.4397629423,HYDRA,
2023-01-05,1581187.8703332422,731942.7817026363,HYDRA,
2023-01-06,1606183.9280754412,743513.6294043511,HYDRA,
2023-01-09,1613418.5468948474,746862.5844036824,HYDRA,
2023-01-10,1633123.6349684082,755984.2057169155,HYDRA,
2023-01-11,1635720.8166603216,757186.4590530518,HYDRA,
2023-01-12,1635236.0120638548,756962.0396582551,HYDRA,
2023-01-13,1640116.132398526,759221.0810535385,HYDRA,
2023-01-17,1628311.0478018755,753756.4258914127,HYDRA,
2023-01-18,1617787.4360494325,748884.9733561624,HYDRA,
2023-01-19,1609427.0393060637,745014.8879834551,HYDRA,
2023-01-20,1627716.0280293438,753480.9871306897,HYDRA,
2023-01-23,1636539.2447505929,757565.3150664682,HYDRA,
2023-01-24,1643054.2120572503,760581.138412072,HYDRA,
2023-01-25,1652190.9994819518,764810.6203913718,HYDRA,
2023-01-26,1653958.5885127329,765628.8495571598,HYDRA,
2023-01-27,1644861.5805163882,761417.7817498838,HYDRA,
2023-01-30,1628403.858285549,753799.3885050691,HYDRA,
2023-01-31,1630678.6705624652,754852.4148133638,HYDRA,
2023-02-01,1635838.4551513772,757240.9147227381,HYDRA,
2023-02-02,1628504.999045347,753846.2072610558,HYDRA,
2023-02-03,1615560.5615649668,747854.1377829561,HYDRA,
2023-02-06,1608189.230480478,744441.8977322562,HYDRA,
2023-02-07,1622228.9087017055,750940.9617108393,HYDRA,
2023-02-08,1616088.6959613424,748098.6148412797,HYDRA,
2023-02-09,1607791.4977122112,744257.7844878775,HYDRA,
2023-02-10,1620564.0204359486,750170.2734382272,HYDRA,
2023-02-13,1627752.5826696346,753497.9085260538,HYDRA,
2023-02-14,1633370.2457379955,756098.3635447592,HYDRA,
2023-02-15,1636531.0495880886,757561.5214691657,HYDRA,
2023-02-16,1622650.7937014208,751136.2551899026,HYDRA,
2023-02-17,1616879.186417575,748464.538331018,HYDRA,
2023-02-21,1596846.1536012709,739191.1091322375,HYDRA,
2023-02-22,1590991.5345729813,736480.9655637365,HYDRA,
2023-02-23,1579227.6526081322,731035.3833843346,HYDRA,
2023-02-24,1552682.0536161074,718747.2423400383,HYDRA,
2023-02-27,1564993.6618049298,724446.3707700208,HYDRA,
2023-02-28,1563945.561282443,723961.1978020727,HYDRA,
2023-03-01,1571430.5652549446,727426.0578174315,HYDRA,
2023-03-02,1580543.845160838,731644.658003979,HYDRA,
2023-03-03,1598817.217152298,740103.528058236,HYDRA,
2023-03-06,1594847.9816591,738266.1415448219,HYDRA,
2023-03-07,1576744.730930908,729886.0217978493,HYDRA,
2023-03-08,1581442.1554460337,732060.4920369328,HYDRA,
2023-03-09,1567944.0552705612,725812.128274786,HYDRA,
2023-03-10,1562833.6551953529,723446.4887977559,HYDRA,
2023-03-13,1552266.962355337,718555.0937296364,HYDRA,
2023-03-14,1584475.7007014304,733464.7410792606,HYDRA,
2023-03-15,1534469.1506074278,710316.3637953883,HYDRA,
2023-03-16,1547920.8769177748,716543.2607752031,HYDRA,
2023-03-17,1519279.1210379845,703284.7942356874,HYDRA,
2023-03-20,1535834.471477623,710948.3802523807,HYDRA,
2023-03-21,1552639.009634332,718727.3169836986,HYDRA,
2023-03-22,1533341.9474521012,709794.5736725739,HYDRA,
2023-03-23,1537136.6254304333,711551.1563072109,HYDRA,
2023-03-24,1537386.2303741523,711666.7001589318,HYDRA,
2023-03-27,1547551.8507138076,716372.4359976287,HYDRA,
2023-03-28,1553230.7930139566,719001.2575958008,HYDRA,
2023-03-29,1562816.7829590118,723438.6785230677,HYDRA,
2023-03-30,1572589.2601269,727962.4256732921,HYDRA,
2023-03-31,1584698.163607886,733567.7206945433,HYDRA,
2023-04-03,1594854.5122129342,738269.1645832787,HYDRA,
2023-04-04,1587665.558950345,734941.3484854732,HYDRA,
2023-04-05,1587434.3696382786,734834.329356786,HYDRA,
2023-04-06,1583555.7212746434,733038.8762510604,HYDRA,
2023-04-10,1583805.498668441,733154.4999311131,HYDRA,
2023-04-11,1582491.467445009,732546.2258057112,HYDRA,
2023-04-12,1579993.4117307886,731389.8585690152,HYDRA,
2023-04-13,1595276.9786205092,738464.7272000543,HYDRA,
2023-04-14,1575525.181397018,729321.4838988383,HYDRA,
2023-04-17,1580320.246700012,731541.1527327382,HYDRA,
2023-04-18,1587584.105879662,734903.6432967018,HYDRA,
2023-04-19,1585993.9348461102,734167.5421467255,HYDRA,
2023-04-20,1582791.4903571943,732685.1084831208,HYDRA,
2023-04-21,1578954.6503836804,730909.0087698274,HYDRA,
2023-04-24,1585368.799303119,733878.1625879372,HYDRA,
2023-04-25,1564429.0346381122,724185.0009563131,HYDRA,
2023-04-26,1556487.516642536,720508.8174478989,HYDRA,
2023-04-27,1562482.2429839775,723283.8176589592,HYDRA,
2023-04-28,1575601.0136980528,729356.5871945336,HYDRA,
2023-05-01,1583033.2758876276,732797.0326744461,HYDRA,
2023-05-02,1545658.2836567657,715495.8907337316,HYDRA,
2023-05-03,1530765.8143550518,708602.0638763194,HYDRA,
2023-05-04,1516340.9451271575,701924.6923213906,HYDRA,
2023-05-05,1534082.818744534,710137.5281088181,HYDRA,
2023-05-08,1537134.9164635672,711550.3652146496,HYDRA,
2023-05-09,1537797.2102563004,711856.9455837839,HYDRA,
2023-05-10,1535878.7050675403,710968.8562865418,HYDRA,
2023-05-11,1532664.8838016102,709481.156234312,HYDRA,
2023-05-12,1533250.587390005,709752.282469079,HYDRA,
2023-05-15,1542461.2032207623,714015.9401272535,HYDRA,
2023-05-16,1535403.4652667346,710748.864501692,HYDRA,
2023-05-17,1542166.7860502985,713879.652386389,HYDRA,
2023-05-18,1545122.536986787,715247.889901402,HYDRA,
2023-05-19,1551015.4175139065,717975.7449818689,HYDRA,
2023-05-22,1545745.2624552352,715536.1538200451,HYDRA,
2023-05-23,1518057.6443720362,702719.3642539413,HYDRA,
2023-05-24,1514822.4942514133,701221.7909276198,HYDRA,
2023-05-25,1516797.6175122634,702136.0891213238,HYDRA,
2023-05-26,1522093.091197337,704587.4004501092,HYDRA,
2023-05-30,1517077.5723878464,702265.6821660403,HYDRA,
2023-05-31,1515919.7498239318,701729.7181075941,HYDRA,
2023-06-01,1530293.2887824534,708383.328526446,HYDRA,
2023-06-02,1543317.160079047,714412.1684664823,HYDRA,
2023-06-05,1547171.7375982422,716196.4790121315,HYDRA,
2023-06-06,1546634.370935258,715947.7282738552,HYDRA,
2023-06-07,1537219.8764067823,711589.6937589279,HYDRA,
2023-06-08,1550006.1104820422,717508.5297885607,HYDRA,
2023-06-09,1555743.6320108688,720164.4681161188,HYDRA,
2023-06-12,1568291.9562303936,725973.1740310015,HYDRA,
2023-06-13,1575602.2975860364,729357.1815151452,HYDRA,
2023-06-14,1590145.384820121,736089.277001317,HYDRA,
2023-06-15,1602123.3489670274,741633.9593008171,HYDRA,
2023-06-16,1590736.3298644428,736362.8295422198,HYDRA,
2023-06-20,1588302.764709822,735236.3154308052,HYDRA,
2023-06-21,1587055.6916485005,734659.0367009237,HYDRA,
2023-06-22,1592313.4542745824,737092.8913201445,HYDRA,
2023-06-23,1583008.023275325,732785.3430658672,HYDRA,
2023-06-26,1576508.3106114254,729776.5811997141,HYDRA,
2023-06-27,1595414.277749895,738528.2839149605,HYDRA,
2023-06-28,1602549.2916197986,741831.1310954943,HYDRA,
2023-06-29,1613504.588944631,746902.4138625618,HYDRA,
2023-06-30,1629783.0634058665,754437.8320773,HYDRA,
2023-07-03,1619750.1614634178,749793.5325009581,HYDRA,
2023-07-05,1618465.1857024324,749198.7083497217,HYDRA,
2023-07-06,1604687.4029432198,742820.8775886324,HYDRA,
2023-07-07,1599892.1197964046,740601.1079133237,HYDRA,
2023-07-10,1616973.3251979842,748508.1158224037,HYDRA,
2023-07-11,1609625.4486507322,745106.7330389209,HYDRA,
2023-07-12,1622412.8624017602,751026.1151486113,HYDRA,
2023-07-13,1623726.8573288578,751634.3724721893,HYDRA,
2023-07-14,1633935.544948788,756360.0444522621,HYDRA,
2023-07-17,1639322.9923249802,758853.931037653,HYDRA,
2023-07-18,1651295.1958545796,764395.9467076304,HYDRA,
2023-07-19,1647792.003879885,762774.2949564974,HYDRA,
2023-07-20,1637251.4642805003,757895.006404028,HYDRA,
2023-07-21,1624231.1311704046,751867.8043149494,HYDRA,
2023-07-24,1613400.3951300266,746854.1818264272,HYDRA,
2023-07-25,1631514.5666819192,755239.3568980881,HYDRA,
2023-07-26,1623407.9938195262,751486.7683522851,HYDRA,
2023-07-27,1609923.1480753554,745244.5401578967,HYDRA,
2023-07-28,1626622.2369576676,752974.6636920742,HYDRA,
2023-07-31,1634490.361872608,756616.8730367562,HYDRA,
2023-08-01,1629446.8813654592,754282.2110897937,HYDRA,
2023-08-02,1609070.274165538,744849.7389367984,HYDRA,
2023-08-03,1606705.7689893658,743755.1931661981,HYDRA,
2023-08-04,1604726.4158303095,742838.9369234113,HYDRA,
2023-08-07,1616236.0215435356,748166.8128704131,HYDRA,
2023-08-08,1631951.5984012573,755441.661898238,HYDRA,
2023-08-09,1624131.8275235412,751821.8359712237,HYDRA,
2023-08-10,1620782.3597605748,750271.344219012,HYDRA,
2023-08-11,1613605.8988171336,746949.3109019871,HYDRA,
2023-08-14,1627611.1755680616,753432.4502024606,HYDRA,
2023-08-15,1613393.9235078967,746851.1860678633,HYDRA,
2023-08-16,1601514.770410793,741352.2440855085,HYDRA,
2023-08-17,1586567.8697870336,734433.2205933277,HYDRA,
2023-08-18,1587553.0032285592,734889.2456647739,HYDRA,
2023-08-21,1605702.6324683758,743290.8343449748,HYDRA,
2023-08-22,1595382.0185084878,738513.3508893957,HYDRA,
2023-08-23,1615548.001462798,747848.3236249473,HYDRA,
2023-08-24,1592945.0837291805,737385.27695545,HYDRA,
2023-08-25,1602178.0259954038,741659.2696747433,HYDRA,
2023-08-28,1612622.3540539993,746494.0212407367,HYDRA,
2023-08-29,1634838.6580624564,756778.101747675,HYDRA,
2023-08-30,1638840.1966524012,758630.4415875939,HYDRA,
2023-08-31,1646152.035283415,762015.1421708441,HYDRA,
2023-09-01,1644185.5448207594,761104.8401590253,HYDRA,
2023-09-05,1646926.171244463,762373.49505185,HYDRA,
2023-09-06,1648206.8963020795,762966.35152315,HYDRA,
2023-09-07,1648713.3386835214,763200.787197999,HYDRA,
2023-09-08,1658290.792511465,767634.2566977215,HYDRA,
2023-09-11,1664455.6288079135,770488.0019813942,HYDRA,
2023-09-12,1655943.678106775,766547.7612353064,HYDRA,
2023-09-13,1642007.5902567978,760096.6499547634,HYDRA,
2023-09-14,1648312.39777912,763015.1888852546,HYDRA,
2023-09-15,1637174.2405399,757859.2590013517,HYDRA,
2023-09-18,1634841.249829941,756779.3014947374,HYDRA,
2023-09-19,1633383.300776817,756104.406812362,HYDRA,
2023-09-20,1621850.1369940822,750765.6256723399,HYDRA,
2023-09-21,1606353.015513708,743591.9011469056,HYDRA,
2023-09-22,1602429.1480865227,741775.5158244701,HYDRA,
2023-09-25,1613854.2920467106,747064.2938428662,HYDRA,
2023-09-26,1592248.7449052923,737062.9369063472,HYDRA,
2023-09-27,1600439.543173774,740854.513974121,HYDRA,
2023-09-28,1614466.645923656,747347.7566801971,HYDRA,
2023-09-29,1608493.2749856913,744582.642032844,HYDRA,
2023-10-02,1610314.2970682762,745425.605727214,HYDRA,
2023-10-03,1591621.8403266734,736772.7384487536,HYDRA,
2023-10-04,1585044.8625278464,733728.210018204,HYDRA,
2023-10-05,1586230.2808871646,734276.948360864,HYDRA,
2023-10-06,1608073.9805106588,744388.5477255414,HYDRA,
2023-10-09,1638904.6768715046,758660.289926189,HYDRA,
2023-10-10,1642104.7098073266,760141.6072652171,HYDRA,
2023-10-11,1649606.447494102,763614.2134324429,HYDRA,
2023-10-12,1646866.7683744836,762345.9970532194,HYDRA,
2023-10-13,1653691.467998925,765505.1976271181,HYDRA,
2023-10-16,1665176.5835104445,770821.7368906694,HYDRA,
2023-10-17,1666271.5128425946,771328.5872379169,HYDRA,
2023-10-18,1654831.529178278,766032.9398180263,HYDRA,
2023-10-19,1637060.7327288068,757806.7154519388,HYDRA,
2023-10-20,1619836.6866134596,749833.5855902832,HYDRA,
2023-10-23,1613006.7971934727,746671.9826241961,HYDRA,
2023-10-24,1621733.0045572557,750711.4042586506,HYDRA,
2023-10-25,1603521.0146496866,742280.9483948088,HYDRA,
2023-10-26,1571717.2411220188,727558.7620555119,HYDRA,
2023-10-27,1562597.7176060076,723337.271658735,HYDRA,
2023-10-30,1577304.6548285806,730145.2144357988,HYDRA,
2023-10-31,1570947.2069858853,727202.3079375778,HYDRA,
2023-11-01,1575774.2078271676,729436.7599526345,HYDRA,
2023-11-02,1602234.3258003632,741685.3312431535,HYDRA,
2023-11-03,1598785.9482025935,740089.0534455376,HYDRA,
2023-11-06,1621959.684833113,750816.3361233461,HYDRA,
2023-11-07,1619984.5530205234,749902.033970983,HYDRA,
2023-11-08,1615215.20346535,747694.2691342909,HYDRA,
2023-11-09,1613475.3869641926,746888.8960642073,HYDRA,
2023-11-10,1623147.8729845271,751366.3566218901,HYDRA,
2023-11-13,1629997.5485465515,754537.11872973,HYDRA,
2023-11-14,1650067.249143675,763827.5216974063,HYDRA,
2023-11-15,1642113.8989218934,760145.8609697919,HYDRA,
2023-11-16,1628817.7890560003,753990.9999164911,HYDRA,
2023-11-17,1638411.204109976,758431.8579779402,HYDRA,
2023-11-20,1644389.066248989,761199.0516332659,HYDRA,
2023-11-21,1639193.1189766752,758793.8117680777,HYDRA,
2023-11-22,1647968.491384079,762855.9922406599,HYDRA,
2023-11-24,1654311.0833815616,765792.021865567,HYDRA,
2023-11-27,1650884.3048722306,764205.7424351095,HYDRA,
2023-11-28,1653330.5780475596,765338.139177046,HYDRA,
2023-11-29,1646017.2416913677,761952.7452864706,HYDRA,
2023-11-30,1648716.3822101287,763202.1960674786,HYDRA,
2023-12-01,1659279.9603345792,768092.1493122589,HYDRA,
2023-12-04,1656301.143258927,766713.2343221783,HYDRA,
2023-12-05,1655536.3801381986,766359.2201936664,HYDRA,
2023-12-06,1635611.1701231604,757135.7029140008,HYDRA,
2023-12-07,1638298.6658458184,758379.7632384971,HYDRA,
2023-12-08,1645998.113912327,761943.8909054943,HYDRA,
2023-12-11,1653496.7141392652,765415.0447209006,HYDRA,
2023-12-12,1659727.8378602176,768299.4749110247,HYDRA,
2023-12-13,1677982.843578888,776749.8430908066,HYDRA,
2023-12-14,1671320.1341999378,773665.6289199268,HYDRA,
2023-12-15,1666434.5474195334,771404.0570691732,HYDRA,
2023-12-18,1674408.7647483104,775095.3773246824,HYDRA,
2023-12-19,1677186.2679596643,776381.1027371079,HYDRA,
2023-12-20,1661931.8953325548,769319.7483317886,HYDRA,
2023-12-21,1672492.4327485254,774208.2940116205,HYDRA,
2023-12-22,1673329.6560519806,774595.8504589818,HYDRA,
2023-12-26,1679179.6870571766,777303.8701999171,HYDRA,
2023-12-27,1684145.6517876408,779602.6495586832,HYDRA,
2023-12-28,1684077.8636508472,779571.269962152,HYDRA,
2023-12-29,1679991.5806014554,777679.7013268791,HYDRA,
2024-01-02,1656979.18487908,767027.1044693484,HYDRA,
2024-01-03,1638408.5188015318,758430.614930122,HYDRA,
2024-01-04,1638150.0009967205,758310.9452534673,HYDRA,
2024-01-05,1645487.1621933277,761707.3678271578,HYDRA,
2024-01-08,1673602.8027509465,774722.2919517389,HYDRA,
2024-01-09,1669773.2016922042,772949.543182071,HYDRA,
2024-01-10,1672986.0838886718,774436.8085325632,HYDRA,
2024-01-11,1663515.7464034462,770052.9239274163,HYDRA,
2024-01-12,1659386.2232053338,777109.821643324,OIL,Yemen (Strikes on Houthi targets)
2024-01-16,1647264.0106876052,774116.0159123649,OIL,Yemen (Strikes on Houthi targets)
2024-01-17,1632910.9188666148,775826.7270835895,OIL,Yemen (Strikes on Houthi targets)
2024-01-18,1640146.2973490194,792078.9318732074,OIL,Yemen (Strikes on Houthi targets)
2024-01-19,1667731.3034683657,784915.1707919714,OIL,Yemen (Strikes on Houthi targets)
2024-01-22,1670391.494450931,803947.2914317152,OIL,Yemen (Strikes on Houthi targets)
2024-01-23,1670674.0131441806,795179.6825445831,OIL,Yemen (Strikes on Houthi targets)
2024-01-24,1678286.0654387623,802878.0051777258,OIL,Yemen (Strikes on Houthi targets)
2024-01-25,1689475.926440932,827149.3674217362,OIL,Yemen (Strikes on Houthi targets)
2024-01-26,1683589.0778749674,834099.3201972272,OIL,Yemen (Strikes on Houthi targets)
2024-01-29,1696368.5218858437,820947.8660789849,OIL,Yemen (Strikes on Houthi targets)
2024-01-30,1689557.4127262775,832067.774204753,OIL,Yemen (Strikes on Houthi targets)
2024-01-31,1666219.8107750127,811004.1075725348,OIL,Yemen (Strikes on Houthi targets)
2024-02-01,1681515.736982121,789298.9344479934,OIL,Yemen (Strikes on Houthi targets)
2024-02-02,1687503.8764430264,772832.9213526305,OIL,Yemen (Strikes on Houthi targets)
2024-02-05,1688264.3766125734,778179.0263222253,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-06,1683048.936270582,783845.8845379819,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-07,1698345.5289928296,789726.6326345716,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-08,1699416.6026036935,814960.2546170668,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-09,1706309.975330941,821589.3725713083,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-12,1705223.616682034,822444.7689444646,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-13,1697252.7319458418,832602.4173317478,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-14,1740254.9252054803,819450.9632135055,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-15,1748287.753062056,834313.1285029723,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-16,1733490.1605026848,846716.131188475,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-20,1713259.1020547142,835916.9763088685,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-21,1667788.088463353,833030.115518326,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-22,1749020.5502708235,840514.6298457237,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-23,1752272.2377448576,817847.1154076095,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-26,1770212.7533748187,829501.6666603723,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-27,1784389.9270361825,843294.6272709378,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-28,1775173.779328164,839766.178412984,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-02-29,1808505.2712236491,836772.3726820248,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-01,1845735.7083568024,855056.0418890289,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-04,1854058.778087147,841904.5877707866,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-05,1843404.9666535784,835596.2230627069,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-06,1864567.194483973,846074.5431210637,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-07,1889484.4910162569,843936.133763261,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-08,1859507.8295164995,834099.3201972275,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-11,1824112.9847151788,833243.9238240712,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-12,1854083.4283542652,829287.7767795392,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-13,1834412.9300083383,852382.9894042315,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-14,1814319.4150868,868849.0024995946,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-15,1806384.3646073304,866496.7032609587,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-18,1809358.3383750948,884459.6192218012,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-19,1802221.8396212088,892478.7766761936,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-20,1820084.638003609,873339.7110960331,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-21,1839692.33925062,866817.4565071202,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-22,1847005.8412994123,862112.8580298484,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-25,1841775.071002977,876226.5718865754,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-26,1832179.4911587995,872698.2046037096,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-27,1837423.295261136,869811.2622380791,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-03-28,1836593.8582364796,889271.0810644012,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-04-01,1838950.244526769,895044.8842205743,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-04-02,1832227.6218787583,910441.692637036,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-04-03,1843728.7701658208,913435.4983679951,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-04-04,1800528.6736987487,925838.4194784096,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-04-05,1822237.928905376,929260.0049710348,OIL,Yemen/Iraq/Syria (Multi-target strikes)
2024-04-08,1812774.3011133363,924433.9772226401,HYDRA,
2024-04-09,1808401.6910028092,922204.141245356,HYDRA,
2024-04-10,1794469.5606007604,915099.3766252703,HYDRA,
2024-04-11,1827779.373225941,932085.894222483,HYDRA,
2024-04-12,1789962.240307794,912800.8444679664,HYDRA,
2024-04-15,1769248.8354594484,902237.9325742911,HYDRA,
2024-04-16,1776311.2163923676,905839.4316083795,HYDRA,
2024-04-17,1758637.6585808627,896826.7060146143,HYDRA,
2024-04-18,1757888.552378893,896444.6952892726,HYDRA,
2024-04-19,1743394.263723527,889053.2550529102,HYDRA,
2024-04-22,1785261.6719404375,910403.7644186885,HYDRA,
2024-04-23,1817434.4417841616,926810.4409512476,HYDRA,
2024-04-24,1812149.154042129,924115.1801208549,HYDRA,
2024-04-25,1809060.0589578496,922539.8795150236,HYDRA,
2024-04-26,1838912.7677814951,937763.4284873159,HYDRA,
2024-04-29,1836476.8450462047,936521.216623981,HYDRA,
2024-04-30,1819771.5358943185,928002.2546271525,HYDRA,
2024-05-01,1813534.9418136615,924821.8700272803,HYDRA,
2024-05-02,1831533.6138753889,934000.3893766168,HYDRA,
2024-05-03,1850034.1961005093,943434.8605056475,HYDRA,
2024-05-06,1880291.3797255603,958864.6735722179,HYDRA,
2024-05-07,1876295.799724402,956827.1061213149,HYDRA,
