date,value
2016-01-19,526761.2782064116
2016-01-20,524980.5922587047
2016-01-21,525555.4875895444
2016-01-22,526084.340340291
2016-01-25,526266.5881213075
2016-01-26,529047.2882753684
2016-01-27,528568.5133171373
2016-01-28,531271.1286453172
2016-01-29,536163.3630586722
2016-02-01,535689.4832666246
2016-02-02,534553.659773489
2016-02-03,533184.1326936933
2016-02-04,531674.4274608793
2016-02-05,525901.1881182522
2016-02-08,525300.817413721
2016-02-09,526460.3945174725
2016-02-10,528087.445134431
2016-02-11,526965.5501171353
2016-02-12,530906.0204759529
2016-02-16,536314.375145088
2016-02-17,539187.5392120527
2016-02-18,539997.7462416352
2016-02-19,538122.9199562279
2016-02-22,539750.7198697983
2016-02-23,538908.5552319606
2016-02-24,540243.9788055406
2016-02-25,542339.633046458
2016-02-26,540142.7448457506
2016-02-29,538999.1445182287
2016-03-01,542785.4416756036
2016-03-02,543229.090451696
2016-03-03,542090.8732873603
2016-03-04,543509.1993311786
2016-03-07,545958.2048743471
2016-03-08,547100.1818038069
2016-03-09,547408.0022196593
2016-03-10,548224.7012084064
2016-03-11,548499.1125054186
2016-03-14,548683.2641970511
2016-03-15,550346.8090270192
2016-03-16,550670.5146856424
2016-03-17,552239.0363215283
2016-03-18,551580.2898838387
2016-03-21,553506.286373029
2016-03-22,552246.3505268111
2016-03-23,552358.4529590791
2016-03-24,552461.7831005084
2016-03-28,552877.7773681898
2016-03-29,555437.1535979206
2016-03-30,557412.8014505844
2016-03-31,555986.7479351831
2016-04-01,559037.9614538355
2016-04-04,559381.0226530642
2016-04-05,557618.4901295737
2016-04-06,559395.2723590794
2016-04-07,557288.416403136
2016-04-08,557476.746288893
2016-04-11,556742.5636980394
2016-04-12,558049.4828939522
2016-04-13,556453.5784630303
2016-04-14,556479.520568048
2016-04-15,557703.798989549
2016-04-18,560962.2353165539
2016-04-19,563198.0870084955
2016-04-20,557729.7918157137
2016-04-21,554286.7980277963
2016-04-22,555808.8520550557
2016-04-25,558152.6248809734
2016-04-26,558258.468537133
2016-04-27,559963.2866465125
2016-04-28,557313.0149292848
2016-04-29,554694.7147883987
2016-05-02,558463.7744071656
2016-05-03,557333.4447395105
2016-05-04,555756.0552398122
2016-05-05,554424.0493672183
2016-05-06,556506.9361998043
2016-05-09,556775.6943342335
2016-05-10,560625.8121355197
2016-05-11,557654.5248611377
2016-05-12,558429.3671893801
2016-05-13,554934.8938566949
2016-05-16,557372.9354373005
2016-05-17,555518.3668014868
2016-05-18,554078.1473865659
2016-05-19,553293.1979817332
2016-05-20,553964.4358250989
2016-05-23,552964.0792050301
2016-05-24,556451.3093410031
2016-05-25,558989.7923629187
2016-05-26,558944.8566855271
2016-05-27,560115.3221287865
2016-05-31,558243.9394561683
2016-06-01,558520.6351738087
2016-06-02,559376.5760417762
2016-06-03,559415.2853414075
2016-06-06,562230.1635106499
2016-06-07,564848.3565687657
2016-06-08,566085.3974463643
2016-06-09,566580.9872504928
2016-06-10,562791.5276836841
2016-06-13,559915.2709229036
2016-06-14,557501.607230959
2016-06-15,556611.0133048862
2016-06-16,558819.9953480707
2016-06-17,557003.5078904461
2016-06-20,563254.5098448561
2016-06-21,563387.0099928987
2016-06-22,561720.6237913558
2016-06-23,566396.7966955691
2016-06-24,556320.5912779481
2016-06-27,555867.3353436382
2016-06-28,560068.6396120653
2016-06-29,564032.4181257656
2016-06-30,567865.8695814908
2016-07-01,568480.6180092389
2016-07-05,569073.5662351046
2016-07-06,571750.0400578487
2016-07-07,569898.6770059129
2016-07-08,573647.6657823167
2016-07-11,574469.388386311
2016-07-12,576679.5461184357
2016-07-13,577282.7457487567
2016-07-14,578830.2774883525
2016-07-15,578324.0659470495
2016-07-18,578309.261871441
2016-07-19,580599.3064649643
2016-07-20,582613.2749358458
2016-07-21,582151.3096319048
2016-07-22,583640.9439302094
2016-07-25,580499.7641504408
2016-07-26,579323.7612959938
2016-07-27,579402.0734969629
2016-07-28,577620.6857013318
2016-07-29,580939.4148302572
2016-08-01,577837.0880838343
2016-08-02,576816.2164586706
2016-08-03,574545.1624387905
2016-08-04,574734.5681273189
2016-08-05,576676.9921469276
2016-08-08,574668.7719087373
2016-08-09,576856.2653738391
2016-08-10,576963.1694932826
2016-08-11,578931.9936470045
2016-08-12,578219.884262003
2016-08-15,577096.6780451536
2016-08-16,572750.2383024248
2016-08-17,573476.4064887571
2016-08-18,573053.3122227999
2016-08-19,570191.2325770056
2016-08-22,569868.3733809252
2016-08-23,569964.2974613425
2016-08-24,568311.8437493726
2016-08-25,566945.47468006
2016-08-26,566828.6269707445
2016-08-29,568662.2776428954
2016-08-30,567763.0344141745
2016-08-31,567079.0029690188
2016-09-01,570139.1099059393
2016-09-02,572065.3164592783
2016-09-06,575261.2174220383
2016-09-07,574575.165850015
2016-09-08,573949.2868823402
2016-09-09,562618.8360520604
2016-09-12,569367.5190805944
2016-09-13,563845.9151061499
2016-09-14,564120.6425587767
2016-09-15,569476.2199952815
2016-09-16,570558.0840004988
2016-09-19,570347.0180969945
2016-09-20,571711.5069896865
2016-09-21,576305.3375297295
2016-09-22,578370.739909543
2016-09-23,574514.0633055525
2016-09-26,570925.0540735706
2016-09-27,574552.597299565
2016-09-28,576525.0704459277
2016-09-29,572258.4906586534
2016-09-30,576575.6375360797
2016-10-03,575441.2360018742
2016-10-04,575169.6761279177
2016-10-05,576860.1442694427
2016-10-06,577390.9102908354
2016-10-07,578164.3632352854
2016-10-10,578371.4087315443
2016-10-11,572249.1935133904
2016-10-12,569919.3093262119
2016-10-13,567924.6040470649
2016-10-14,568805.3634667635
2016-10-17,566847.7173074048
2016-10-18,571146.8505496347
2016-10-19,564952.2861222038
2016-10-20,565426.6088996993
2016-10-21,567563.0084080406
2016-10-24,571530.3144273047
2016-10-25,571167.5480939674
