date,hydra_value,tlt_blend_value,ief_blend_value
2000-06-23,127541.00390854018,125516.95971213585,125516.95971213585
2000-06-26,127761.42071273664,125862.99916777892,125862.99916777892
2000-06-27,127833.77347245594,125830.78853114745,125830.78853114745
2000-06-28,128177.77492098528,126153.81963328272,126153.81963328272
2000-06-29,125727.2908937136,123984.62760763885,123984.62760763885
2000-06-30,126728.00125111442,124917.49258467498,124917.49258467498
2000-07-03,127215.88050177852,125498.2382841778,125498.2382841778
2000-07-05,125502.71070095102,123835.36237205409,123835.36237205409
2000-07-06,127371.57153681738,125499.11744938679,125499.11744938679
2000-07-07,127804.994346172,126063.92354177592,126063.92354177592
2000-07-10,127730.54143436466,125980.22329075259,125980.22329075259
2000-07-11,127649.41840630442,125938.84407846275,125938.84407846275
2000-07-12,127934.231889354,126260.03844848316,126260.03844848316
2000-07-13,128122.01897339772,126473.12912412021,126473.12912412021
2000-07-14,129069.40877481832,127392.05894156272,127392.05894156272
2000-07-17,128881.31243589276,127213.20805824817,127213.20805824817
2000-07-18,128757.67283723917,127005.4770728207,127005.4770728207
2000-07-19,129223.68775595116,127294.17420885494,127294.17420885494
2000-07-20,129853.7993192594,127998.5005522044,127998.5005522044
2000-07-21,129913.5971306354,127798.96931346794,127798.96931346794
2000-07-24,129691.41618302834,127540.17935993234,127540.17935993234
2000-07-25,129449.98294691142,127379.07666323808,127379.07666323808
2000-07-26,129022.18869874525,126896.9689997489,126896.9689997489
2000-07-27,128097.8103059169,126080.69361675477,126080.69361675477
2000-07-28,128598.2846984515,126499.39815696409,126499.39815696409
2000-07-31,130998.14413032802,128586.6655962403,128586.6655962403
2000-08-01,132725.0798052549,130106.21754912999,130106.21754912999
2000-08-02,132983.1798828586,130386.27154579124,130386.27154579124
2000-08-03,133601.26607224438,130991.56340976976,130991.56340976976
2000-08-04,133617.6367370619,131075.495499046,131075.495499046
2000-08-07,134080.9832955287,131618.5531185628,131618.5531185628
2000-08-08,134043.61647359916,131637.3597468206,131637.3597468206
2000-08-09,134127.01370216458,131596.30769146132,131596.30769146132
2000-08-10,133971.11755245578,131402.14259337977,131402.14259337977
2000-08-11,134228.13583792257,131677.99165422627,131677.99165422627
2000-08-14,134515.6965938645,132085.26880594608,132085.26880594608
2000-08-15,134402.90334273502,131980.06594768845,131980.06594768845
2000-08-16,134297.0618547933,131844.71833689758,131844.71833689758
2000-08-17,134847.00367674846,132442.23934283725,132442.23934283725
2000-08-18,134375.39372264658,132004.42866608885,132004.42866608885
2000-08-21,134923.44718886705,132533.70362629055,132533.70362629055
2000-08-22,135117.9377548868,132674.07654676028,132674.07654676028
2000-08-23,134815.8818734058,132474.4036634082,132474.4036634082
2000-08-24,135272.94585847142,132897.32043819106,132897.32043819106
2000-08-25,135247.69713776655,132870.7472558543,132870.7472558543
2000-08-28,134260.904629344,132092.01800844906,132092.01800844906
2000-08-29,133558.59994242413,131507.42464903058,131507.42464903058
2000-08-30,133607.09434767498,131422.12196199762,131422.12196199762
2000-08-31,133313.74579995373,131457.23696213934,131457.23696213934
2000-09-01,133400.19448316548,131512.47786061183,131512.47786061183
2000-09-05,133368.52180607404,131352.3493498224,131352.3493498224
2000-09-06,133218.7870487803,131039.66065259188,131039.66065259188
2000-09-07,133503.0137847252,131384.78276325235,131384.78276325235
2000-09-08,133197.20618366325,131022.36286807082,131022.36286807082
2000-09-11,133177.46283685087,130981.92663625494,130981.92663625494
2000-09-12,132521.16326990302,130332.71248238288,130332.71248238288
2000-09-13,131871.28384379015,129821.33408284292,129821.33408284292
2000-09-14,131981.87499865767,129969.74908723356,129969.74908723356
2000-09-15,131289.8783706246,129103.78598025435,129103.78598025435
2000-09-18,130155.91117933772,128015.80453321298,128015.80453321298
2000-09-19,133178.00293191406,130670.29053864484,130670.29053864484
2000-09-20,132941.85887700884,130307.14827364494,130307.14827364494
2000-09-21,129945.68244307637,127842.3576762503,127842.3576762503
2000-09-22,131559.7458196782,129459.9684050087,129459.9684050087
2000-09-25,132692.6681080204,130462.35813993655,130462.35813993655
2000-09-26,132386.19121738913,130201.47142648972,130201.47142648972
2000-09-27,132581.2016910314,130471.45117613523,130471.45117613523
2000-09-28,133215.84471976178,131104.73676016598,131104.73676016598
2000-09-29,133274.46964691288,131106.20760161718,131106.20760161718
2000-10-02,133242.2626617072,131067.29731375012,131067.29731375012
2000-10-03,133444.8898743965,131200.7247023347,131200.7247023347
2000-10-04,133558.10818775513,131263.94212763384,131263.94212763384
2000-10-05,133367.87317611408,131112.30472348927,131112.30472348927
2000-10-06,133051.02474097884,130816.04388681489,130816.04388681489
2000-10-09,133375.76301981875,131106.86571025488,131106.86571025488
2000-10-10,133012.18095888972,130858.89905768093,130858.89905768093
2000-10-11,133086.13369732111,130875.10413665108,130875.10413665108
2000-10-12,132973.80706249754,130923.94142600991,130923.94142600991
2000-10-13,133174.5961106555,130997.24600661694,130997.24600661694
2000-10-16,132999.88827055204,130829.5319159833,130829.5319159833
2000-10-17,132608.61291858368,130492.73774628738,130492.73774628738
2000-10-18,132614.48613763877,130478.3960711893,130478.3960711893
2000-10-19,133181.4719048075,130947.74442247368,130947.74442247368
2000-10-20,133357.5521929203,131121.56723483975,131121.56723483975
2000-10-23,133139.21596577833,130912.50121975256,130912.50121975256
2000-10-24,133410.165968125,131138.95689561852,131138.95689561852
2000-10-25,133322.47500378228,130971.0122652551,130971.0122652551
2000-10-26,133266.0664478863,130891.9300598215,130891.9300598215
2000-10-27,133282.27512409183,130893.10903345198,130893.10903345198
2000-10-30,133619.3939154018,131172.0479682109,131172.0479682109
2000-10-31,133733.27185238068,131281.96046143517,131281.96046143517
2000-11-01,133729.74616976947,131254.2390301201,131254.2390301201
2000-11-02,133771.00149376516,131301.09100928518,131301.09100928518
2000-11-03,133827.9519155246,131353.57138371916,131353.57138371916
2000-11-06,133874.25341146628,131389.7177194161,131389.7177194161
2000-11-07,133950.2372283086,131448.13754692933,131448.13754692933
2000-11-08,134312.87987823886,131768.03332823951,131768.03332823951
2000-11-09,134362.6836211879,131829.45362749646,131829.45362749646
2000-11-10,134484.72293456236,131898.99338578968,131898.99338578968
2000-11-13,134502.50122894548,131908.8273533683,131908.8273533683
2000-11-14,135763.21769355962,132974.74479505044,132974.74479505044
2000-11-15,135901.18118902444,133094.6252666753,133094.6252666753
2000-11-16,135844.6251032064,133065.11680840177,133065.11680840177
2000-11-17,135503.6354552745,132778.70353512294,132778.70353512294
2000-11-20,135352.30057651113,132667.64702633038,132667.64702633038
2000-11-21,135578.89038746594,132841.48314938528,132841.48314938528
2000-11-22,135161.92101599765,132509.21361240238,132509.21361240238
2000-11-24,135397.64467772978,132705.64633020846,132705.64633020846
2000-11-27,135747.9847336217,133092.1981093203,133092.1981093203
2000-11-28,135809.63767716757,133136.18613037874,133136.18613037874
2000-11-29,135830.96088500632,133070.06558612513,133070.06558612513
2000-11-30,136321.4001492194,133570.87568202647,133570.87568202647
2000-12-01,136499.49075912868,133684.5818887513,133684.5818887513
2000-12-04,136715.53302590607,133914.18320763466,133914.18320763466
2000-12-05,137673.4113168917,134704.27568735942,134704.27568735942
2000-12-06,137630.33644180358,134765.59402888676,134765.59402888676
2000-12-07,137678.016912198,134778.25753651813,134778.25753651813
2000-12-08,137831.39105768863,134881.2131724028,134881.2131724028
2000-12-11,137727.7214058767,134745.4278504325,134745.4278504325
2000-12-12,137842.54674334987,134843.40879776058,134843.40879776058
2000-12-13,138266.58092743234,135153.59261103705,135153.59261103705
2000-12-14,138091.80979664554,135018.44519095018,135018.44519095018
2000-12-15,137639.1352626641,134677.3700923367,134677.3700923367
2000-12-18,138107.8805714534,135049.79808228338,135049.79808228338
2000-12-19,137920.01091339852,134893.64482448992,134893.64482448992
2000-12-20,137493.1683070581,134608.81219925708,134608.81219925708
2000-12-21,137064.7952301633,134281.9725364693,134281.9725364693
2000-12-22,137268.8456928997,134451.89402359608,134451.89402359608
2000-12-26,137337.75511586844,134519.08964532756,134519.08964532756
2000-12-27,137452.79280246096,134641.85714442155,134641.85714442155
2000-12-28,137361.22376575536,134479.99626703,134479.99626703
2000-12-29,137470.805949051,134578.611420531,134578.611420531
2001-01-02,137734.05605234794,134708.60682855287,134708.60682855287
2001-01-03,140662.96838508587,137133.4588583037,137133.4588583037
2001-01-04,137159.9396735977,134212.68809766875,134212.68809766875
2001-01-05,138507.33464576598,135350.9382535003,135350.9382535003
2001-01-08,140334.2158107021,136868.39989787116,136868.39989787116
2001-01-09,139534.64349126045,136192.7807454505,136192.7807454505
2001-01-10,140517.1777953536,136936.6547598074,136936.6547598074
2001-01-11,138888.6015048387,135569.53126394463,135569.53126394463
2001-01-12,140372.2058762321,136797.8911306352,136797.8911306352
2001-01-16,141526.0787103632,137738.15775059382,137738.15775059382
2001-01-17,141938.3081056176,138076.55950139955,138076.55950139955
2001-01-18,141388.55149898515,137648.21048661842,137648.21048661842
2001-01-19,139174.4325270694,135818.60082490035,135818.60082490035
2001-01-22,142724.56208636187,138817.4066877745,138817.4066877745
2001-01-23,144931.35217551087,140634.0121124055,140634.0121124055
2001-01-24,145165.17537572084,140779.30319372236,140779.30319372236
2001-01-25,146470.10050504774,141860.30455295538,141860.30455295538
2001-01-26,145481.3291099727,141000.71149388427,141000.71149388427
2001-01-29,145298.89390868385,140850.41750537363,140850.41750537363
2001-01-30,147286.85140272274,142560.8024980932,142560.8024980932
2001-01-31,147053.6892034408,142371.6588825635,142371.6588825635
2001-02-01,147978.7101040195,143210.61805942244,143210.61805942244
2001-02-02,147213.55380776696,142543.8555624796,142543.8555624796
2001-02-05,147022.9536067554,142336.28574816338,142336.28574816338
2001-02-06,146086.18809480796,141514.42885191247,141514.42885191247
2001-02-07,146843.08482248845,142124.22046951175,142124.22046951175
2001-02-08,146374.5122988282,141665.72440779168,141665.72440779168
2001-02-09,144223.74934202764,139890.93951173045,139890.93951173045
2001-02-12,147422.0703854088,142549.37073588802,142549.37073588802
2001-02-13,147757.43870451752,142814.07513835072,142814.07513835072
2001-02-14,147415.61812697392,142508.55901927344,142508.55901927344
2001-02-15,148776.14015181814,143508.39206092284,143508.39206092284
2001-02-16,148635.2747579522,143480.09254535488,143480.09254535488
2001-02-20,149208.41091059434,143892.01369625473,143892.01369625473
2001-02-21,146150.92598010038,141444.74606749197,141444.74606749197
2001-02-22,146508.54339207936,141747.14945643372,141747.14945643372
2001-02-23,145946.74664475018,141350.94263780848,141350.94263780848
2001-02-26,148467.1209620977,143558.53652055113,143558.53652055113
2001-02-27,146712.90187123034,142159.95638323078,142159.95638323078
2001-02-28,146572.0769170911,142028.02056558197,142028.02056558197
2001-03-01,146081.00356826445,141580.96245399432,141580.96245399432
2001-03-02,145195.77674913482,140768.94952611483,140768.94952611483
2001-03-05,145415.8455942736,140961.04633495607,140961.04633495607
2001-03-06,146161.8205780157,141505.89069123662,141505.89069123662
2001-03-07,147109.61339502913,142326.6864527317,142326.6864527317
2001-03-08,147152.89453701169,142471.17502315246,142471.17502315246
2001-03-09,145464.48031162325,141226.62315645313,141226.62315645313
2001-03-12,143071.06011961124,139272.34607459896,139272.34607459896
2001-03-13,142663.84292301026,138812.3329470073,138812.3329470073
2001-03-14,141955.86048778045,138114.9331282873,138114.9331282873
2001-03-15,142360.85687007062,138384.096681377,138384.096681377
2001-03-16,139145.62747643536,135676.93152298132,135676.93152298132
2001-03-19,140134.3658441314,136541.09047370037,136541.09047370037
2001-03-20,139412.87220338246,135961.9411218327,135961.9411218327
2001-03-21,139203.0863267527,135824.5718079701,135824.5718079701
2001-03-22,137600.64636848302,134474.8117451863,134474.8117451863
2001-03-23,137758.402389738,134616.15869876315,134616.15869876315
2001-03-26,140640.73222189333,137020.55099088888,137020.55099088888
2001-03-27,142404.9790165708,138458.0169731855,138458.0169731855
2001-03-28,141400.8272867025,137593.66324735922,137593.66324735922
2001-03-29,139737.1436555577,136193.764664724,136193.764664724
2001-03-30,140940.4885422257,137166.98997779097,137166.98997779097
2001-04-02,140959.96321010796,137121.93653908404,137121.93653908404
2001-04-03,137966.2564880147,134678.75876766848,134678.75876766848
2001-04-04,137015.50181788483,133931.8300758406,133931.8300758406
2001-04-05,140185.65231193975,136558.03831857492,136558.03831857492
2001-04-06,140403.70700045282,136788.8519072905,136788.8519072905
2001-04-09,140319.42062054225,136674.3332733107,136674.3332733107
2001-04-10,141897.01712388045,137953.99965543012,137953.99965543012
2001-04-11,141372.10147134922,137557.75156543122,137557.75156543122
2001-04-12,141431.63844975314,137644.21330845507,137644.21330845507
2001-04-16,142091.84029154797,138275.02823112416,138275.02823112416
2001-04-17,143536.47680844588,139412.21753867238,139412.21753867238
2001-04-18,143483.4899477322,139373.8117454288,139373.8117454288
2001-04-19,143814.13579330523,139753.4881056422,139753.4881056422
2001-04-20,142711.4808442851,138829.52582100147,138829.52582100147
2001-04-23,141274.51395604154,137612.4935765712,137612.4935765712
2001-04-24,141840.80414314332,138091.79998940503,138091.79998940503
2001-04-25,142536.3348431192,138622.9301490932,138622.9301490932
2001-04-26,143442.26901708025,139424.66112330704,139424.66112330704
2001-04-27,144918.85951054483,140631.42635720747,140631.42635720747
2001-04-30,143720.95177829618,139645.99357705307,139645.99357705307
2001-05-01,144545.70096056204,140337.73278033463,140337.73278033463
2001-05-02,145535.2531220267,141180.9046268654,141180.9046268654
2001-05-03,145733.59167060212,141368.3861452498,141368.3861452498
2001-05-04,146821.94572469665,142260.46911458203,142260.46911458203
2001-05-07,146999.0029880196,142406.29208289727,142406.29208289727
2001-05-08,146277.9826692745,141785.814671903,141785.814671903
2001-05-09,145552.69231104862,141319.28574754103,141319.28574754103
2001-05-10,145865.138190285,141553.5873133192,141553.5873133192
2001-05-11,146016.03763035432,141646.4986555199,141646.4986555199
2001-05-14,146202.91889494332,141811.16858086258,141811.16858086258
2001-05-15,145278.11786677828,141043.41551851586,141043.41551851586
2001-05-16,145938.10573684477,141690.63938809984,141690.63938809984
2001-05-17,145802.47880835723,141620.38563466643,141620.38563466643
2001-05-18,146436.07574568928,142500.65178974989,142500.65178974989
2001-05-21,146393.26431200397,142415.65734217205,142415.65734217205
2001-05-22,147094.49084359308,142988.02025151806,142988.02025151806
2001-05-23,145975.50804366622,142025.82270858326,142025.82270858326
2001-05-24,144917.01594553902,141037.76910435528,141037.76910435528
2001-05-25,144595.64271888818,140741.59406285608,140741.59406285608
2001-05-29,145262.9244694635,141189.8439246298,141189.8439246298
2001-05-30,143391.07717954248,139434.5414911338,139434.5414911338
2001-05-31,144123.70548485802,140029.59640816814,140029.59640816814
2001-06-01,145023.36379331863,140801.61297975518,140801.61297975518
2001-06-04,146092.46731776278,141644.25676153944,141644.25676153944
2001-06-05,146119.1465157991,141687.6324291572,141687.6324291572
2001-06-06,145544.90926030916,141214.33395147917,141214.33395147917
2001-06-07,146165.59117880694,141734.18774236273,141734.18774236273
2001-06-08,146213.2831841573,141970.64581762304,141970.64581762304
2001-06-11,145872.79747062566,141546.82929368163,141546.82929368163
2001-06-12,146377.56168450293,142058.25950152194,142058.25950152194
2001-06-13,146623.02144141056,142273.82460324853,142273.82460324853
2001-06-14,146229.86986530555,142035.8638174031,142035.8638174031
2001-06-15,147422.43938233,142914.7092483695,142914.7092483695
2001-06-18,148548.2998529897,143874.04688040479,143874.04688040479
2001-06-19,147338.1711790762,142904.21255236302,142904.21255236302
2001-06-20,148112.76612534717,143516.6697168532,143516.6697168532
2001-06-21,146950.6908845264,142564.82604843864,142564.82604843864
2001-06-22,145942.95119415314,141725.96740711993,141725.96740711993
2001-06-25,144877.00853416513,140882.53031034663,140882.53031034663
2001-06-26,145257.83337548593,141261.64816774038,141261.64816774038
2001-06-27,144924.76496781895,140881.48182687894,140881.48182687894
2001-06-28,144331.20688832473,140318.54692847788,140318.54692847788
2001-06-29,142775.8798647111,139067.1423238894,139067.1423238894
2001-07-02,143742.04597322692,139836.2154055204,139836.2154055204
2001-07-03,143105.9192167649,139263.48447388483,139263.48447388483
2001-07-05,142674.1798495865,138841.3074135509,138841.3074135509
2001-07-06,140959.00855647662,137443.5264234157,137443.5264234157
2001-07-09,142258.00070848505,138535.63983377197,138535.63983377197
2001-07-10,140950.82634763548,137445.81773384495,137445.81773384495
2001-07-11,140785.0975073861,137362.66473902317,137362.66473902317
2001-07-12,143117.46259056637,139253.46364339444,139253.46364339444
2001-07-13,144452.13701176492,140370.36576765732,140370.36576765732
2001-07-16,142064.30305749175,138392.8031278196,138392.8031278196
2001-07-17,142515.18162229875,138797.25678050893,138797.25678050893
2001-07-18,141269.25346227014,137825.38196088336,137825.38196088336
2001-07-19,141413.0887230707,137919.176007415,137919.176007415
2001-07-20,141478.26794778262,137986.00825112817,137986.00825112817
2001-07-23,141719.2447779622,138157.66367892825,138157.66367892825
2001-07-24,139896.30798249773,136670.2378753609,136670.2378753609
2001-07-25,141130.72396300497,137644.62030202174,137644.62030202174
2001-07-26,141533.64425288158,137940.07969717242,137940.07969717242
2001-07-27,142656.09102458024,138901.0256485943,138901.0256485943
2001-07-30,142782.93256134284,138933.280251436,138933.280251436
2001-07-31,144298.46189062233,140228.7539724025,140228.7539724025
2001-08-01,143828.20123287293,139871.91221999444,139871.91221999444
2001-08-02,143638.3884985485,139715.0094053644,139715.0094053644
2001-08-03,143811.02050939822,139870.8009543762,139870.8009543762
2001-08-06,143012.29091674462,139189.5985439786,139189.5985439786
2001-08-07,143476.77262669327,139576.4605428645,139576.4605428645
2001-08-08,142972.01738188256,139177.36414515236,139177.36414515236
2001-08-09,142798.58277435866,139176.72332666806,139176.72332666806
2001-08-10,143635.75960188775,139883.00149221622,139883.00149221622
2001-08-13,144354.0411873872,140523.553550208,140523.553550208
2001-08-14,144191.5325353575,140404.3768858633,140404.3768858633
2001-08-15,143164.57190278242,139539.1431341706,139539.1431341706
2001-08-16,143810.02004179708,140061.22762644885,140061.22762644885
2001-08-17,142034.2839648319,138695.53064465968,138695.53064465968
2001-08-20,143444.14267578948,139786.28785484761,139786.28785484761
2001-08-21,142089.08285306816,138636.01213355167,138636.01213355167
2001-08-22,142490.030700606,138966.01468358672,138966.01468358672
2001-08-23,140875.6071462766,137637.80308222165,137637.80308222165
2001-08-24,142923.71959744234,139268.69342586029,139268.69342586029
2001-08-27,142583.07981418812,138989.1097356941,138989.1097356941
2001-08-28,141802.67268716084,138334.83563929988,138334.83563929988
2001-08-29,140907.19949041595,137627.8599584943,137627.8599584943
2001-08-30,141502.38507302824,138164.73479936307,138164.73479936307
2001-08-31,140712.77714706055,137484.3146560281,137484.3146560281
2001-09-04,141976.7702664768,138463.9135468457,138463.9135468457
2001-09-05,142504.65610988028,138911.71050036376,138911.71050036376
2001-09-06,142132.67370888888,138629.03261997385,138629.03261997385
2001-09-07,142096.2887872795,138601.40695529516,138601.40695529516
2001-09-10,142378.62578849116,138797.42753356113,138797.42753356113
2001-09-17,137433.73939428842,134690.4282790127,134690.4282790127
2001-09-18,137622.47304622084,134808.1446216911,134808.1446216911
2001-09-19,136728.18588575933,134143.09168653958,134143.09168653958
2001-09-20,135482.3763145024,133046.65192935534,133046.65192935534
2001-09-21,134293.4167933705,132120.95871928928,132120.95871928928
2001-09-24,136099.45917182986,133581.47268860033,133581.47268860033
2001-09-25,137197.10985474536,134515.65803648456,134515.65803648456
2001-09-26,138057.93776187176,135297.88749920193,135297.88749920193
2001-09-27,139322.2343985962,136314.15217028532,136314.15217028532
2001-09-28,139647.2354183823,136600.79395299646,136600.79395299646
2001-10-01,139256.57926091665,136271.3088644839,136271.3088644839
2001-10-02,139523.9129557758,136440.0390677537,136440.0390677537
2001-10-03,139371.2689617827,136327.2789574619,136327.2789574619
2001-10-04,140659.55765078618,137398.4075973391,137398.4075973391
2001-10-05,141246.10606693965,137906.6982450259,137906.6982450259
2001-10-08,140835.42254513313,137589.53317418115,137589.53317418115
2001-10-09,140395.76152810451,137142.08771547003,137142.08771547003
2001-10-10,141563.47599083604,138035.6902155485,138035.6902155485
2001-10-11,140388.5155794792,136967.64739128712,136967.64739128712
2001-10-12,140294.67519349605,136965.1639107595,136965.1639107595
2001-10-15,141516.98213536877,137912.16345260214,137912.16345260214
2001-10-16,141576.2853772133,137966.17550783072,137966.17550783072
2001-10-17,141447.13540646908,137886.0771436125,137886.0771436125
2001-10-18,140884.83661554038,137317.98265861202,137317.98265861202
2001-10-19,140911.55526269603,137362.2505716921,137362.2505716921
2001-10-22,141970.08469969197,138126.5443923179,138126.5443923179
2001-10-23,141199.71972871444,137504.5029273868,137504.5029273868
2001-10-24,139783.2588174456,136327.0392426148,136327.0392426148
2001-10-25,139976.04830577943,136533.79952356042,136533.79952356042
2001-10-26,140272.797428628,136782.29090965222,136782.29090965222
2001-10-29,140384.7941653885,136904.6515582982,136904.6515582982
2001-10-30,140046.4293979095,136660.96050524354,136660.96050524354
2001-10-31,139022.45966210624,135784.83970851474,135784.83970851474
2001-11-01,139667.86758756582,136325.5188985162,136325.5188985162
2001-11-02,138745.65669779308,135562.83481533147,135562.83481533147
2001-11-05,138906.54079143493,135664.9570753628,135664.9570753628
2001-11-06,140763.96012789023,137236.14773085734,137236.14773085734
2001-11-07,139401.36010857465,136138.85692008698,136138.85692008698
2001-11-08,138148.95163190292,134997.48294610975,134997.48294610975
2001-11-09,138819.30913411308,135568.9197754706,135568.9197754706
2001-11-12,139154.36686496402,135869.04233487646,135869.04233487646
2001-11-13,139232.49797692534,135921.68058991304,135921.68058991304
2001-11-14,138936.515059491,135676.07757534448,135676.07757534448
2001-11-15,139296.48565165015,135908.93937702046,135908.93937702046
2001-11-16,139125.29630154322,135757.08656244876,135757.08656244876
2001-11-19,139179.98614268345,135753.02737313023,135753.02737313023
2001-11-20,140378.54747442197,136754.18652743901,136754.18652743901
2001-11-21,139665.1683042557,136160.96503643526,136160.96503643526
2001-11-23,140459.3948526433,136819.11950980304,136819.11950980304
2001-11-26,139562.48248988274,136061.4616981378,136061.4616981378
2001-11-27,138517.3524322755,135217.8722633146,135217.8722633146
2001-11-28,137952.0041750188,134771.0450313165,134771.0450313165
2001-11-29,138453.1158519787,135172.4176075917,135172.4176075917
2001-11-30,138420.3570523521,135155.11691175052,135155.11691175052
2001-12-03,138089.01143333796,134954.1339594441,134954.1339594441
2001-12-04,138761.89593201494,135476.5482879555,135476.5482879555
2001-12-05,139822.366506389,136314.793293636,136314.793293636
2001-12-06,139932.65297772584,136418.63626516223,136418.63626516223
2001-12-07,139824.01128959286,136321.14664581403,136321.14664581403
2001-12-10,139498.60186722403,136009.17356547754,136009.17356547754
2001-12-11,139914.803430903,136354.09563252117,136354.09563252117
2001-12-12,140886.24351809215,137198.87982625564,137198.87982625564
2001-12-13,140804.68930542,137133.87867159338,137133.87867159338
2001-12-14,141606.13220979783,137899.98318836608,137899.98318836608
2001-12-17,141507.54420499635,137810.9362686666,137810.9362686666
2001-12-18,141456.71369226548,137835.85341975663,137835.85341975663
2001-12-19,142255.53430427873,138377.03649982062,138377.03649982062
2001-12-20,142290.90717590725,138418.84058642155,138418.84058642155
2001-12-21,142200.89707519626,138394.5657312458,138394.5657312458
2001-12-24,142882.2963278973,138958.25177166992,138958.25177166992
2001-12-26,143244.76496560895,139300.37620255354,139300.37620255354
2001-12-27,143350.25620775574,139330.3001989907,139330.3001989907
2001-12-28,143846.3568155316,139717.5583385425,139717.5583385425
2001-12-31,143518.9310856447,139502.81895545783,139502.81895545783
2002-01-02,144291.92819234054,140146.48525943438,140146.48525943438
2002-01-03,147735.50086382203,143130.75757904217,143130.75757904217
2002-01-04,147688.02318870265,143205.2130671454,143205.2130671454
2002-01-07,143466.36782812956,139616.97319730968,139616.97319730968
2002-01-08,143345.86413001604,139492.53808105396,139492.53808105396
2002-01-09,142991.18976019148,139311.70318432606,139311.70318432606
2002-01-10,142103.44786256002,138667.48088790206,138667.48088790206
2002-01-11,139849.22831451762,136804.9685836511,136804.9685836511
2002-01-14,136912.04766647462,134315.11059207396,134315.11059207396
2002-01-15,139821.35547264386,136717.58520271612,136717.58520271612
2002-01-16,135580.4908591763,133262.5732663779,133262.5732663779
2002-01-17,140984.28232412925,137710.01180166315,137710.01180166315
2002-01-18,137663.95996645177,134921.80980871496,134921.80980871496
2002-01-22,134064.5955234656,131885.16478147017,131885.16478147017
2002-01-23,134921.61102804175,132533.85204541433,132533.85204541433
2002-01-24,135495.39928184,133001.04785122236,133001.04785122236
2002-01-25,135593.9539583601,133100.015443804,133100.015443804
2002-01-28,135829.33359053993,133284.47317401692,133284.47317401692
2002-01-29,134749.136172195,132457.74123078043,132457.74123078043
2002-01-30,134419.07927009324,132193.73130514205,132193.73130514205
2002-01-31,134513.74494829276,132277.5546660344,132277.5546660344
2002-02-01,133918.709519109,131871.61871951437,131871.61871951437
2002-02-04,131152.33470159912,129632.22357302983,129632.22357302983
2002-02-05,130440.4711119742,129233.5529794818,129233.5529794818
2002-02-06,131685.2237345908,130266.6345314718,130266.6345314718
2002-02-07,129581.36638144484,128545.78623340871,128545.78623340871
2002-02-08,129680.36262968752,128710.75412526404,128710.75412526404
2002-02-11,132557.33812170062,131065.80418129197,131065.80418129197
2002-02-12,131972.2597794726,130587.18573810118,130587.18573810118
2002-02-13,134890.7684691519,133013.65394341265,133013.65394341265
2002-02-14,134582.03796251435,132761.54923060487,132761.54923060487
2002-02-15,133095.83614173293,131486.57173322228,131486.57173322228
2002-02-19,129859.93406221025,128654.7458720225,128654.7458720225
2002-02-20,131179.5650121994,129746.27585266958,129746.27585266958
2002-02-21,129161.59966319212,128069.72179569156,128069.72179569156
2002-02-22,128482.69857513264,127497.53414358674,127497.53414358674
2002-02-25,131093.08995621582,129688.48230678574,129688.48230678574
2002-02-26,131854.0745101478,130445.80357979886,130445.80357979886
2002-02-27,130119.6296068402,128950.06351612763,128950.06351612763
2002-02-28,128579.819664774,127661.69396904885,127661.69396904885
2002-03-01,129924.2350781698,128824.25464302734,128824.25464302734
2002-03-04,131834.64161638077,130633.9092138065,130633.9092138065
2002-03-05,131115.9287903376,129927.3716008758,129927.3716008758
2002-03-06,131256.04789257192,130188.61035687357,130188.61035687357
2002-03-07,132520.46882740094,131151.34707164307,131151.34707164307
2002-03-08,132310.33736265093,131029.74205209562,131029.74205209562
2002-03-11,132051.79153776847,130862.6899212331,130862.6899212331
2002-03-12,132731.31416621417,131483.4563599895,131483.4563599895
2002-03-13,132465.05696660565,131132.47113500303,131132.47113500303
2002-03-14,133055.15232155353,131552.85261287275,131552.85261287275
2002-03-15,133107.59831352512,131697.41453736543,131697.41453736543
2002-03-18,134256.41456704095,132715.8003985436,132715.8003985436
2002-03-19,134991.06450174583,133437.71220976717,133437.71220976717
2002-03-20,133355.4772598937,131796.42672100963,131796.42672100963
2002-03-21,133521.16867209255,131957.13373764293,131957.13373764293
2002-03-22,132945.4704834368,131546.310426122,131546.310426122
2002-03-25,131356.0132040296,130211.70298061527,130211.70298061527
2002-03-26,131062.12046015254,130022.20121982954,130022.20121982954
2002-03-27,131375.5662355604,130443.39792062041,130443.39792062041
2002-03-28,131604.20702021482,130639.30598278684,130639.30598278684
2002-04-01,132147.8654561054,131116.68081552928,131116.68081552928
2002-04-02,131415.0818276957,130484.95577999845,130484.95577999845
2002-04-03,130837.61926415596,129927.20440046652,129927.20440046652
2002-04-04,132071.95678134702,130936.88796285362,130936.88796285362
2002-04-05,132046.8004138074,130893.94573250602,130893.94573250602
2002-04-08,132448.14139435822,131240.83041473382,131240.83041473382
2002-04-09,132668.57526068328,131389.36797250673,131389.36797250673
2002-04-10,133497.71205899876,132299.90062290404,132299.90062290404
2002-04-11,132688.70337882434,131629.37613549194,131629.37613549194
2002-04-12,134020.60734684358,132750.27819686706,132750.27819686706
2002-04-15,134540.070162243,133141.49661887027,133141.49661887027
2002-04-16,136633.11329959065,135192.14520112012,135192.14520112012
