symbol,entry_date,exit_date,exit_reason,entry_price,exit_price,shares,pnl,return,sector
TSN,2013-02-28,2013-03-07,hold_expired,17.22565269470215,18.06148338317871,2312.2839497182276,1930.365601696573,0.04846438641673761,Consumer
DOV,2013-03-01,2013-03-08,hold_expired,38.89815902709961,39.31934356689453,986.2873148803609,414.42268150857365,0.010802170341845415,Industrials
THC,2013-03-04,2013-03-11,hold_expired,39.150001525878906,43.20000076293945,1432.8502591168344,5801.609605986069,0.10342270955938739,Healthcare
DXC,2013-03-06,2013-03-13,hold_expired,16.043102264404297,16.056106567382812,2900.7901491843922,34.821963827902984,0.0007482532231406531,Technology
ROK,2013-03-06,2013-03-13,hold_expired,69.28849792480469,68.7088623046875,402.9737160820997,-233.9808935282574,-0.008379971243529077,Industrials
CAG,2013-03-07,2013-03-14,hold_expired,17.202045440673828,17.425451278686523,1337.0502781556238,297.3677875783089,0.012929034444172668,Consumer
MPC,2013-03-08,2013-03-15,hold_expired,30.487071990966797,30.11376190185547,1183.7220560054034,-443.0791082664271,-0.012277666061937163,Energy
VLO,2013-03-11,2013-03-18,hold_expired,24.97194480895996,25.354633331298828,1903.476556004153,726.5351539679011,0.01528469349339251,Energy
DXC,2013-03-13,2013-03-20,hold_expired,16.056106567382812,16.02672576904297,4019.1651813227027,-122.10544686828658,-0.0018921647170404836,Technology
THC,2013-03-13,2013-03-20,hold_expired,44.15999984741211,44.88999938964844,876.7590386243057,639.156937808682,0.016508141864929136,Healthcare
TRIP,2013-03-14,2013-03-21,hold_expired,46.76700210571289,46.0200080871582,435.27468547634936,-325.58286116458225,-0.015994055314127464,Consumer
MPC,2013-03-15,2013-03-22,hold_expired,30.11376190185547,31.134340286254883,939.6498350299702,958.0466607010329,0.03385755614733051,Energy
DAL,2013-03-18,2013-03-25,hold_expired,14.021159172058105,14.05562973022461,2781.6592547026776,93.10368788391987,0.0023871462948088697,Industrials
GILD,2013-03-20,2013-03-27,hold_expired,30.930330276489258,33.15354537963867,1680.2581998613202,3733.8951489224723,0.07184582522348823,Healthcare
CAG,2013-03-20,2013-03-27,hold_expired,17.663745880126953,17.668712615966797,2625.1225685363274,10.413167776595731,0.00022456934484698559,Consumer
THC,2013-03-21,2013-03-28,hold_expired,45.11000061035156,47.58000183105469,852.87122865785,2105.7401046588056,0.05473290151400605,Healthcare
TSN,2013-03-22,2013-04-01,hold_expired,18.335025787353516,18.730140686035156,1478.0063487352297,582.5043223826067,0.021495191948597052,Consumer
GNW,2013-03-25,2013-04-02,hold_expired,10.149999618530273,9.789999961853027,3206.319934465374,-1157.4803955394102,-0.03556646997485494,Financials
DAL,2013-03-27,2013-04-02,position_stop,14.296930313110352,12.874993324279785,2211.3064960066417,-3146.549806809162,-0.0995274480372704,Industrials
FDX,2013-03-20,2013-04-02,R_TIME,83.65943145751953,81.96314239501953,165.0,-280.0526953125,-0.020288077900240658,Unknown
THC,2013-03-28,2013-04-03,position_stop,47.58000183105469,44.09000015258789,927.716589969943,-3238.6601727265643,-0.07337119680790506,Healthcare
MPC,2013-04-01,2013-04-03,position_stop,30.764469146728516,27.87399673461914,1178.468547725343,-3407.5092942864294,-0.09398739820013613,Energy
ORCL,2013-03-21,2013-04-03,R_TIME,26.782230377197266,26.86514663696289,365.0,29.899434814453127,0.003058604851497714,Unknown
CAG,2013-03-27,2013-04-04,hold_expired,17.668712615966797,17.192119598388672,3485.4731625667005,-1664.6376453978012,-0.027030436679723654,Consumer
DAL,2013-04-02,2013-04-09,hold_expired,12.874993324279785,12.75434398651123,3420.669473007991,-416.12217611653307,-0.009448497152938107,Industrials
MU,2013-04-02,2013-04-09,hold_expired,9.073979377746582,9.337420463562012,2911.9847654425726,764.2244437207381,0.028922380676668885,Technology
HPQ,2013-04-03,2013-04-10,hold_expired,6.717370510101318,6.843072891235352,6494.340065500624,809.859670062081,0.01856416598526323,Technology
THC,2013-04-03,2013-04-10,position_stop,44.09000015258789,41.13999938964844,593.6115952944856,-1751.7482706037329,-0.06693129400604554,Healthcare
