date,portfolio_value,cash,n_positions,leverage,drawdown,regime_score,crash_active,max_positions
2019-01-24,106581.27809267819,79870.82115413423,4,0.15,-0.006263996806923489,0.5069997662519614,True,4
2019-01-25,106841.77127248535,80413.72397404762,3,0.15,-0.003833135431014551,0.4724577615377561,True,3
2019-01-28,106847.96087891,80426.26468576262,3,0.15,-0.0037903705371916674,0.45212030372098655,True,3
2019-01-29,106744.6800432186,80438.80735323147,3,0.15,-0.004753452923487659,0.45223832807627884,True,3
2019-01-30,106713.90064421346,80451.35197675918,3,0.15,-0.005040480224683082,0.4609591700585579,True,3
2019-01-31,106733.52064737595,80389.97151964955,3,0.15,-0.004842541690509444,0.4683994668681932,True,3
2019-02-01,106541.41725049839,79949.81914720981,3,0.15,-0.006638895049180696,0.48304760238413147,True,3
2019-02-04,106743.09356707225,79961.8433462006,3,0.15,-0.004763411788457971,0.47970390708253535,True,3
2019-02-05,106769.1350393849,68576.77267961224,4,0.15,-0.004512950417305067,0.5454008036130986,True,4
2019-02-06,106630.65170485407,68587.08640851922,4,0.15,-0.0057959502383038725,0.5364842053887251,True,4
2019-02-07,106841.98012269948,70523.31883402843,3,0.15,-0.0038152759758732363,0.48230049018479326,True,3
2019-02-08,106808.63285974239,71747.95064707502,3,0.15,-0.004131402713938938,0.48981757533625814,True,3
2019-02-11,106833.19445926032,61532.540548566794,4,0.15,-0.003906334964108426,0.5100437133109592,True,4
2019-02-12,106776.47942736701,62410.73338884681,4,0.15,-0.004411564028130333,0.5138986296644281,True,4
2019-02-13,107106.75346949995,62420.11976501918,4,0.15,-0.0013477906342618698,0.5437511750047926,True,4
2019-02-14,107235.42686900563,63802.74785537865,4,0.15,-0.00013812687490078474,0.5451152325462811,True,4
2019-02-15,107388.76479164885,65022.7536685705,4,0.15,0.0,0.5401197851595525,True,4
2019-02-19,107102.8559712391,64456.88376903949,4,0.15,-0.0027423251447005526,0.5385330627657515,True,4
2019-02-20,106601.89779336682,64157.21041959454,4,0.15,-0.00740632360170686,0.5508508773115155,True,4
2019-02-21,106764.45815045752,64166.85946036797,4,0.15,-0.005903370647709088,0.5368939977318044,True,4
2019-02-22,107083.76469957446,64117.23394206021,4,0.15,-0.0029204987281176574,0.5937971548222107,True,4
2019-02-25,106689.7413611066,64298.42470747954,4,0.15,-0.006591189437972162,0.5908956341063725,True,4
2019-02-26,106728.54648753894,64167.27618369162,4,0.15,-0.006225009925135727,0.5859130480779371,True,4
2019-02-27,106502.39534126455,64139.27386224072,4,0.15,-0.008335338150912093,0.6463359183127156,True,4
2019-02-28,106746.05896577498,64148.920205412855,4,0.15,-0.00607467801973191,0.6260293396919192,True,4
2019-03-01,106938.04396703691,64218.540189269734,4,0.15,-0.004278116786700925,0.6274434463400558,True,4
2019-03-04,107150.4836082359,64307.92484470252,5,0.15,-0.0023024763354738973,0.6713419019603699,True,5
2019-03-05,107214.6308551334,64408.81548221755,5,0.15,-0.0016997658845760136,0.6631366852414221,True,5
2019-03-06,107031.94788735318,75078.94600282653,4,0.15,-0.003408203121356719,0.6321033626199757,True,4
2019-03-07,106828.40678825548,75090.17805149441,4,0.15,-0.005322624328254669,0.5872002889598835,True,4
2019-03-08,106871.01286099109,73710.44702554563,4,0.15,-0.004917637140546573,0.6329666588923514,True,4
2019-03-11,107143.6521569815,72142.20397755054,4,0.15,-0.002369658033473827,0.5313422351185098,True,4
2019-03-12,107235.90830442638,71008.81902589324,4,0.15,-0.0015152727668869994,0.529425355952357,True,4
2019-03-13,107156.1336040452,71019.44217064434,4,0.15,-0.002265174879576045,0.5162815915880706,True,4
2019-03-14,107359.10711906737,71030.06690465161,4,0.15,-0.0003751082030499988,0.5189811210752807,True,4
2019-03-15,107469.05348625606,71649.95245694379,5,0.15,0.0,0.5388550269488719,True,5
2019-03-18,107525.3403715553,71713.58179880412,5,0.15,0.0,0.5446925987958924,True,5
2019-03-19,107490.66552435742,71788.40026585864,5,0.15,-0.00041323291955805896,0.5481260966297373,True,5
2019-03-20,107557.94081015029,71799.1400384381,5,0.15,0.0,0.5579031002423138,True,5
2019-03-21,108104.67503689343,71809.88141772163,5,0.15,0.0,0.5992690150505123,True,5
2019-03-22,107532.97945730496,83741.59237737277,3,0.15,-0.005379356291744422,0.4496153642820816,True,3
2019-03-25,107628.51026324152,82240.40485808326,3,0.15,-0.004505080059791351,0.46269543180751727,True,3
2019-03-26,107891.36493784116,80650.32605010616,4,0.15,-0.0020767960227918744,0.47156089800861745,True,4
2019-03-27,107841.2819066481,87174.95540351048,3,0.15,-0.0025446632954750264,0.46636596877049397,True,3
2019-03-28,108080.16795963675,87187.99705358474,3,0.15,-0.0003473367578055847,0.4721731367459796,True,3
2019-03-29,108233.30332833523,74773.93743201594,4,0.15,0.0,0.47398061677350345,True,4
2019-04-01,108582.77600938079,70359.62307268902,4,0.15,0.0,0.4860804554565096,True,4
2019-04-02,108701.70107824434,72292.45611457377,4,0.15,0.0,0.489523801524938,True,4
2019-04-03,108947.33260760595,61997.30313151694,5,0.15,0.0,0.5032470550339803,True,5
2019-04-04,108685.09693619903,62006.38130804691,5,0.15,-0.0024903211620066075,0.5215273442601114,True,5
2019-04-05,109039.91197924221,64161.017589681214,5,0.15,0.0,0.704354218988099,True,5
2019-04-08,109040.33692437167,65245.09119782716,5,0.15,-7.693338248252729e-05,0.7022856140117555,True,5
2019-04-09,109118.05932916059,66277.45429433911,5,0.15,0.0,0.6663473639235404,True,5
2019-04-10,109355.93513128287,65839.19091761558,5,0.15,0.0,0.7061704384468667,True,5
2019-04-11,109450.8944141487,65848.83165628565,5,0.15,0.0,0.7010743520850242,True,5
2019-04-12,109528.22013065674,65460.53050005283,5,0.15,0.0,0.7048813269581287,True,5
2019-04-15,109461.78258174083,65528.6185706612,5,0.15,-0.0006889962105966242,0.7749211668292212,True,5
2019-04-16,109241.61985048995,65692.08962094784,5,0.15,-0.0026950128260859276,0.7783467863509694,True,5
2019-04-17,108754.16318638275,65949.85896391005,5,0.15,-0.007151169757477068,0.7665229677597942,True,5
2019-04-18,109204.0274774259,65959.51590754406,5,0.15,-0.003048069223316134,0.7619023229853952,True,5
2019-04-22,109377.29412114783,65752.8231970899,5,0.15,-0.001433178839948371,0.795035660401515,True,5
2019-04-23,109773.94595564705,65600.6797615725,5,0.15,0.0,0.7480487460958527,True,5
2019-04-24,109779.06446754005,65948.89638296519,5,0.15,-2.7217027830743095e-05,0.7610180211355144,True,5
2019-04-25,109421.84710691727,66140.66242734225,5,0.15,-0.003338530955764245,0.7633768188006644,True,5
2019-04-26,109899.26031303513,60074.313147211564,5,0.15,0.0,0.766389747752217,True,5
2019-04-29,109836.61068359678,60742.83144388847,5,0.15,-0.0006335498670087464,0.7914862280783641,True,5
2019-04-30,110163.71780825822,61556.55006774489,5,0.15,0.0,0.7894899249838343,True,5
2019-05-01,109645.36202929543,58676.06874876472,5,0.15,-0.004765490247754556,0.700517996356739,True,5
2019-05-02,109789.75192492826,59662.79821927732,5,0.15,-0.0034689961645819408,0.7002675513532686,True,5
2019-05-03,110251.06372927593,59956.666764172856,5,0.15,0.0,0.6550855658273892,True,5
2019-05-06,110291.02203209283,60162.11322680102,5,0.15,0.0,0.625124025475285,True,5
2019-05-07,109523.08002286087,60268.83651755659,5,0.15,-0.00703299913686761,0.5450801383490607,True,5
2019-05-08,109481.40859501119,59753.38100243422,5,0.15,-0.007399405912545846,0.5472891090091805,True,5
2019-05-09,109545.39738155076,59768.01553468147,5,0.15,-0.006815543044653244,0.5390463785757185,True,5
2019-05-10,110036.62482345877,59968.03766886729,5,0.15,-0.002373125170496946,0.5470271515006698,True,5
2019-05-13,108697.06862419487,79283.50243364564,3,0.15,-0.014528999154935144,0.451028533471714,True,3
2019-05-14,109185.82693710567,76515.76304160454,3,0.15,-0.010085998526798161,0.4548649259454092,True,3
2019-05-15,110502.34195229663,74272.56546646409,4,0.15,0.0,0.45987963905964246,True,4
2019-05-16,110757.99867396159,72256.11612821562,4,0.15,0.0,0.4656776410752034,True,4
2019-05-17,111016.46338910949,72266.63914195335,4,0.15,0.0,0.4670173220567241,True,4
2019-05-20,110635.73578939962,72277.16368820934,4,0.15,-0.0035242713920234756,0.45572828011534616,True,4
2019-05-21,110729.77264985067,74137.34157366784,4,0.15,-0.0026368020884080007,0.47420829650004276,True,4
2019-05-22,110634.54451661391,73964.08819404796,4,0.15,-0.0035185499257438494,0.47175237211918875,True,4
2019-05-23,109928.17486265991,85271.77359281281,3,0.15,-0.009873275050700897,0.4431769985645178,True,3
2019-05-24,109918.54027045022,85284.1921407924,3,0.15,-0.010001594653102358,0.44835904478025956,True,3
2019-05-28,109728.74748371287,85296.61249734623,3,0.15,-0.011711202305134788,0.4868829557987163,True,3
2019-05-29,108969.78147230056,83148.75083303553,3,0.15,-0.018538597878231644,0.4886249275142932,True,3
2019-05-30,109114.23372878104,81644.39408026873,4,0.15,-0.017215558630622955,0.5034358574371864,True,4
2019-05-31,108778.5509818866,87086.49881923164,3,0.15,-0.02026432778181663,0.4906598292667517,True,3
2019-06-03,108797.61847366935,87099.18165457554,3,0.15,-0.02010087227299429,0.4826902664299071,True,3
2019-06-04,109154.91774319168,87111.86633698318,3,0.15,-0.016882453927183044,0.45337561777897695,True,3
2019-06-05,109463.74416446695,86952.68626918297,3,0.15,-0.0140787097974779,0.477606840605593,True,3
2019-06-06,109640.84373769342,81585.03612933653,4,0.15,-0.012484512613902326,0.483344211608486,True,4
2019-06-07,109819.53453519027,69967.17632450044,5,0.15,-0.010868926941013015,0.5121122086951646,True,5
2019-06-10,109854.25635939743,69977.3659886715,5,0.15,-0.010560566046622276,0.5137435109397734,True,5
2019-06-11,109548.6269587429,69987.5571368135,5,0.15,-0.013313589114509436,0.5491824959594038,True,5
2019-06-12,109864.82100061882,72590.69560019237,5,0.15,-0.01044351393027578,0.5415596320715815,True,5
2019-06-13,109846.55722332495,73906.50762891234,5,0.15,-0.010613167005521755,0.5448305920458247,True,5
2019-06-14,109750.57553976764,73240.3388153299,5,0.15,-0.011477407924004429,0.5824846194361177,True,5
2019-06-17,109923.22408635578,73251.00516626054,5,0.15,-0.009943621152974261,0.599486430670451,True,5
2019-06-18,110036.92687768869,73261.67307058435,5,0.15,-0.00891943758173929,0.7164323029927182,True,5
2019-06-19,110250.9197351658,73150.63968343726,5,0.15,-0.00698537615829594,0.7245411574215397,True,5
2019-06-20,110296.16570979763,73295.11480470018,5,0.15,-0.006564951601896027,0.7219695091965386,True,5
2019-06-21,109971.62179695113,73604.67272233719,5,0.15,-0.009504275462961813,0.7438212142184802,True,5
2019-06-24,110067.94069075942,73615.39213300747,5,0.15,-0.008640539247392765,0.7325860458867786,True,5
2019-06-25,109745.56310730038,73626.11310479826,5,0.15,-0.011544425164291734,0.6599794917159024,True,5
2019-06-26,109290.79991057493,73309.03128702077,5,0.15,-0.015634150989235603,0.6632017903876268,True,5
2019-06-27,109659.78964493657,73189.85439780145,5,0.15,-0.012301675566206724,0.6676509573623535,True,5
2019-06-28,109778.18570743225,73178.76717808978,5,0.15,-0.011241720817948782,0.6799436017532514,True,5
2019-07-01,110011.11020215949,73188.32107269358,5,0.15,-0.009141951117615591,0.6859126542945105,True,5
2019-07-02,110227.94133551171,73197.8762146114,5,0.15,-0.007188818407215354,0.6959280009205389,True,5
2019-07-03,110468.10538266246,73592.00063045401,5,0.15,-0.00501780498395509,0.6836793400343353,True,5
2019-07-05,110297.33960672554,73814.51011505867,5,0.15,-0.00655409475263242,0.6962290248821932,True,5
2019-07-08,110157.50943263722,73602.09536465224,5,0.15,-0.007808982467305593,0.6725009961113766,True,5
2019-07-09,110144.52045186919,73611.70452710263,5,0.15,-0.007940733047862197,0.6741304167235005,True,5
2019-07-10,110117.21997022221,73621.31494408255,5,0.15,-0.008186658159715485,0.7480661198078276,True,5
2019-07-11,110334.86864376128,73609.21731044579,5,0.15,-0.006217479940353098,0.77217603055243,True,5
2019-07-12,110436.22869739338,73830.33285531588,5,0.15,-0.005307766208670086,0.7718519008228444,True,5
2019-07-15,110474.16383649153,73703.76328992854,5,0.15,-0.004949437148538513,0.7734055931638157,True,5
2019-07-16,110150.01315858214,73713.38572569139,5,0.15,-0.007891376103556882,0.7922768152078377,True,5
2019-07-17,109858.2988069689,73723.00941771669,5,0.15,-0.010519054908755331,0.7183821058411524,True,5
2019-07-18,110157.71540719237,73461.33934165178,5,0.15,-0.007813232215467907,0.7746561989147915,True,5
2019-07-19,109618.7532021154,73458.47811083704,5,0.15,-0.01267077338517176,0.7178405518649604,True,5
2019-07-22,109560.41047324125,73234.10012638796,5,0.15,-0.013172399556785537,0.758961485528983,True,5
2019-07-23,109835.28719670213,73243.66124501557,5,0.15,-0.01072577232857309,0.721995126170569,True,5
2019-07-24,110255.4844078905,64901.619716616784,5,0.15,-0.006939451104510709,0.7361693757715314,True,5
2019-07-25,110792.68635856353,66454.25759639022,5,0.15,-0.0020848707937357012,0.7167475943222188,True,5
2019-07-26,111363.06588428655,65158.247024404474,5,0.15,0.0,0.7133538804449805,True,5
2019-07-29,110803.836204299,66870.06259423887,5,0.15,-0.005078851676499581,0.7028413527909865,True,5
2019-07-30,110628.59104955525,66878.7928524109,5,0.15,-0.006673712572492991,0.701501601900844,True,5
2019-07-31,110532.6326633884,66681.20021527018,5,0.15,-0.007530341443891386,0.6505883992556608,True,5
2019-08-01,110524.60402309365,66779.70844271124,5,0.15,-0.007594487873937374,0.6245337247339915,True,5
2019-08-02,110646.08228740955,66253.77289664396,5,0.15,-0.0065023852569967774,0.6082887992371249,True,5
2019-08-05,109535.85204256215,81698.28233523261,3,0.15,-0.016472524478261388,0.46583084144550324,True,3
2019-08-06,110078.43991926138,70064.0058823195,4,0.15,-0.011617239952285387,0.46142568612449814,True,4
2019-08-07,109967.62830289299,69058.41142253704,4,0.15,-0.012593114622191266,0.4623847965112109,True,4
2019-08-08,111256.47095271549,68920.85648512948,4,0.15,-0.0010250997984447294,0.46164788468464407,True,4
2019-08-09,111105.227917148,64857.14303846087,4,0.15,-0.0023836949122461796,0.45263043795440405,True,4
2019-08-12,110677.40973752769,64864.812652994784,4,0.15,-0.006225814239104915,0.43427086090702777,True,4
2019-08-13,111139.70891572366,66139.1160666466,4,0.15,-0.00206586786390096,0.4364987602932144,True,4
2019-08-14,109655.02303257698,77407.24675655994,3,0.15,-0.015399997398653996,0.3712774504630514,True,3
2019-08-15,110098.15299134006,76264.32700201098,3,0.15,-0.011434934183122655,0.3721137978635452,True,3
2019-08-16,110350.92209814399,74423.26791711782,3,0.15,-0.009153192621647538,0.3957404571411405,True,3
2019-08-19,110769.16977450217,63825.38703356491,4,0.15,-0.005410995290938126,0.43509221064112025,True,4
2019-08-20,110380.05039217962,64052.01355200218,4,0.15,-0.008888596948415402,0.42709464190695184,True,4
2019-08-21,110634.51865464388,64059.58795677936,4,0.15,-0.006610105680681781,0.4281133620188654,True,4
2019-08-22,110849.67329398742,66060.17940283407,4,0.15,-0.0046725688132609215,0.4603019503880021,True,4
2019-08-23,109917.50162053983,78275.16369738527,3,0.15,-0.013036833995643347,0.37359587000302424,True,3
2019-08-26,110445.21456016283,76139.31930472914,3,0.15,-0.008321262430650407,0.38913372067858304,True,3
2019-08-27,110831.55489227417,74468.49246889215,4,0.15,-0.004847253290960591,0.4113193669485904,True,4
2019-08-28,110983.36818299501,74477.29866363648,4,0.15,-0.0034886242844603477,0.48393648155781266,True,4
2019-08-29,111044.91751623385,73261.63511063735,5,0.15,-0.0029298778155210582,0.5012625423113808,True,5
2019-08-30,111091.35441837054,73270.29858970996,5,0.15,-0.00251766546441844,0.5170167113573416,True,5
2019-09-03,110903.66153465532,73873.98223876474,5,0.15,-0.004198696229367713,0.5438001122455982,True,5
2019-09-04,111192.78916778624,74035.9761111884,5,0.15,-0.0015990871498898743,0.540632859865537,True,5
2019-09-05,110592.42659859169,74044.7311591571,5,0.15,-0.0069986788480968405,0.5509622224110948,True,5
2019-09-06,110333.41819002654,73892.68740335964,5,0.15,-0.009318098921568659,0.5389397550221658,True,5
2019-09-09,109319.46341962632,68708.11950672364,5,0.15,-0.018421719832324827,0.6561938382789902,True,5
2019-09-10,108591.47292841703,68469.56450223709,5,0.15,-0.02495593949038388,0.6773458451191796,True,5
2019-09-11,108734.42443335711,63550.45860685641,5,0.15,-0.023673516227122524,0.6962135865775516,True,5
2019-09-12,108999.88133151339,63557.97370077103,5,0.15,-0.021288024246306995,0.7242201501183223,True,5
2019-09-13,108617.99127395616,64381.95815685413,5,0.15,-0.02471213511523495,0.7438473179887378,True,5
2019-09-16,108743.76629891734,65095.09728345265,5,0.15,-0.023580366377534537,0.7173509308126246,True,5
2019-09-17,109653.60021242972,65655.24688227678,5,0.15,-0.015396916789305803,0.7394388937096574,True,5
2019-09-18,109766.41950182074,65778.27125292111,5,0.15,-0.014401793185620763,0.7732122418224776,True,5
2019-09-19,109954.50139859506,65786.04979452166,5,0.15,-0.012718247437294198,0.8340697863758579,True,5
2019-09-20,110016.19227356758,65895.82680614747,5,0.15,-0.012147543544308923,0.8189904730929876,True,5
2019-09-23,109988.47271056581,66043.7305326823,5,0.15,-0.012406771701925888,0.8346590549214973,True,5
2019-09-24,109858.01894820525,66047.04954390548,5,0.15,-0.013548778712084817,0.7837976041379202,True,5
2019-09-25,109575.21963882327,65811.91476747065,5,0.15,-0.016116761662236332,0.8034224429082333,True,5
2019-09-26,109547.83529728914,65819.6972875503,5,0.15,-0.016369997472692494,0.8010428032853181,True,5
2019-09-27,109245.5600052533,65711.3029756873,5,0.15,-0.01906780715286172,0.7745600397388588,True,5
2019-09-30,109616.72441028415,65762.38607735684,5,0.15,-0.01573735703985691,0.7557484776324348,True,5
2019-10-01,109247.92936644274,65558.65384052483,5,0.15,-0.019039430411577213,0.6989698432719862,True,5
2019-10-02,108835.42507227678,76386.36389400807,4,0.15,-0.022763780723802435,0.5852106943004747,True,4
2019-10-03,109063.6957920933,65508.387646684445,5,0.15,-0.020722766933629896,0.5694455835504671,True,5
2019-10-04,109601.49930912677,65634.24010930648,5,0.15,-0.015880255764137253,0.5520108660304455,True,5
2019-10-07,109391.94485749722,65741.82612555366,5,0.15,-0.017754459655532157,0.5416899717013173,True,5
2019-10-08,108995.99367867952,76671.44011043415,4,0.15,-0.021318590948226822,0.5003438875983002,True,4
2019-10-09,109102.03565053485,76680.5980880029,4,0.15,-0.02038546795828449,0.495008662311755,True,4
2019-10-10,109047.57720054185,74820.84919092564,4,0.15,-0.02085944081804343,0.4850834101016492,True,4
2019-10-11,109020.30431968915,73483.17507304392,4,0.15,-0.021105669638401353,0.48228956197862083,True,4
2019-10-14,108899.43155020436,72319.41266780386,4,0.15,-0.02218911969918785,0.4849297513472521,True,4
2019-10-15,109061.52787562562,62020.776298936486,5,0.15,-0.02073981048640735,0.5147519026271292,True,5
2019-10-16,108960.30464607997,62028.18433610552,5,0.15,-0.021642447217463855,0.5656021369536407,True,5
2019-10-17,109424.12733270804,63809.86117825414,5,0.15,-0.017461936062879775,0.5691356738552111,True,5
2019-10-18,109272.21729495922,65156.96877464025,5,0.15,-0.01883309151550807,0.5797942605831361,True,5
2019-10-21,109530.53860084976,66246.50488346671,5,0.15,-0.01651395001101275,0.5903826499950228,True,5
2019-10-22,109404.66858797325,65629.09470229669,5,0.15,-0.01763628530188379,0.6782944774795939,True,5
2019-10-23,109213.72304684058,65636.93373305279,5,0.15,-0.019370711923857538,0.687054625466049,True,5
2019-10-24,111473.73030415353,65689.9665621531,5,0.15,0.0,0.7007808989722712,True,5
2019-10-25,112319.72613172416,66168.5409405424,5,0.15,0.0,0.7353043485874202,True,5
2019-10-28,113694.172808831,66974.85400457504,5,0.15,0.0,0.7378034626205504,True,5
2019-10-29,113624.74891814847,68443.52001548326,5,0.15,-0.0006604946797040179,0.7917065100848253,True,5
2019-10-30,114137.82141499738,68451.69521370732,5,0.15,0.0,0.809668095525427,True,5
2019-10-31,113666.88449663894,70951.90288179695,5,0.15,-0.00418192798799682,0.7901526464625037,True,5
2019-11-01,113751.65003834706,67755.34100154752,5,0.15,-0.003439491239754047,0.7878268300897965,True,5
2019-11-04,112702.24287310557,67688.31299453153,5,0.15,-0.01264022984784268,0.8048863364247518,True,5
2019-11-05,112077.742716575,67494.57772870017,5,0.15,-0.018110849607077508,0.8255355497614367,True,5
2019-11-06,112620.7883526436,67502.77349885294,5,0.15,-0.013363044901312173,0.813268226142722,True,5
2019-11-07,111802.11017881082,67719.31336498888,5,0.15,-0.020522121995762317,0.8117014404786209,True,5
2019-11-08,111985.98396119724,67240.9613427499,5,0.15,-0.018905084725968142,0.8109602859518662,True,5
2019-11-11,111887.87073438297,67334.01783679455,5,0.15,-0.019779844555370744,0.802513031296138,True,5
2019-11-12,111718.14890139189,67204.36947845216,5,0.15,-0.02126299339573146,0.8081075693579912,True,5
2019-11-13,112018.56765949934,67212.53000903169,5,0.15,-0.01863899502989847,0.8062931857365816,True,5
2019-11-14,112248.53845989036,67429.14397350223,5,0.15,-0.016608053658540126,0.8238864547361504,True,5
2019-11-15,112613.08885899122,67793.9339665005,5,0.15,-0.01340941319539928,0.8378412690841459,True,5
2019-11-18,112474.42091808261,67923.52734268471,5,0.15,-0.014641711548103986,0.8338689273601678,True,5
2019-11-19,112529.04049599827,67634.52721935669,5,0.15,-0.014162168446534833,0.8357005054078581,True,5
2019-11-20,112263.65593274336,67642.73998337619,5,0.15,-0.016492151531693523,0.8218290451186425,True,5
2019-11-21,111686.90098388396,76404.85483542335,5,0.15,-0.021528661738995612,0.8179647276944308,True,5
2019-11-22,111741.30554930089,74831.3087999336,5,0.15,-0.02106193877385982,0.8174697212696477,True,5
2019-11-25,112109.2305763289,74462.2840607578,5,0.15,-0.017844971274553256,0.7870562509365719,True,5
2019-11-26,112185.18524473341,74471.32590953661,5,0.15,-0.017186923622015297,0.7883655170719636,True,5
2019-11-27,112627.21673614168,74480.3688562542,5,0.15,-0.013314146062486591,0.788447868903426,True,5
2019-11-29,112382.13461302509,74965.4267170989,5,0.15,-0.015453732462309636,0.762377561570915,True,5
2019-12-02,112337.06813225996,75133.80401413777,5,0.15,-0.015839751080959537,0.7012925142164605,True,5
2019-12-03,112171.76190901134,74769.09636655191,5,0.15,-0.017293242537044964,0.6739561414899823,True,5
2019-12-04,112560.59274211225,74778.1754711107,5,0.15,-0.013898178165467363,0.6619315656397,True,5
2019-12-05,112864.01313156812,74787.25567813219,5,0.15,-0.01123981932146955,0.6657727867665357,True,5
2019-12-06,113252.6536439221,74816.5729469261,5,0.15,-0.007826383752177254,0.6458781734044092,True,5
2019-12-09,113338.51048017862,75589.9595055489,5,0.15,-0.007068416684242792,0.6334642323577622,True,5
2019-12-10,113350.97213754522,75850.77755764365,5,0.15,-0.006964539396898249,0.6598211818048296,True,5
2019-12-11,113407.97559360391,75859.98800920423,5,0.15,-0.006475121601163923,0.6591312452127958,True,5
2019-12-12,113965.91364144399,75869.19957917677,5,0.15,-0.0015868477361890075,0.643055243948039,True,5
2019-12-13,113816.7791055579,75718.29113824526,5,0.15,-0.00288494523791051,0.6483866637220541,True,5
2019-12-16,114152.00279060434,76079.33530943538,5,0.15,0.0,0.701708172731675,True,5
2019-12-17,114508.42645521203,76277.81934622696,5,0.15,0.0,0.7546651751160948,True,5
2019-12-18,114244.22625943962,76287.08165286186,5,0.15,-0.0023881430465231097,0.7590220541703455,True,5
2019-12-19,114163.60590183543,76296.34508420542,5,0.15,-0.0030922089813071587,0.7658665456852238,True,5
2019-12-20,114310.63998421816,76464.98134491978,5,0.15,-0.0017972108873475607,0.8041944973124462,True,5
2019-12-23,114275.91889560809,76393.6672252034,5,0.15,-0.0020996754383123205,0.8410788918060463,True,5
2019-12-24,114316.18969892233,76222.52420815243,5,0.15,-0.001744385136245169,0.8375800841787493,True,5
2019-12-26,114510.15757712704,76231.77980037771,5,0.15,-6.571106199951477e-05,0.8411414697176611,True,5
2019-12-27,114565.57745778821,76241.03651649633,5,0.15,0.0,0.8478199043758274,True,5
2019-12-30,114374.1927753991,76170.81899337508,5,0.15,-0.0017402117838978932,0.7945788587130063,True,5
2019-12-31,114409.30107318285,76232.39693302417,5,0.15,-0.0014329108157195198,0.8404037043517054,True,5
2020-01-02,114604.04442190769,76345.41294594001,5,0.15,0.0,0.797234313162123,True,5
2020-01-03,114011.8111642579,76354.31991078371,5,0.15,-0.005245366562112118,0.713484886824181,True,5
2020-01-06,113965.06093028083,76363.2279147733,5,0.15,-0.005653303937784947,0.7171605456801909,True,5
2020-01-07,114193.66677624988,76150.25805205636,5,0.15,-0.0036501920315576996,0.704000878623081,True,5
2020-01-08,114423.37541455026,76496.66512373614,5,0.15,-0.0016422658374285724,0.699772035992202,True,5
2020-01-09,114841.32932839416,76301.40669002788,5,0.15,0.0,0.68896559696476,True,5
2020-01-10,114633.15846273638,76310.3085208084,5,0.15,-0.0018901966540075224,0.6820384933895154,True,5
2020-01-13,115262.04911915812,76319.21139013582,5,0.15,0.0,0.6709727109606893,True,5
2020-01-14,115015.32270980667,76510.99188585811,5,0.15,-0.0022082665651620764,0.6903355245441878,True,5
2020-01-15,114685.0815758987,76478.01313245883,5,0.15,-0.005071630025406769,0.688180330973987,True,5
2020-01-16,115088.31856627115,76771.94780369804,5,0.15,-0.0015736152242822414,0.704391756611563,True,5
2020-01-17,115279.8175694446,76780.90453094181,5,0.15,0.0,0.7903666143604833,True,5
2020-01-21,115169.33924317142,76789.8623031371,5,0.15,-0.0010360538469495104,0.7640345353810709,True,5
2020-01-22,115016.41502156453,76771.60927915077,5,0.15,-0.002353183635222166,0.7842115224011554,True,5
2020-01-23,114877.64945087091,76633.63210920262,5,0.15,-0.0035371681830805306,0.7944343986951349,True,5
2020-01-24,113940.16444805788,76230.32104243588,5,0.15,-0.011683596195579663,0.7081336592763763,True,5
2020-01-27,113451.65163053309,76239.21457989083,5,0.15,-0.015935655651604503,0.5552398208564615,True,5
2020-01-28,113936.56374343265,76248.10915492516,5,0.15,-0.011729272560929748,0.5604637702899429,True,5
2020-01-29,114091.20671252509,76180.35793483297,5,0.15,-0.010378118395527984,0.5651719259852456,True,5
2020-01-30,114308.68970524786,76124.20305507118,5,0.15,-0.008472883541148403,0.565654505716524,True,5
2020-01-31,113411.55291859798,75940.33463142115,5,0.15,-0.016266150832556614,0.5149638375422741,True,5
2020-02-03,113989.84880375935,75949.19433712815,5,0.15,-0.011266746415605948,0.5186337906493824,True,5
2020-02-04,115063.78413035793,75958.05507646748,5,0.15,-0.0019508547390830505,0.5119426653359561,True,5
2020-02-05,114961.82790948857,76550.1388256197,5,0.15,-0.0028226736150745403,0.5131403199876954,True,5
2020-02-06,115100.77254616153,76541.01129029876,5,0.15,-0.0016207593123358979,0.5116279485119597,True,5
2020-02-07,114452.52687084061,76640.70134345799,5,0.15,-0.007239385751114194,0.5084636368667923,True,5
2020-02-10,114881.57719095047,76649.64275861472,5,0.15,-0.0035321169154832605,0.5539844983768363,True,5
2020-02-11,115804.90480431903,76658.58521693655,5,0.15,0.0,0.555830778526163,True,5
2020-02-12,115961.63641173423,76755.56821037705,5,0.15,0.0,0.5660486881093497,True,5
2020-02-13,115739.86166487167,76746.54767540001,5,0.15,-0.001983321903159577,0.5616756395262631,True,5
2020-02-14,115950.76445561647,77361.05471458733,5,0.15,-0.00016019306386330233,0.6497048150125431,True,5
2020-02-18,115961.90956490215,77370.0801709707,5,0.15,-7.547585120634885e-05,0.6345861581875266,True,5
2020-02-19,116455.0916111231,77379.10668032398,5,0.15,0.0,0.7207017523403338,True,5
2020-02-20,115992.91524476312,77253.02408303287,5,0.15,-0.004019569948957286,0.7553366903892129,True,5
2020-02-21,115507.03835356113,77148.80944062948,5,0.15,-0.008200017731668454,0.6645616538250507,True,5
